4.510609427996316808e+05,3.191588040662114878e+01,3.356555407534817448e+01,3.466089705488049333e+01
4.767236934935636236e+05,3.190649644353348080e+01,3.355094705167047664e+01,3.464933573460704963e+01
5.038465058126304066e+05,3.189711248044581282e+01,3.353634002799278591e+01,3.463777441433361304e+01
5.325124487923621200e+05,3.188772851735814839e+01,3.352173300431508807e+01,3.462621309406016934e+01
5.628093176144629251e+05,3.187834455427048042e+01,3.350712598063739023e+01,3.461465177378672564e+01
5.948299024971098406e+05,3.186896059118281244e+01,3.349251895695969239e+01,3.460309045351328905e+01
6.286722728835425805e+05,3.185957662809514801e+01,3.347791193328199455e+01,3.459152913323984535e+01
6.644400777993522352e+05,3.185019266500748003e+01,3.346330490960429671e+01,3.457996781296640165e+01
7.022428632983295247e+05,3.184080870191981205e+01,3.344869788592659887e+01,3.456840649269296506e+01
7.421964079691744410e+05,3.183142473883214763e+01,3.343409086224890103e+01,3.455684517241952136e+01
7.844230775305547286e+05,3.182204077574447965e+01,3.341948383857120319e+01,3.454528385214607766e+01
8.290521996005977271e+05,3.181265681265681167e+01,3.340487681489351246e+01,3.453372253187264107e+01
8.762204597885720432e+05,3.180327284956914724e+01,3.339026979121581462e+01,3.452216121159919737e+01
9.260723203218951821e+05,3.179388888648147926e+01,3.337566276753811678e+01,3.451059989132575367e+01
9.787604624905885430e+05,3.178450492339381128e+01,3.336105574386041894e+01,3.449903857105231708e+01
1.034446254264253890e+06,3.177512096030614686e+01,3.334644872018272110e+01,3.448747725077887338e+01
1.093300244513743790e+06,3.176573699721847888e+01,3.333184169650502326e+01,3.447591593050542969e+01
1.155502685351177119e+06,3.175635303413081090e+01,3.331723467282732543e+01,3.446435461023198599e+01
1.221244084188071312e+06,3.174696907104314647e+01,3.330262764914962759e+01,3.445279328995854939e+01
1.290725787202378968e+06,3.173758510795547849e+01,3.328802062547193685e+01,3.444123196968510570e+01
1.364160596001416910e+06,3.172820114486781051e+01,3.327341360179423901e+01,3.442967064941166200e+01
1.441773419369322481e+06,3.171881718178014609e+01,3.325880657811654117e+01,3.441810932913822541e+01
1.523801962095199386e+06,3.170943321869247811e+01,3.324419955443884334e+01,3.440654800886478171e+01
1.610497452991524711e+06,3.170004925560481013e+01,3.322959253076114550e+01,3.439498668859133801e+01
1.702125414332644781e+06,3.169066529251714570e+01,3.321498550708344766e+01,3.438342536831790142e+01
1.798966475069814594e+06,3.168128132942947772e+01,3.320037848340574982e+01,3.437186404804445772e+01
1.901317230313471286e+06,3.167189736634180974e+01,3.318577145972805198e+01,3.436030272777101402e+01
2.009491149715059437e+06,3.166251340325414532e+01,3.317116443605035414e+01,3.434874140749757743e+01
2.123819537530512549e+06,3.165312944016647734e+01,3.315655741237266341e+01,3.433718008722413373e+01
2.244652547305775806e+06,3.164374547707880936e+01,3.314195038869496557e+01,3.432561876695069003e+01
2.372360254292048514e+06,3.163436151399114493e+01,3.312734336501726773e+01,3.431405744667725344e+01
2.507333788875232451e+06,3.162497755090347695e+01,3.311273634133956989e+01,3.430249612640380974e+01
2.649986534490939695e+06,3.161559358781580897e+01,3.309812931766187205e+01,3.429093480613036604e+01
2.800755393693916500e+06,3.160620962472814455e+01,3.308352229398417421e+01,3.427937348585692234e+01
2.960102126259448938e+06,3.159682566164047657e+01,3.306891527030647637e+01,3.426781216558348575e+01
3.128514763415047433e+06,3.158744169855280859e+01,3.305430824662877853e+01,3.425625084531004205e+01
3.306509102533580735e+06,3.157805773546514416e+01,3.303970122295108069e+01,3.424468952503659835e+01
3.494630286865943111e+06,3.156867377237747618e+01,3.302509419927338996e+01,3.423312820476316176e+01
3.693454475151159801e+06,3.155928980928980820e+01,3.301048717559569212e+01,3.422156688448971806e+01
3.903590606217819732e+06,3.154990584620214378e+01,3.299521003687670628e+01,3.421000556421627437e+01
4.125682263980887365e+06,3.154052188311447580e+01,3.297822710368000543e+01,3.419844424394283777e+01
4.360409648546191864e+06,3.153113792002680782e+01,3.296124417048329747e+01,3.418688292366939407e+01
4.608491659459213726e+06,3.152175395693914339e+01,3.294426123728659661e+01,3.417532160339595038e+01
4.870688097478681244e+06,3.151236999385147541e+01,3.292727830408989576e+01,3.416376028312251378e+01
5.147801991618307307e+06,3.150298603076380743e+01,3.291029537089319490e+01,3.415219896284907009e+01
5.440682058583694510e+06,3.149360206767614301e+01,3.289331243769649404e+01,3.414063764257562639e+01
5.750225302136947401e+06,3.148421810458847503e+01,3.287632950449979319e+01,3.412907632230218269e+01
6.077379760349983349e+06,3.147483414150080705e+01,3.285934657130309233e+01,3.411751500202874610e+01
6.423147409160790034e+06,3.146545017841314262e+01,3.284236363810639148e+01,3.410595368175530240e+01
6.788587231124904007e+06,3.145606621532547464e+01,3.282538070490969062e+01,3.409439236148185870e+01
7.174818458761392161e+06,3.144668225223780667e+01,3.280839777171298977e+01,3.408283104120842211e+01
7.583024002426031046e+06,3.143729828915014224e+01,3.279141483851628891e+01,3.407126972093497841e+01
8.014454073210972361e+06,3.142791432606247426e+01,3.277443190531958805e+01,3.405970840066153471e+01
8.470430011965978891e+06,3.141853036297480628e+01,3.275744897212288720e+01,3.404814708038809812e+01
8.952348336169106886e+06,3.140914639988714185e+01,3.274046603892618634e+01,3.403658576011465442e+01
9.461685017040645704e+06,3.139976243679947387e+01,3.272348310572948549e+01,3.402502443984121072e+01
1.000000000000000559e+07,3.139037847371180590e+01,3.270650017253278463e+01,3.401346311956777413e+01
