5.906412470896426821e+05,3.297352561963393214e+01,3.460677605725978623e+01,3.569782939682513501e+01
6.230262464503664523e+05,3.296339781033005778e+01,3.459564081151592063e+01,3.568912065118558274e+01
6.571869229903626256e+05,3.295327000102618342e+01,3.458450556577205504e+01,3.568041190554603759e+01
6.932206375096061965e+05,3.294314219172230906e+01,3.457337032002818944e+01,3.567170315990649243e+01
7.312300891237813048e+05,3.293301438241842760e+01,3.456223507428432384e+01,3.566299441426694017e+01
7.713236079653814668e+05,3.292288657311455324e+01,3.455109982854046535e+01,3.565428566862739501e+01
8.136154639337115223e+05,3.291275876381067889e+01,3.453996458279659976e+01,3.564557692298784985e+01
8.582261923736932222e+05,3.290263095450680453e+01,3.452882933705273416e+01,3.563686817734829759e+01
9.052829376117381034e+05,3.289250314520293017e+01,3.451769409130886856e+01,3.562815943170875244e+01
9.549198153277650708e+05,3.288237533589905581e+01,3.450655884556500297e+01,3.561945068606920017e+01
1.007278294796163100e+06,3.287224752659518145e+01,3.449542359982113737e+01,3.561074194042965502e+01
1.062507602085116785e+06,3.286211971729130710e+01,3.448428835407727178e+01,3.560203319479010986e+01
1.120765145363444928e+06,3.285199190798742563e+01,3.447315310833340618e+01,3.559332444915055760e+01
1.182216963527115993e+06,3.284186409868355128e+01,3.446201786258954058e+01,3.558461570351101244e+01
1.247038199424056802e+06,3.283173628937967692e+01,3.445088261684567499e+01,3.557590695787146728e+01
1.315413599026005482e+06,3.282160848007580256e+01,3.443974737110181650e+01,3.556719821223191502e+01
1.387538037970036035e+06,3.281148067077192820e+01,3.442861212535795090e+01,3.555848946659236987e+01
1.463617076970540453e+06,3.280135286146805385e+01,3.441747687961408531e+01,3.554978072095282471e+01
1.543867547684519319e+06,3.279122505216417949e+01,3.440634163387021971e+01,3.554107197531327245e+01
1.628518170700044837e+06,3.278109724286030513e+01,3.439520638812635411e+01,3.553236322967372729e+01
1.717810207409163471e+06,3.277096943355642367e+01,3.438407114238248852e+01,3.552365448403418213e+01
1.811998147623144556e+06,3.276084162425254931e+01,3.437293589663862292e+01,3.551494573839462987e+01
1.911350434889837634e+06,3.275071381494867495e+01,3.436180065089475733e+01,3.550623699275508471e+01
2.016150231580352178e+06,3.274058600564480059e+01,3.435066540515089173e+01,3.549752824711553245e+01
2.126696225925618317e+06,3.273045819634092624e+01,3.433953015940702613e+01,3.548881950147598729e+01
2.243303483302954119e+06,3.272033038703705188e+01,3.432839491366316764e+01,3.548011075583644214e+01
2.366304344198894687e+06,3.271020257773317752e+01,3.431725966791930205e+01,3.547140201019688988e+01
2.496049371407476254e+06,3.270007476842930316e+01,3.430612442217543645e+01,3.546269326455734472e+01
2.632908349163727835e+06,3.268994695912542170e+01,3.429498917643157085e+01,3.545398451891779956e+01
2.777271337059780490e+06,3.267981914982154734e+01,3.428385393068770526e+01,3.544527577327824730e+01
2.929549781747519504e+06,3.266969134051767298e+01,3.427271868494383966e+01,3.543656702763870214e+01
3.090177689596126787e+06,3.265956353121379863e+01,3.426158343919997407e+01,3.542785828199915699e+01
3.259612863646720536e+06,3.264943572190992427e+01,3.425044819345610847e+01,3.541914953635960472e+01
3.438338208389507141e+06,3.263930791260604991e+01,3.423931294771224287e+01,3.541044079072005957e+01
3.626863106082177721e+06,3.262918010330217555e+01,3.422817770196837728e+01,3.540173204508051441e+01
3.825724868532163557e+06,3.261905229399830120e+01,3.421704245622451168e+01,3.539302329944096215e+01
4.035490268480451778e+06,3.260892448469442684e+01,3.420590721048065319e+01,3.538431455380141699e+01
4.256757154951582663e+06,3.259879667539054537e+01,3.419477196473678760e+01,3.537560580816186473e+01
4.490156157173545100e+06,3.258866886608667102e+01,3.418363671899292200e+01,3.536689706252231957e+01
4.736352481924210675e+06,3.257854105678279666e+01,3.417250147324905640e+01,3.535818831688277442e+01
4.996047809426444583e+06,3.256841324747892230e+01,3.416136622750519081e+01,3.534947957124322215e+01
5.269982293195853010e+06,3.255828543817504794e+01,3.415023098176132521e+01,3.534077082560367700e+01
5.558936669540433213e+06,3.254815762887117359e+01,3.413909573601745961e+01,3.533206207996413184e+01
5.863734482724733651e+06,3.253802981956729923e+01,3.412796049027359402e+01,3.532335333432457958e+01
6.185244432140225545e+06,3.252790201026342487e+01,3.411682524452972842e+01,3.531464458868503442e+01
6.524382848171606660e+06,3.251777420095954341e+01,3.410568999878586283e+01,3.530593584304548926e+01
6.882116303815429099e+06,3.250764639165566905e+01,3.409455475304199723e+01,3.529722709740593700e+01
7.259464369494382292e+06,3.249751858235179469e+01,3.408341950729813874e+01,3.528851835176639185e+01
7.657502518918780610e+06,3.248739077304792033e+01,3.407228426155427314e+01,3.527980960612684669e+01
8.077365194276905619e+06,3.247726296374404598e+01,3.406114901581040755e+01,3.527110086048729443e+01
8.520249039490813389e+06,3.246713515444017162e+01,3.405001377006654195e+01,3.526239211484774927e+01
8.987416310751888901e+06,3.245700734513629726e+01,3.403887852432267636e+01,3.525368336920820411e+01
9.480198474057314917e+06,3.244687953583242290e+01,3.402774327857881076e+01,3.524497462356865185e+01
1.000000000000000559e+07,3.243675172652854144e+01,3.401660803283494516e+01,3.523626587792910669e+01
