T (C),Phases vol%-AUSTENITE-50.0(C/s),Phases vol%-MARTENSITE-50.0(C/s),Phases vol%-BAINITE-50.0(C/s),Density (g/(cm)^3)-BAINITE_PEARLITE-50.0(C/s),Density (g/(cm)^3)-AUSTENITE-50.0(C/s),Density (g/(cm)^3)-MARTENSITE-50.0(C/s),Density (g/(cm)^3)-TOTAL-50.0(C/s),Molar volume (cm^3)-BAINITE_PEARLITE-50.0(C/s),Molar volume (cm^3)-AUSTENITE-50.0(C/s),Molar volume (cm^3)-MARTENSITE-50.0(C/s),Molar volume (cm^3)-TOTAL-50.0(C/s),Linear expansion (%)-  -50.0(C/s),Thermal conductivity (W/(m*K))-BAINITE_PEARLITE-50.0(C/s),Thermal conductivity (W/(m*K))-AUSTENITE-50.0(C/s),Thermal conductivity (W/(m*K))-MARTENSITE-50.0(C/s),Thermal conductivity (W/(m*K))-TOTAL-50.0(C/s),Electrical resistivity (10e-6 Ohm*m)-BAINITE_PEARLITE-50.0(C/s),Electrical resistivity (10e-6 Ohm*m)-AUSTENITE-50.0(C/s),Electrical resistivity (10e-6 Ohm*m)-MARTENSITE-50.0(C/s),Electrical resistivity (10e-6 Ohm*m)-TOTAL-50.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-BAINITE_PEARLITE-50.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-AUSTENITE-50.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-MARTENSITE-50.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-TOTAL-50.0(C/s),Young's modulus (GPa)-BAINITE_PEARLITE-50.0(C/s),Young's modulus (GPa)-AUSTENITE-50.0(C/s),Young's modulus (GPa)-MARTENSITE-50.0(C/s),Young's modulus (GPa)-TOTAL-50.0(C/s),Bulk modulus (GPa)-BAINITE_PEARLITE-50.0(C/s),Bulk modulus (GPa)-AUSTENITE-50.0(C/s),Bulk modulus (GPa)-MARTENSITE-50.0(C/s),Bulk modulus (GPa)-TOTAL-50.0(C/s),Shear modulus(GPa)-BAINITE_PEARLITE-50.0(C/s),Shear modulus(GPa)-AUSTENITE-50.0(C/s),Shear modulus(GPa)-MARTENSITE-50.0(C/s),Shear modulus(GPa)-TOTAL-50.0(C/s),Poisson's ratio-BAINITE_PEARLITE-50.0(C/s),Poisson's ratio-AUSTENITE-50.0(C/s),Poisson's ratio-MARTENSITE-50.0(C/s),Poisson's ratio-TOTAL-50.0(C/s),Yield Stress (MPa)-TOTAL-50.0(C/s),Yield Stress (MPa)-BAINITE-50.0(C/s),Yield Stress (MPa)-MARTENSITE-50.0(C/s),Yield Stress (MPa)-AUSTENITE-50.0(C/s),Tensile Stress (MPa)-TOTAL-50.0(C/s),Hardness (HRC)-TOTAL-50.0(C/s),Enthalpy (J/g)-TOTAL-50.0(C/s),Enthalpy (J/g)-AUSTENITE-50.0(C/s),Enthalpy (J/g)-FERRITE-50.0(C/s),Enthalpy (J/g)-BAINITE_PEARLITE-50.0(C/s),Enthalpy (J/g)-MARTENSITE-50.0(C/s),Specific heat (J/(g K))-TOTAL-50.0(C/s),Specific heat (J/(g K))-AUSTENITE-50.0(C/s),Specific heat (J/(g K))-FERRITE-50.0(C/s),Specific heat (J/(g K))-BAINITE_PEARLITE-50.0(C/s),Specific heat (J/(g K))-MARTENSITE-50.0(C/s),Latent heat (J/g)-FERRITE-50.0(C/s),Latent heat (J/g)-BAINITE_PEARLITE-50.0(C/s),Latent heat (J/g)-MARTENSITE-50.0(C/s),TIME(s)-Cooling_50.0(C/s)
395,100, , , ,7.80363, ,7.80363, ,6.93822, ,6.93822,-1.17554, ,21.17434, ,21.17434, ,0.77309, ,0.77309, ,1.29351, ,1.29351, ,168.30665, ,168.30665, ,150.40078, ,150.40078, ,64.06845, ,64.06845, ,0.31349, ,0.31349,232.638, , ,232.643,383.332,-18.8689,341.75297,341.76085, ,204.00207, ,0.53715,0.53672, ,0.61918, ,129.9823,137.75878,79.55254,10.5
390,100, , , ,7.80634, ,7.80634, ,6.9358, ,6.9358,-1.18673, ,21.11425, ,21.11425, ,0.76949, ,0.76949, ,1.29956, ,1.29956, ,168.76145, ,168.76145, ,150.57581, ,150.57581, ,64.25559, ,64.25559, ,0.3132, ,0.3132,233.23, , ,233.235,384.495,-18.69153,339.07156,339.07938, ,200.91271, ,0.53628,0.53586, ,0.61652, ,130.39118,138.16667,79.98228,10.6
385,99.98974, ,0.0102553,7.7110946,7.80906, ,7.80905,7.018604959,6.93339, ,6.93339,-1.19788,34.03036744,21.05415, ,21.05512,0.473831939,0.76587, ,0.76583,2.11045292,1.30571, ,1.30577,184.7122256,169.21592, ,169.21763,153.8756532,150.75003, ,150.75049,71.09144945,64.4427, ,64.44341,0.299320266,0.31292, ,0.31292,233.922,1111.32, ,233.839,385.795,-18.49267,336.38015,336.40218, ,197.83659, ,0.53828,0.535, ,0.61388, ,130.78925,138.56559,80.40069,10.7
380,99.9893, ,0.0106998,7.712750435,7.81178, ,7.81177,7.017090291,6.93097, ,6.93098,-1.20907,34.1014682,20.99406, ,20.99507,0.46925179,0.76222, ,0.76219,2.131052073,1.31195, ,1.31201,185.2051291,169.67007, ,169.67186,154.1545841,150.92342, ,150.92392,71.2899839,64.62976, ,64.63051,0.299150644,0.31263, ,0.31263,234.541,1113.37, ,234.453,386.975,-18.31321,333.7068,333.72929, ,194.77356, ,0.53467,0.53414, ,0.61128, ,131.17675,138.95573,80.80799,10.8
375,99.98889, ,0.0111135,7.714402139,7.81451, ,7.81449,7.015579911,6.92856, ,6.92857,-1.22027,34.17189154,20.93396, ,20.93502,0.464699912,0.75856, ,0.75852,2.15192638,1.31829, ,1.31835,185.6938977,170.12391, ,170.12577,154.4294871,151.096, ,151.09653,71.48698883,64.81678, ,64.81756,0.29898102,0.31234, ,0.31234,235.171,1115.46, ,235.08,388.162,-18.13344,331.03771,331.06073, ,191.72346, ,0.53382,0.53327, ,0.60871, ,131.55385,139.33727,81.20439,10.9
370,99.9885, ,0.0114962,7.716049713,7.81723, ,7.81722,7.014073806,6.92614, ,6.92615,-1.23146,34.24160915,20.87387, ,20.87497,0.460176241,0.75488, ,0.75484,2.173080463,1.32472, ,1.32479,186.1785022,170.57742, ,170.57935,154.7003499,151.26778, ,151.26833,71.68245253,65.00377, ,65.00457,0.298811396,0.31206, ,0.31206,235.813,1117.59, ,235.718,389.355,-17.95236,328.3729,328.3965, ,188.68614, ,0.53296,0.5324, ,0.60617, ,131.92073,139.71036,81.59007,11
365,99.98815, ,0.0118476,7.717693172,7.81996, ,7.81995,7.012572077,6.92372, ,6.92374,-1.24265,34.31059809,20.81377, ,20.81491,0.455680631,0.75117, ,0.75113,2.194519431,1.33126, ,1.33133,186.6589145,171.03062, ,171.0326,154.9671624,151.43875, ,151.43933,71.87636317,65.19071, ,65.19154,0.298641773,0.31177, ,0.31177,236.467,1119.76, ,236.369,390.555,-17.77099,325.71272,325.73663, ,185.66144, ,0.53204,0.53153, ,0.60366, ,132.27757,140.07519,81.96522,11.1
360,99.98783, ,0.0121687,7.719332522,7.82269, ,7.82267,7.011074753,6.92131, ,6.92132,-1.25384,34.37883226,20.75367, ,20.75485,0.45121297,0.74744, ,0.7474,2.21624835,1.3379, ,1.33797,187.1351066,171.48349, ,171.48553,155.2299141,151.60891, ,151.60952,72.06870938,65.37761, ,65.37847,0.298472154,0.31148, ,0.31148,237.134,1121.97, ,237.033,391.762,-17.58884,323.05651,323.08112, ,182.64924, ,0.53124,0.53065, ,0.60118, ,132.62453,140.43188,82.33004,11.2
355,99.98754, ,0.01246,7.720967733,7.82542, ,7.8254,7.009581541,6.91889, ,6.91891,-1.26504,34.44627106,20.69357, ,20.69479,0.446773323,0.74369, ,0.74365,2.238271507,1.34464, ,1.34472,187.6070521,171.93605, ,171.93814,155.4885893,151.77828, ,151.77891,72.25948067,65.56448, ,65.56535,0.298302529,0.3112, ,0.3112,237.813,1124.23, ,237.71,392.977,-17.40593,320.40496,320.43, ,179.64938, ,0.53031,0.52978, ,0.59872, ,132.9618,140.78062,82.6847,11.3
350,99.98728, ,0.0127229,7.72259884,7.82815, ,7.82814,7.008092731,6.91648, ,6.91649,-1.27623,34.51290061,20.63347, ,20.63472,0.442361399,0.73992, ,0.73988,2.260595075,1.35149, ,1.35157,188.074724,172.38829, ,172.39042,155.7431829,151.94685, ,151.9475,72.44866552,65.7513, ,65.75219,0.298132907,0.31091, ,0.31091,238.506,1126.53, ,238.4,394.201,-17.22227,317.75808,317.78327, ,176.66172, ,0.52938,0.5289, ,0.5963, ,133.28953,141.12155,83.02937,11.4
345,99.98704, ,0.0129588,7.724225832,7.83089, ,7.83087,7.006608183,6.91406, ,6.91407,-1.28743,34.57868756,20.57337, ,20.57465,0.437977149,0.73613, ,0.73608,2.28322414,1.35846, ,1.35854,188.5380965,172.84021, ,172.84238,155.9936832,152.11463, ,152.11531,72.63625359,65.93808, ,65.93899,0.297963284,0.31063, ,0.31062,239.213,1128.88, ,239.104,395.433,-17.03737,315.11524,315.14096, ,173.68614, ,0.52857,0.52801, ,0.59389, ,133.6079,141.45482,83.36425,11.5
340,99.98683, ,0.0131693,7.725848712,7.83362, ,7.83361,7.005127906,6.91165, ,6.91166,-1.29862,34.64360534,20.51327, ,20.51457,0.433620429,0.73231, ,0.73227,2.30616441,1.36553, ,1.36562,188.9971446,173.2918, ,173.29402,156.2400814,152.28162, ,152.28232,72.82223447,66.12483, ,66.12575,0.297793661,0.31034, ,0.31034,239.933,1131.27, ,239.823,396.674,-16.85127,312.47711,312.50308, ,170.72249, ,0.52763,0.52712, ,0.59152, ,133.91704,141.78059,83.68949,11.6
335,99.98664, ,0.013356,7.727467479,7.83636, ,7.83635,7.003651865,6.90923, ,6.90924,-1.30982,34.70762581,20.45317, ,20.4545,0.429291104,0.72848, ,0.72843,2.329421669,1.37273, ,1.37282,189.4518439,173.74308, ,173.74533,156.4823688,152.44783, ,152.44855,73.00659806,66.31153, ,66.31246,0.297624037,0.31005, ,0.31005,240.668,1133.72, ,240.556,397.925,-16.66445,309.84369,309.86965, ,167.77065, ,0.52668,0.52623, ,0.58917, ,134.21717,142.099,84.00527,11.7
330,99.98648, ,0.013521,7.729082156,7.8391, ,7.83909,7.002180235,6.90681, ,6.90683,-1.32102,34.77073085,20.39307, ,20.39442,0.42498891,0.72462, ,0.72457,2.353002577,1.38004, ,1.38013,189.9021704,174.19404, ,174.19631,156.7205408,152.61326, ,152.614,73.18933422,66.49819, ,66.49914,0.297454417,0.30977, ,0.30976,241.419,1136.21, ,241.305,399.186,-16.47646,307.2144,307.24068, ,164.83049, ,0.52586,0.52534, ,0.58685, ,134.50838,142.41019,84.31175,11.8
325,99.98633, ,0.0136659,7.730692709,7.84185, ,7.84183,7.000712687,6.9044, ,6.90441,-1.33221,34.83287826,20.33296, ,20.33433,0.42071387,0.72073, ,0.72069,2.376912368,1.38747, ,1.38757,190.3481014,174.64468, ,174.64698,156.9545847,152.77791, ,152.77866,73.37043395,66.68481, ,66.68577,0.297284793,0.30948, ,0.30948,242.184,1138.76, ,242.069,400.459,-16.28683,304.58985,304.61619, ,161.9019, ,0.52491,0.52444, ,0.58455, ,134.79084,142.71429,84.6091,11.9
320,99.98621, ,0.0137925,7.732299184,7.84459, ,7.84458,6.999249592,6.90198, ,6.902,-1.34341,34.89406003,20.27286, ,20.27425,0.416465582,0.71683, ,0.71678,2.40115881,1.39503, ,1.39513,190.7896145,175.095, ,175.09732,157.1845011,152.94179, ,152.94256,73.54988735,66.87139, ,66.87236,0.297115173,0.30919, ,0.30919,242.966,1141.36, ,242.85,401.743,-16.09607,301.96948,301.9962, ,158.98473, ,0.52407,0.52354, ,0.58227, ,135.06472,143.01147,84.89747,12
315,99.9861, ,0.0139025,7.733901539,7.84734, ,7.84732,6.997790564,6.89957, ,6.89958,-1.35461,34.95423124,20.21275, ,20.21416,0.412244083,0.7129, ,0.71285,2.42574737,1.40272, ,1.40282,191.2266887,175.54501, ,175.54734,157.4102775,153.1049, ,153.10568,73.72768608,67.05794, ,67.05891,0.296945548,0.30891, ,0.3089,243.765,1144.02, ,243.647,403.039,-15.90419,299.35391,299.38074, ,156.07889, ,0.52312,0.52263, ,0.58002, ,135.33016,143.30185,85.17703,12.1
310,99.986, ,0.0139978,7.735499797,7.85009, ,7.85007,6.996335761,6.89715, ,6.89716,-1.36581,35.01337388,20.15265, ,20.15407,0.40804908,0.70895, ,0.7089,2.450685589,1.41054, ,1.41064,191.6593031,175.99469, ,175.99703,157.6319119,153.26724, ,153.26803,73.90382124,67.24444, ,67.24541,0.296775924,0.30862, ,0.30862,244.58,1146.74, ,244.461,404.348,-15.71026,296.74285,296.76982, ,153.18424, ,0.52221,0.52172, ,0.57779, ,135.58731,143.58558,85.44794,12.2
305,99.98592, ,0.01408,7.737093987,7.85284, ,7.85282,6.994885418,6.89473, ,6.89475,-1.37701,35.07147443,20.09254, ,20.09397,0.403880225,0.70497, ,0.70492,2.475981583,1.4185, ,1.4186,192.0874384,176.44405, ,176.44641,157.8494049,153.42882, ,153.42962,74.07828424,67.4309, ,67.43188,0.296606305,0.30833, ,0.30833,245.413,1149.51, ,245.293,405.671,-15.51525,294.13634,294.16346, ,150.30068, ,0.5213,0.52081, ,0.57559, ,135.83629,143.86278,85.71033,12.3
300,99.98585, ,0.0141504,7.738684065,7.85559, ,7.85558,6.993439124,6.89232, ,6.89233,-1.38821,35.12848676,20.03243, ,20.03388,0.399737543,0.70097, ,0.70092,2.501641431,1.42659, ,1.42669,192.5110759,176.8931, ,176.89546,158.0627455,153.58964, ,153.59045,74.25106768,67.61732, ,67.6183,0.296436681,0.30805, ,0.30804,246.265,1152.35, ,246.144,407.008,-15.31825,291.53469,291.56168, ,147.42809, ,0.52033,0.51989, ,0.57341, ,136.07728,144.13359,85.96437,12.4
295,99.98579, ,0.0142106,7.74027005,7.85835, ,7.85833,6.991997015,6.8899, ,6.88991,-1.39941,35.18439263,19.97232, ,19.97378,0.395620727,0.69695, ,0.6969,2.527673428,1.43483, ,1.43493,192.9301978,177.34182, ,177.34419,158.2719343,153.7497, ,153.75052,74.42216382,67.8037, ,67.80468,0.296267056,0.30776, ,0.30776,247.135,1155.25, ,247.014,408.36,-15.11975,288.93733,288.96451, ,144.56637, ,0.51947,0.51896, ,0.57124, ,136.3104,144.39814,86.2102,12.5
290,99.98574, ,0.0142618,7.741851963,7.86111, ,7.86109,6.990559238,6.88748, ,6.8875,-1.41061,35.23917485,19.91221, ,19.91368,0.391529457,0.6929, ,0.69285,2.554086242,1.44321, ,1.44332,193.3447876,177.79023, ,177.79259,158.4769722,153.90901, ,153.90984,74.59156529,67.99004, ,67.99103,0.296097435,0.30747, ,0.30747,248.025,1158.21, ,247.903,409.729,-14.91932,286.34488,286.37196, ,141.71541, ,0.51849,0.51804, ,0.5691, ,136.53576,144.65655,86.44796,12.6
285,99.98569, ,0.0143052,7.743429798,7.86387, ,7.86385,6.989125707,6.88507, ,6.88508,-1.42181,35.29280437,19.8521, ,19.85358,0.387463542,0.68883, ,0.68878,2.580887982,1.45174, ,1.45185,193.7548297,178.23831, ,178.24068,158.6778572,154.06757, ,154.06841,74.75926545,68.17634, ,68.17732,0.295927814,0.30719, ,0.30718,248.935,1161.24, ,248.812,411.113,-14.71697,283.75678,283.78406, ,138.87511, ,0.51762,0.5171, ,0.56698, ,136.75355,144.90895,86.6778,12.7
280,99.98566, ,0.0143419,7.745003547,7.86663, ,7.86661,6.987696341,6.88265, ,6.88266,-1.43302,35.34525258,19.79199, ,19.79348,0.38342278,0.68473, ,0.68468,2.608087084,1.46043, ,1.46054,194.1603096,178.68608, ,178.68845,158.8745882,154.22538, ,154.22623,74.92525802,68.3626, ,68.36358,0.295758192,0.3069, ,0.3069,249.866,1164.34, ,249.743,412.516,-14.51229,281.17364,281.20085, ,136.04536, ,0.51663,0.51617, ,0.56488, ,136.96389,145.15549,86.89988,12.8
275,99.98563, ,0.0143728,7.746573212,7.86939, ,7.86938,6.986271124,6.88023, ,6.88025,-1.44422,35.39649447,19.73188, ,19.73337,0.379406922,0.68061, ,0.68056,2.635692559,1.46927, ,1.46939,194.561214,179.13353, ,179.13589,159.0671662,154.38245, ,154.3833,75.08953714,68.54882, ,68.5498,0.295588568,0.30661, ,0.30661,250.819,1167.52, ,250.695,413.937,-14.30576,278.59519,278.62233, ,133.22606, ,0.51569,0.51522, ,0.5628, ,137.16688,145.39627,87.11431,12.9
270,99.9856, ,0.0143987,7.748138811,7.87216, ,7.87214,6.984850164,6.87781, ,6.87783,-1.45542,35.44651189,19.67176, ,19.67327,0.375415641,0.67646, ,0.67641,2.663714267,1.47828, ,1.4784,194.9575309,179.58065, ,179.58302,159.2555957,154.53878, ,154.53964,75.25209725,68.735, ,68.73598,0.295418947,0.30633, ,0.30632,251.794,1170.77, ,251.67,415.377,-14.09696,276.02118,276.04853, ,130.41712, ,0.5148,0.51427, ,0.56074, ,137.36265,145.63141,87.32124,13
265,99.98558, ,0.0144204,7.749700325,7.87493, ,7.87491,6.983433291,6.8754, ,6.87541,-1.46663,35.4952721,19.61165, ,19.61316,0.371448765,0.67229, ,0.67224,2.692161324,1.48746, ,1.48757,195.3492492,180.02746, ,180.02982,159.4398768,154.69438, ,154.69524,75.41293357,68.92113, ,68.92211,0.295249323,0.30604, ,0.30604,252.793,1174.1, ,252.668,416.839,-13.88547,273.45219,273.4795, ,127.61845, ,0.5138,0.51332, ,0.55869, ,137.55139,145.86105,87.52081,13.1
260,99.98556, ,0.0144386,7.75125778,7.8777, ,7.87768,6.982020677,6.87298, ,6.87299,-1.47784,35.54276103,19.55153, ,19.55305,0.367505917,0.66809, ,0.66804,2.721044622,1.49681, ,1.49692,195.7363599,180.47395, ,180.4763,159.6200173,154.84924, ,154.8501,75.57204151,69.10723, ,69.10821,0.2950797,0.30575, ,0.30575,253.815,1177.5, ,253.69,418.321,-13.67179,270.88798,270.91524, ,124.82994, ,0.51284,0.51236, ,0.55667, ,137.73317,146.0853,87.71314,13.2
255,99.98555, ,0.0144539,7.752811165,7.88047, ,7.88045,6.980612214,6.87056, ,6.87058,-1.48904,35.58894966,19.49142, ,19.49294,0.363586875,0.66387, ,0.66381,2.750374307,1.50633, ,1.50645,196.1188545,180.92012, ,180.92247,159.7960209,155.00337, ,155.00424,75.72941727,69.29329, ,69.29426,0.294910078,0.30547, ,0.30547,254.863,1180.99, ,254.737,419.826,-13.4555,268.32858,268.35579, ,122.05152, ,0.51188,0.5114, ,0.55466, ,137.90812,146.30427,87.89837,13.3
250,99.98553, ,0.0144666,7.754360485,7.88324, ,7.88323,6.979207901,6.86814, ,6.86816,-1.50025,35.6338152,19.4313, ,19.43282,0.359691347,0.65961, ,0.65956,2.780161401,1.51604, ,1.51616,196.4967268,181.36597, ,181.36831,159.9678944,155.15677, ,155.15764,75.88505751,69.4793, ,69.48027,0.294740455,0.30518, ,0.30518,255.936,1184.57, ,255.809,421.355,-13.23666,265.77402,265.80118, ,119.28309, ,0.51091,0.51043, ,0.55267, ,138.07637,146.51809,88.07663,13.4
245,99.98552, ,0.0144773,7.755905754,7.88602, ,7.886,6.977807839,6.86572, ,6.86574,-1.51146,35.67734069,19.37118, ,19.37271,0.355818981,0.65534, ,0.65529,2.810417808,1.52593, ,1.52605,196.8699716,181.81151, ,181.81383,160.1356477,155.30945, ,155.31033,76.03895943,69.66528, ,69.66624,0.294570833,0.30489, ,0.30489,257.036,1188.24, ,256.909,422.909,-13.01484,263.22432,263.25145, ,116.52457, ,0.50994,0.50945, ,0.5507, ,138.23807,146.72688,88.24806,13.5
240,99.98551, ,0.0144863,7.757446946,7.8888, ,7.88878,6.97641178,6.86331, ,6.86332,-1.52266,35.71948995,19.31106, ,19.31259,0.351969611,0.65104, ,0.65098,2.841154371,1.53602, ,1.53614,197.2385852,182.25672, ,182.25903,160.2992857,155.46141, ,155.46229,76.19112105,69.85121, ,69.85217,0.294401209,0.30461, ,0.30461,258.164,1191.99, ,258.036,424.488,-12.79011,260.67953,260.70661, ,113.77588, ,0.50896,0.50846, ,0.54874, ,138.39329,146.93073,88.41276,13.6
235,99.98551, ,0.0144941,7.7589841,7.89158, ,7.89156,6.975020004,6.86089, ,6.8609,-1.53387,35.76025686,19.25094, ,19.25248,0.348142773,0.6467, ,0.64665,2.87238477,1.5463, ,1.54642,197.6025664,182.70161, ,182.70391,160.4588244,155.61266, ,155.61353,76.34154075,70.03711, ,70.03806,0.294231587,0.30432, ,0.30432,259.32,1195.85, ,259.192,426.096,-12.56207,258.13966,258.16671, ,111.03693, ,0.50797,0.50747, ,0.5468, ,138.54218,147.12978,88.57086,13.7
230,99.9855, ,0.0145006,7.760517207,7.89436, ,7.89434,6.973632423,6.85847, ,6.85848,-1.54508,35.79961493,19.19081, ,19.19236,0.344338201,0.64235, ,0.6423,2.90412158,1.55679, ,1.55691,197.961915,183.14618, ,183.14848,160.6142743,155.76319, ,155.76406,76.49021779,70.22296, ,70.22391,0.294061967,0.30403, ,0.30403,260.507,1199.8, ,260.379,427.732,-12.33078,255.60477,255.63179, ,108.30765, ,0.50698,0.50648, ,0.54487, ,138.68487,147.32414,88.72251,13.8
225,99.98549, ,0.0145062,7.762046253,7.89715, ,7.89713,6.972248869,6.85605, ,6.85607,-1.55629,35.83753295,19.13069, ,19.13224,0.340555669,0.63796, ,0.63791,2.936377491,1.56749, ,1.56762,198.3166325,183.59044, ,183.59272,160.7656461,155.91301, ,155.91388,76.63715219,70.40877, ,70.40972,0.293892344,0.30375, ,0.30375,261.724,1203.86, ,261.596,429.398,-12.09631,253.07489,253.10186, ,105.58796, ,0.50598,0.50547, ,0.54296, ,138.82141,147.5139,88.8678,13.9
220,99.98549, ,0.014511,7.763571254,7.89994, ,7.89992,6.970869476,6.85363, ,6.85365,-1.5675,35.87399775,19.07057, ,19.07212,0.336794775,0.63355, ,0.6335,2.969167203,1.5784, ,1.57853,198.6667232,184.03437, ,184.03664,160.9129574,156.06212, ,156.06299,76.78234456,70.59454, ,70.59548,0.293722721,0.30346, ,0.30346,262.975,1208.03, ,262.846,431.096,-11.85826,250.55004,250.57698, ,102.8778, ,0.50497,0.50446, ,0.54107, ,138.952,147.69918,89.00686,14
215,99.98548, ,0.0145154,7.765092209,7.90272, ,7.90271,6.969494179,6.85121, ,6.85123,-1.57872,35.90898476,19.01044, ,19.012,0.333055225,0.62911, ,0.62906,3.002505065,1.58954, ,1.58967,199.0121928,184.47799, ,184.48024,161.056224,156.21053, ,156.2114,76.92579641,70.78027, ,70.78121,0.293553098,0.30317, ,0.30317,264.258,1212.31, ,264.129,432.827,-11.61671,248.03028,248.05718, ,100.17708, ,0.50395,0.50344, ,0.53918, ,139.07669,147.8801,89.13981,14.1
210,99.98548, ,0.0145192,7.766609111,7.90552, ,7.9055,6.968122903,6.84879, ,6.84881,-1.58993,35.94246894,18.95031, ,18.95187,0.329336725,0.62464, ,0.62459,3.036405979,1.60092, ,1.60105,199.3530492,184.92128, ,184.92352,161.1954631,156.35823, ,156.3591,77.0675101,70.96596, ,70.96689,0.293383473,0.30289, ,0.30289,265.577,1216.7, ,265.447,434.593,-11.37086,245.51563,245.5425, ,97.48575, ,0.50293,0.50241, ,0.53731, ,139.19562,148.05675,89.26676,14.2
205,99.98548, ,0.0145227,7.76812199,7.90831, ,7.90829,6.966755852,6.84637, ,6.84639,-1.60114,35.97444251,18.89018, ,18.89175,0.32563882,0.62015, ,0.62009,3.070886944,1.61252, ,1.61266,199.6893035,185.36426, ,185.36648,161.3306988,156.50524, ,156.50611,77.20748872,71.15161, ,71.15253,0.29321385,0.3026, ,0.3026,266.932,1221.22, ,266.801,436.396,-11.12122,243.00615,243.03298, ,94.80374, ,0.5019,0.50137, ,0.53546, ,139.30889,148.22924,89.38783,14.3
200,99.98547, ,0.0145259,7.769630833,7.91111, ,7.91109,6.965392897,6.84395, ,6.84397,-1.61236,36.00487789,18.83005, ,18.83162,0.321961236,0.61562, ,0.61557,3.10596397,1.62438, ,1.62451,200.0209678,185.80692, ,185.80912,161.4619513,156.65155, ,156.65241,77.34573649,71.33722, ,71.33814,0.293044228,0.30231, ,0.30231,268.325,1225.86, ,268.194,438.237,-10.86744,240.50187,240.52867, ,92.13098, ,0.50086,0.50033, ,0.53361, ,139.41661,148.39769,89.50314,14.4
195,99.98547, ,0.014529,7.771135651,7.9139, ,7.91388,6.964034101,6.84153, ,6.84155,-1.62357,36.03375958,18.76992, ,18.77149,0.318303589,0.61107, ,0.61102,3.141654805,1.63648, ,1.63662,200.3480579,186.24926, ,186.25145,161.5892457,156.79717, ,156.79803,77.48225848,71.52279, ,71.5237,0.292874606,0.30203, ,0.30203,269.757,1230.63, ,269.626,440.118,-10.60918,238.0026,238.0296, ,89.46741, ,0.49985,0.49927, ,0.53178, ,139.51887,148.56219,89.61278,14.5
190,99.98547, ,0.0145318,7.77263643,7.9167, ,7.91668,6.962679307,6.83911, ,6.83913,-1.63479,36.06105893,18.70979, ,18.71136,0.314665607,0.60648, ,0.60643,3.177976803,1.64885, ,1.64899,200.6705912,186.69128, ,186.69345,161.7126057,156.9421, ,156.94295,77.61706085,71.70831, ,71.70921,0.292704982,0.30174, ,0.30174,271.23,1235.54, ,271.099,442.043,-10.34652,235.50887,235.53583, ,86.81299, ,0.49875,0.49821, ,0.52996, ,139.6158,148.72284,89.71688,14.6
185,96.02572,3.95976,0.0145181,7.774133189,7.91951,7.69882,7.91075,6.96132865,6.83669,7.03267,6.84426,-1.611,36.0867653,18.64965,42.61253,19.1394,0.311046859,0.60187,0.26341,0.58647,3.21494968,1.66149,3.79633,1.70512,200.9885889,187.13298,201.7613,187.72688,161.8320625,157.08634,164.70064,157.40738,77.7501508,71.8938,77.8502,72.13438,0.29253536,0.30145,0.29583,0.30123,344.073,1240.6,2123.53,272.614,542.942,1.43083,229.55957,233.04741, ,84.16765,143.23186,1.18986,0.49714, ,0.52814,0.51632,139.70753,148.87976,89.81555,14.7
180,87.92677,12.05874,0.0144873,7.775625926,7.92231,7.70036,7.89553,6.959982073,6.83427,7.03126,6.85746,-1.54984,36.11085704,18.58952,42.62627,20.11473,0.307447009,0.59723,0.26045,0.55194,3.252593032,1.6744,3.83945,1.81178,201.3020747,187.57436,202.08511,189.34141,161.9476457,157.2299,164.80778,158.17944,77.88153674,72.07924,77.98687,72.79566,0.292365737,0.30117,0.29564,0.3005,492.802,1245.8,2132.06,274.175,732.812,17.19014,219.96408,230.56437, ,81.53134,140.65549,1.9191,0.49605, ,0.52634,0.51418,139.79408,149.03303,89.90888,14.8
175,80.52444,19.4611,0.0144591,7.777114644,7.92512,7.7019,7.88166,6.958639573,6.83185,7.02986,6.86952,-1.49391,36.13331573,18.52938,42.63692,21.0614,0.303865692,0.59255,0.25752,0.52132,3.290927622,1.68761,3.88326,1.91822,201.6110753,188.01542,202.40379,190.81741,162.0593888,157.37278,164.91054,158.87244,78.01122825,72.26465,78.12159,73.40141,0.292196115,0.30088,0.29544,0.29982,630.588,1251.16,2140.83,275.782,893.375,26.65265,210.9454,228.08678, ,78.90402,138.0898,1.80374,0.49496, ,0.52455,0.51205,139.87562,149.18276,89.99698,14.9
170,73.75662,26.22894,0.0144332,7.778599345,7.92793,7.70343,7.86902,6.957301142,6.82943,7.02845,6.88055,-1.4428,36.1541233,18.46924,42.64448,21.99421,0.300302538,0.58785,0.2546,0.49364,3.329975182,1.70111,3.92777,2.02578,201.9156211,188.45616,202.71737,192.17675,162.1673275,157.51498,165.00895,159.5017,78.13923619,72.45001,78.25438,73.96019,0.292026492,0.30059,0.29525,0.29919,758.347,1256.68,2149.88,277.438,1032.35,33.07377,202.45861,225.61469, ,76.28564,135.53472,1.69736,0.49385, ,0.52277,0.50994,139.95223,149.32905,90.07997,15
