T (C),Phases vol%-AUSTENITE-50.0(C/s),Phases vol%-FERRITE-50.0(C/s),Phases vol%-MARTENSITE-50.0(C/s),Phases vol%-BAINITE-50.0(C/s),Density (g/(cm)^3)-BAINITE_PEARLITE-50.0(C/s),Density (g/(cm)^3)-AUSTENITE-50.0(C/s),Density (g/(cm)^3)-FERRITE-50.0(C/s),Density (g/(cm)^3)-MARTENSITE-50.0(C/s),Density (g/(cm)^3)-TOTAL-50.0(C/s),Molar volume (cm^3)-BAINITE_PEARLITE-50.0(C/s),Molar volume (cm^3)-AUSTENITE-50.0(C/s),Molar volume (cm^3)-FERRITE-50.0(C/s),Molar volume (cm^3)-MARTENSITE-50.0(C/s),Molar volume (cm^3)-TOTAL-50.0(C/s),Linear expansion (%)-  -50.0(C/s),Thermal conductivity (W/(m*K))-BAINITE_PEARLITE-50.0(C/s),Thermal conductivity (W/(m*K))-AUSTENITE-50.0(C/s),Thermal conductivity (W/(m*K))-FERRITE-50.0(C/s),Thermal conductivity (W/(m*K))-MARTENSITE-50.0(C/s),Thermal conductivity (W/(m*K))-TOTAL-50.0(C/s),Electrical resistivity (10e-6 Ohm*m)-BAINITE_PEARLITE-50.0(C/s),Electrical resistivity (10e-6 Ohm*m)-AUSTENITE-50.0(C/s),Electrical resistivity (10e-6 Ohm*m)-FERRITE-50.0(C/s),Electrical resistivity (10e-6 Ohm*m)-MARTENSITE-50.0(C/s),Electrical resistivity (10e-6 Ohm*m)-TOTAL-50.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-BAINITE_PEARLITE-50.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-AUSTENITE-50.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-FERRITE-50.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-MARTENSITE-50.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-TOTAL-50.0(C/s),Young's modulus (GPa)-BAINITE_PEARLITE-50.0(C/s),Young's modulus (GPa)-AUSTENITE-50.0(C/s),Young's modulus (GPa)-FERRITE-50.0(C/s),Young's modulus (GPa)-MARTENSITE-50.0(C/s),Young's modulus (GPa)-TOTAL-50.0(C/s),Bulk modulus (GPa)-BAINITE_PEARLITE-50.0(C/s),Bulk modulus (GPa)-AUSTENITE-50.0(C/s),Bulk modulus (GPa)-FERRITE-50.0(C/s),Bulk modulus (GPa)-MARTENSITE-50.0(C/s),Bulk modulus (GPa)-TOTAL-50.0(C/s),Shear modulus(GPa)-BAINITE_PEARLITE-50.0(C/s),Shear modulus(GPa)-AUSTENITE-50.0(C/s),Shear modulus(GPa)-FERRITE-50.0(C/s),Shear modulus(GPa)-MARTENSITE-50.0(C/s),Shear modulus(GPa)-TOTAL-50.0(C/s),Poisson's ratio-BAINITE_PEARLITE-50.0(C/s),Poisson's ratio-AUSTENITE-50.0(C/s),Poisson's ratio-FERRITE-50.0(C/s),Poisson's ratio-MARTENSITE-50.0(C/s),Poisson's ratio-TOTAL-50.0(C/s),Yield Stress (MPa)-TOTAL-50.0(C/s),Yield Stress (MPa)-FERRITE-50.0(C/s),Yield Stress (MPa)-BAINITE-50.0(C/s),Yield Stress (MPa)-MARTENSITE-50.0(C/s),Yield Stress (MPa)-AUSTENITE-50.0(C/s),Tensile Stress (MPa)-TOTAL-50.0(C/s),Hardness (HRC)-TOTAL-50.0(C/s),Enthalpy (J/g)-TOTAL-50.0(C/s),Enthalpy (J/g)-AUSTENITE-50.0(C/s),Enthalpy (J/g)-FERRITE-50.0(C/s),Enthalpy (J/g)-BAINITE_PEARLITE-50.0(C/s),Enthalpy (J/g)-MARTENSITE-50.0(C/s),Specific heat (J/(g K))-TOTAL-50.0(C/s),Specific heat (J/(g K))-AUSTENITE-50.0(C/s),Specific heat (J/(g K))-FERRITE-50.0(C/s),Specific heat (J/(g K))-BAINITE_PEARLITE-50.0(C/s),Specific heat (J/(g K))-MARTENSITE-50.0(C/s),Latent heat (J/g)-FERRITE-50.0(C/s),Latent heat (J/g)-BAINITE_PEARLITE-50.0(C/s),Latent heat (J/g)-MARTENSITE-50.0(C/s),TIME(s)-Cooling_50.0(C/s)
705,100, , , , ,7.66886, , ,7.66886, ,7.13085, , ,7.13085,-0.49481, ,25.02927, , ,25.02927, ,0.95747, , ,0.95747, ,1.04442, , ,1.04442, ,137.9113, , ,137.9113, ,137.23401, , ,137.23401, ,51.74866, , ,51.74866, ,0.33251, , ,0.33251,153.809, , , ,153.809,235.655,-49.27331,504.48009,504.48142, ,426.39935, ,0.58418,0.58369, ,0.92756, ,70.50066,78.08207,33.85636,4.3
700,100, , , , ,7.67154, , ,7.67154, ,7.12836, , ,7.12836,-0.50629, ,24.96921, , ,24.96921, ,0.95486, , ,0.95486, ,1.04727, , ,1.04727, ,138.38901, , ,138.38901, ,137.47091, , ,137.47091, ,51.93924, , ,51.93924, ,0.33222, , ,0.33222,154.009, , , ,154.009,236.574,-49.03682,501.56361,501.56495, ,421.78493, ,0.5833,0.5829, ,0.91807, ,72.29456,79.78002,35.77757,4.4
695,100, , , , ,7.67422, , ,7.67422, ,7.12587, , ,7.12587,-0.51776, ,24.90916, , ,24.90916, ,0.95225, , ,0.95225, ,1.05015, , ,1.05015, ,138.86639, , ,138.86639, ,137.70667, , ,137.70667, ,52.12977, , ,52.12977, ,0.33193, , ,0.33193,154.211, , , ,154.212,237.493,-48.80158,498.65051,498.65234, ,417.21719, ,0.58262,0.58212, ,0.90888, ,74.04306,81.43515,37.6482,4.5
690,100, , , , ,7.67691, , ,7.67691, ,7.12337, , ,7.12337,-0.52924, ,24.8491, , ,24.8491, ,0.94962, , ,0.94962, ,1.05305, , ,1.05305, ,139.34345, , ,139.34345, ,137.94129, , ,137.94129, ,52.32027, , ,52.32027, ,0.33164, , ,0.33164,154.416, , , ,154.417,238.411,-48.56722,495.74134,495.74367, ,412.69472, ,0.58183,0.58134, ,0.89997, ,75.7483,83.04895,39.47009,4.6
685,100, , , , ,7.67959, , ,7.67959, ,7.12088, , ,7.12088,-0.54072, ,24.78905, , ,24.78905, ,0.94698, , ,0.94698, ,1.05599, , ,1.05599, ,139.82018, , ,139.82018, ,138.17479, , ,138.17479, ,52.51073, , ,52.51073, ,0.33135, , ,0.33135,154.624, , , ,154.624,239.33,-48.33408,492.83606,492.83888, ,408.21613, ,0.58106,0.58056, ,0.89133, ,77.41196,84.62275,41.24483,4.7
680,100, , , , ,7.68228, , ,7.68228, ,7.11839, , ,7.11839,-0.55219, ,24.72899, , ,24.72899, ,0.94432, , ,0.94432, ,1.05896, , ,1.05896, ,140.29659, , ,140.29659, ,138.40716, , ,138.40716, ,52.70115, , ,52.70115, ,0.33106, , ,0.33106,154.833, , , ,154.834,240.248,-48.10182,489.93424,489.93803, ,403.78014, ,0.58037,0.57978, ,0.88294, ,79.03584,86.15789,42.97408,4.8
675,100, , , , ,7.68497, , ,7.68497, ,7.1159, , ,7.1159,-0.56366, ,24.66893, , ,24.66893, ,0.94166, , ,0.94166, ,1.06196, , ,1.06196, ,140.77268, , ,140.77268, ,138.63842, , ,138.63842, ,52.89153, , ,52.89153, ,0.33077, , ,0.33077,155.046, , , ,155.047,241.167,-47.87058,487.03682,487.0411, ,399.3855, ,0.57948,0.57899, ,0.87479, ,80.62138,87.6556,44.65933,4.9
670,100, , , , ,7.68766, , ,7.68766, ,7.11341, , ,7.11341,-0.57514, ,24.60888, , ,24.60888, ,0.93898, , ,0.93898, ,1.06499, , ,1.06499, ,141.24844, , ,141.24844, ,138.86857, , ,138.86857, ,53.08188, , ,53.08188, ,0.33048, , ,0.33048,155.261, , , ,155.262,242.085,-47.64038,484.14284,484.14808, ,395.03101, ,0.5788,0.57821, ,0.86688, ,82.17007,89.11707,46.30201,5
665,100, , , , ,7.69036, , ,7.69036, ,7.11092, , ,7.11092,-0.58661, ,24.54882, , ,24.54882, ,0.93628, , ,0.93628, ,1.06805, , ,1.06805, ,141.72388, , ,141.72388, ,139.09761, , ,139.09761, ,53.27218, , ,53.27218, ,0.33019, , ,0.33019,155.479, , , ,155.48,243.003,-47.4112,481.25279,481.25897, ,390.71556, ,0.57801,0.57743, ,0.85919, ,83.68319,90.54341,47.9035,5.1
660,100, , , , ,7.69305, , ,7.69305, ,7.10842, , ,7.10842,-0.59808, ,24.48876, , ,24.48876, ,0.93358, , ,0.93358, ,1.07115, , ,1.07115, ,142.199, , ,142.199, ,139.32555, , ,139.32555, ,53.46245, , ,53.46245, ,0.3299, , ,0.3299,155.699, , , ,155.701,243.921,-47.18294,478.36666,478.37378, ,386.43804, ,0.57723,0.57665, ,0.85171, ,85.16206,91.93574,49.46512,5.2
655,100, , , , ,7.69575, , ,7.69575, ,7.10593, , ,7.10593,-0.60955, ,24.4287, , ,24.4287, ,0.93086, , ,0.93086, ,1.07428, , ,1.07428, ,142.67379, , ,142.67379, ,139.5524, , ,139.5524, ,53.65268, , ,53.65268, ,0.32961, , ,0.32961,155.922, , , ,155.925,244.839,-46.9557,475.48399,475.49251, ,382.19743, ,0.57653,0.57586, ,0.84443, ,86.60785,93.29508,50.98814,5.3
650,100, , , , ,7.69844, , ,7.69844, ,7.10344, , ,7.10344,-0.62102, ,24.36864, , ,24.36864, ,0.92813, , ,0.92813, ,1.07744, , ,1.07744, ,143.14826, , ,143.14826, ,139.77816, , ,139.77816, ,53.84287, , ,53.84287, ,0.32931, , ,0.32931,156.148, , , ,156.151,245.757,-46.72936,472.60526,472.61517, ,377.99273, ,0.57575,0.57508, ,0.83734, ,88.0217,94.62244,52.47376,5.4
645,100, , , , ,7.70114, , ,7.70114, ,7.10095, , ,7.10095,-0.63249, ,24.30858, , ,24.30858, ,0.92538, , ,0.92538, ,1.08064, , ,1.08064, ,143.62241, , ,143.62241, ,140.00284, , ,140.00284, ,54.03302, , ,54.03302, ,0.32902, , ,0.32902,156.377, , , ,156.38,246.675,-46.50385,469.73049,469.74178, ,373.82299, ,0.57495,0.57429, ,0.83044, ,89.40472,95.91879,53.92315,5.5
640,100, , , , ,7.70385, , ,7.70385, ,7.09846, , ,7.09846,-0.64395, ,24.24852, , ,24.24852, ,0.92262, , ,0.92262, ,1.08387, , ,1.08387, ,144.09624, , ,144.09624, ,140.22644, , ,140.22644, ,54.22314, , ,54.22314, ,0.32873, , ,0.32873,156.608, , , ,156.612,247.592,-46.27932,466.85965,466.87228, ,369.68731, ,0.57417,0.57351, ,0.82372, ,90.75781,97.18497,55.33734,5.6
635,100, , , , ,7.70655, , ,7.70655, ,7.09597, , ,7.09597,-0.65542, ,24.18846, , ,24.18846, ,0.91985, , ,0.91985, ,1.08714, , ,1.08714, ,144.56974, , ,144.56974, ,140.44897, , ,140.44897, ,54.41321, , ,54.41321, ,0.32844, , ,0.32844,156.843, , , ,156.847,248.51,-46.05552,463.99277,464.00675, ,365.58481, ,0.57338,0.57272, ,0.81717, ,92.08206,98.42194,56.71747,5.7
630,100, , , , ,7.70925, , ,7.70925, ,7.09348, , ,7.09348,-0.66689, ,24.1284, , ,24.1284, ,0.91706, , ,0.91706, ,1.09044, , ,1.09044, ,145.04292, , ,145.04292, ,140.67044, , ,140.67044, ,54.60325, , ,54.60325, ,0.32815, , ,0.32815,157.08, , , ,157.086,249.428,-45.8327,461.12937,461.14515, ,361.51466, ,0.57268,0.57193, ,0.81078, ,93.37832,99.63049,58.06449,5.8
625,100, , , , ,7.71196, , ,7.71196, ,7.09099, , ,7.09099,-0.67835, ,24.06833, , ,24.06833, ,0.91426, , ,0.91426, ,1.09378, , ,1.09378, ,145.51578, , ,145.51578, ,140.89084, , ,140.89084, ,54.79325, , ,54.79325, ,0.32786, , ,0.32786,157.321, , , ,157.327,250.345,-45.61075,458.26993,458.28748, ,357.47607, ,0.57189,0.57115, ,0.80455, ,94.64746,100.81141,59.37937,5.9
620,100, , , , ,7.71467, , ,7.71467, ,7.0885, , ,7.0885,-0.68982, ,24.00827, , ,24.00827, ,0.91144, , ,0.91144, ,1.09716, , ,1.09716, ,145.98831, , ,145.98831, ,141.11018, , ,141.11018, ,54.98321, , ,54.98321, ,0.32757, , ,0.32757,157.565, , , ,157.572,251.263,-45.38952,455.41445,455.43374, ,353.46827, ,0.5711,0.57036, ,0.79847, ,95.8903,101.96547,60.66302,6
615,100, , , , ,7.71738, , ,7.71738, ,7.08602, , ,7.08602,-0.70128, ,23.94821, , ,23.94821, ,0.90861, , ,0.90861, ,1.10058, , ,1.10058, ,146.46052, , ,146.46052, ,141.32848, , ,141.32848, ,55.17313, , ,55.17313, ,0.32728, , ,0.32728,157.812, , , ,157.819,252.18,-45.16916,452.56248,452.58394, ,349.49052, ,0.57039,0.56957, ,0.79253, ,97.10763,103.09342,61.91633,6.1
610,100, , , , ,7.72009, , ,7.72009, ,7.08353, , ,7.08353,-0.71274, ,23.88814, , ,23.88814, ,0.90577, , ,0.90577, ,1.10403, , ,1.10403, ,146.93241, , ,146.93241, ,141.54573, , ,141.54573, ,55.36301, , ,55.36301, ,0.32699, , ,0.32699,158.062, , , ,158.07,253.097,-44.94958,449.71493,449.73809, ,345.54212, ,0.56951,0.56878, ,0.78673, ,98.30024,104.19597,63.14015,6.2
605,100, , , , ,7.7228, , ,7.7228, ,7.08104, , ,7.08104,-0.7242, ,23.82808, , ,23.82808, ,0.90291, , ,0.90291, ,1.10753, , ,1.10753, ,147.40397, , ,147.40397, ,141.76195, , ,141.76195, ,55.55286, , ,55.55286, ,0.3267, , ,0.3267,158.316, , , ,158.325,254.015,-44.7307,446.87092,446.89621, ,341.6224, ,0.5688,0.56799, ,0.78106, ,99.46886,105.27381,64.3353,6.3
600,100, , , , ,7.72551, , ,7.72551, ,7.07855, , ,7.07855,-0.73566, ,23.76801, , ,23.76801, ,0.90004, , ,0.90004, ,1.11106, , ,1.11106, ,147.87521, , ,147.87521, ,141.97712, , ,141.97712, ,55.74267, , ,55.74267, ,0.32641, , ,0.32641,158.573, , , ,158.583,254.933,-44.51259,444.03086,444.05825, ,337.73072, ,0.56801,0.56721, ,0.77552, ,100.61413,106.32753,65.50252,6.4
595,100, , , , ,7.72823, , ,7.72823, ,7.07606, , ,7.07606,-0.74712, ,23.70795, , ,23.70795, ,0.89715, , ,0.89715, ,1.11464, , ,1.11464, ,148.34613, , ,148.34613, ,142.19127, , ,142.19127, ,55.93243, , ,55.93243, ,0.32612, , ,0.32612,158.834, , , ,158.844,255.851,-44.29509,441.19481,441.22427, ,333.86644, ,0.56721,0.56641, ,0.7701, ,101.73678,107.35783,66.6426,6.5
590,100, , , , ,7.73095, , ,7.73095, ,7.07357, , ,7.07357,-0.75858, ,23.64788, , ,23.64788, ,0.89425, , ,0.89425, ,1.11825, , ,1.11825, ,148.81672, , ,148.81672, ,142.4044, , ,142.4044, ,56.12216, , ,56.12216, ,0.32583, , ,0.32583,159.098, , , ,159.109,256.769,-44.07843,438.36271,438.3942, ,330.02898, ,0.56642,0.56562, ,0.7648, ,102.83732,108.36522,67.75617,6.6
585,100, , , , ,7.73367, , ,7.73367, ,7.07108, , ,7.07108,-0.77004, ,23.58781, , ,23.58781, ,0.89134, , ,0.89134, ,1.12191, , ,1.12191, ,149.28699, , ,149.28699, ,142.6165, , ,142.6165, ,56.31185, , ,56.31185, ,0.32554, , ,0.32554,159.366, , , ,159.378,257.687,-43.86237,435.53418,435.56813, ,326.21775, ,0.56571,0.56483, ,0.75961, ,103.91653,109.35038,68.84403,6.7
580,100, , , , ,7.73639, , ,7.73639, ,7.0686, , ,7.0686,-0.7815, ,23.52775, , ,23.52775, ,0.88841, , ,0.88841, ,1.12561, , ,1.12561, ,149.75694, , ,149.75694, ,142.8276, , ,142.8276, ,56.5015, , ,56.5015, ,0.32525, , ,0.32525,159.637, , , ,159.65,258.605,-43.64691,432.71008,432.74602, ,322.43221, ,0.56482,0.56404, ,0.75453, ,104.97489,110.31381,69.90676,6.8
575,100, , , , ,7.73911, , ,7.73911, ,7.06611, , ,7.06611,-0.79296, ,23.46768, , ,23.46768, ,0.88546, , ,0.88546, ,1.12936, , ,1.12936, ,150.22657, , ,150.22657, ,143.03768, , ,143.03768, ,56.69111, , ,56.69111, ,0.32496, , ,0.32496,159.912, , , ,159.926,259.524,-43.43212,429.88954,429.92787, ,318.67182, ,0.56411,0.56325, ,0.74955, ,106.013,111.25605,70.94502,6.9
570,100, , , , ,7.74184, , ,7.74184, ,7.06362, , ,7.06362,-0.80441, ,23.40761, , ,23.40761, ,0.8825, , ,0.8825, ,1.13315, , ,1.13315, ,150.69587, , ,150.69587, ,143.24676, , ,143.24676, ,56.88069, , ,56.88069, ,0.32467, , ,0.32467,160.191, , , ,160.206,260.443,-43.21791,427.073,427.11369, ,314.93607, ,0.56331,0.56245, ,0.74467, ,107.03134,112.17762,71.9594,7
565,100, , , , ,7.74456, , ,7.74456, ,7.06113, , ,7.06113,-0.81587, ,23.34754, , ,23.34754, ,0.87952, , ,0.87952, ,1.13698, , ,1.13698, ,151.16484, , ,151.16484, ,143.45484, , ,143.45484, ,57.07022, , ,57.07022, ,0.32438, , ,0.32438,160.474, , , ,160.49,261.363,-43.00429,424.26086,424.30344, ,311.22448, ,0.56243,0.56166, ,0.73989, ,108.03043,113.07896,72.95046,7.1
560,99.98964,0.0103557, , , ,7.74729,7.66794, ,7.74728, ,7.05864,7.26674, ,7.05867,-0.82723, ,23.28747,35.71669, ,23.28839, ,0.87653,0.5715, ,0.8765, ,1.14086,1.74977, ,1.14091, ,151.63349,163.07893, ,151.6348, ,143.66193,144.05686, ,143.66209, ,57.25972,62.18094, ,57.26027, ,0.32409,0.31133, ,0.32408,160.772,108.349, , ,160.778,262.299,-42.78703,421.48269,421.4972,296.19942,307.53656, ,0.55564,0.56086,0.74254,0.7352, ,109.01083,113.96064,73.91883,7.2
555,99.98907,0.0109343, , , ,7.75002,7.66979, ,7.75001, ,7.05616,7.265, ,7.05618,-0.83867, ,23.2274,35.84285, ,23.22838, ,0.87352,0.56607, ,0.87349, ,1.14479,1.76656, ,1.14484, ,152.10182,163.75458, ,152.10323, ,143.86803,144.50267, ,143.86822, ,57.44917,62.44795, ,57.44976, ,0.32379,0.31113, ,0.32379,161.064,108.59, , ,161.07,263.22,-42.57427,418.67946,418.69493,292.49907,303.87187, ,0.56065,0.56007,0.73751,0.7306, ,109.82442,114.82306,74.865,7.3
550,99.98849,0.0115127, , , ,7.75275,7.67163, ,7.75274, ,7.05367,7.26326, ,7.05369,-0.85012, ,23.16733,35.96944, ,23.16837, ,0.8705,0.56068, ,0.87046, ,1.14876,1.78356, ,1.14882, ,152.56983,164.42687, ,152.57133, ,144.07314,144.94459, ,144.07337, ,57.63859,62.71376, ,57.63922, ,0.3235,0.31093, ,0.3235,161.36,108.834, , ,161.366,264.142,-42.36192,415.8802,415.89665,288.82365,300.22995, ,0.55985,0.55927,0.73258,0.72609, ,110.70849,115.6667,75.78953,7.4
545,99.98791,0.0120889, , , ,7.75549,7.67346, ,7.75548, ,7.05118,7.26152, ,7.05121,-0.86157, ,23.10726,36.09642, ,23.10836, ,0.86746,0.55531, ,0.86742, ,1.15279,1.8008, ,1.15284, ,153.03751,165.09577, ,153.03911, ,144.27727,145.3826, ,144.27755, ,57.82797,62.97836, ,57.82864, ,0.32321,0.31073, ,0.32321,161.66,109.082, , ,161.667,265.065,-42.15007,413.08533,413.10236,285.17268,296.61039, ,0.55897,0.55847,0.72773,0.72166, ,111.57268,116.49197,76.69289,7.5
540,99.98734,0.0126606, , , ,7.75822,7.6753, ,7.75821, ,7.0487,7.25978, ,7.04872,-0.87301, ,23.04718,36.22373, ,23.04835, ,0.86441,0.54998, ,0.86436, ,1.15686,1.81826, ,1.15692, ,153.50487,165.76122, ,153.50656, ,144.48043,145.81666, ,144.48075, ,58.0173,63.24172, ,58.01801, ,0.32292,0.31054, ,0.32292,161.965,109.334, , ,161.972,265.989,-41.93864,410.29402,410.31205,281.5457,293.01277, ,0.55826,0.55768,0.72298,0.71731, ,112.41741,117.29928,77.57557,7.6
535,99.98677,0.0132263, , , ,7.76096,7.67713, ,7.76095, ,7.04621,7.25805, ,7.04624,-0.88446, ,22.98711,36.35132, ,22.98834, ,0.86134,0.54468, ,0.86129, ,1.16098,1.83596, ,1.16105, ,153.9719,166.42318, ,153.9737, ,144.68262,146.24676, ,144.68298, ,58.2066,63.50383, ,58.20735, ,0.32263,0.31034, ,0.32263,162.274,109.589, , ,162.281,266.913,-41.72771,407.50668,407.52573,277.94228,289.43671, ,0.55747,0.55688,0.71831,0.71304, ,113.24308,118.08902,78.43803,7.7
530,99.98622,0.013784, , , ,7.7637,7.67895, ,7.76369, ,7.04372,7.25633, ,7.04375,-0.8959, ,22.92704,36.47914, ,22.92833, ,0.85825,0.53941, ,0.8582, ,1.16516,1.85388, ,1.16522, ,154.43861,167.08161, ,154.4405, ,144.88385,146.67285, ,144.88425, ,58.39586,63.76467, ,58.39665, ,0.32234,0.31014, ,0.32234,162.587,109.848, , ,162.595,267.838,-41.51711,404.72369,404.74338,274.36199,285.88181, ,0.5566,0.55607,0.71373,0.70885, ,114.05006,118.86157,79.28071,7.8
525,99.98567,0.0143318, , , ,7.76644,7.68077, ,7.76643, ,7.04124,7.2546, ,7.04127,-0.90735, ,22.86697,36.60714, ,22.86832, ,0.85515,0.53418, ,0.8551, ,1.16939,1.87204, ,1.16946, ,154.90499,167.73645, ,154.90699, ,145.08411,147.09493, ,145.08457, ,58.58508,64.02422, ,58.58591, ,0.32205,0.30995, ,0.32205,162.906,110.111, , ,162.914,268.764,-41.30693,401.94429,401.96507,270.80442,282.3477, ,0.55588,0.55527,0.70922,0.70472, ,114.83885,119.61737,80.10411,7.9
520,99.98513,0.0148684, , , ,7.76918,7.68259, ,7.76917, ,7.03875,7.25289, ,7.03878,-0.91879, ,22.80689,36.73527, ,22.80831, ,0.85203,0.52898, ,0.85198, ,1.17367,1.89044, ,1.17374, ,155.37106,168.38767, ,155.37315, ,145.28342,147.51295, ,145.28392, ,58.77426,64.28246, ,58.77514, ,0.32176,0.30975, ,0.32176,163.229,110.378, , ,163.237,269.692,-41.09692,399.16927,399.19077,267.26918,278.83404, ,0.555,0.55447,0.7048,0.70067, ,115.60978,120.35673,80.9086,8
515,99.98461,0.015392, , , ,7.77193,7.68441, ,7.77191, ,7.03627,7.25117, ,7.0363,-0.93023, ,22.74682,36.86347, ,22.7483, ,0.8489,0.52382, ,0.84884, ,1.178,1.90907, ,1.17808, ,155.83679,169.03522, ,155.83899, ,145.48178,147.92689, ,145.48233, ,58.96341,64.53938, ,58.96432, ,0.32147,0.30955, ,0.32147,163.557,110.649, , ,163.565,270.62,-40.88733,396.3982,396.42044,263.75587,275.34047, ,0.55422,0.55367,0.70045,0.69669, ,116.36314,121.07997,81.69456,8.1
510,99.9841,0.0159013, , , ,7.77467,7.68622, ,7.77466, ,7.03378,7.24946, ,7.03381,-0.94168, ,22.68674,36.9917, ,22.68829, ,0.84574,0.51869, ,0.84569, ,1.18239,1.92794, ,1.18247, ,156.30221,169.67906, ,156.3045, ,145.67919,148.33673, ,145.67979, ,59.15251,64.79496, ,59.15346, ,0.32118,0.30935, ,0.32118,163.89,110.925, , ,163.899,271.55,-40.67793,393.63113,393.65416,260.26413,271.86666, ,0.55342,0.55287,0.69617,0.69277, ,117.09941,121.7875,82.46245,8.2
505,99.9836,0.0163953, , , ,7.77742,7.68803, ,7.7774, ,7.03129,7.24775, ,7.03133,-0.95312, ,22.62667,37.11989, ,22.62827, ,0.84258,0.5136, ,0.84252, ,1.18684,1.94705, ,1.18692, ,156.7673,170.31913, ,156.76969, ,145.87566,148.74244, ,145.87632, ,59.34157,65.04918, ,59.34256, ,0.32089,0.30916, ,0.32089,164.228,111.204, , ,164.237,272.481,-40.46885,390.86801,390.89188,256.7936,268.41228, ,0.55262,0.55206,0.69197,0.68891, ,117.81884,122.4796,83.2126,8.3
500,99.98313,0.0168726, , , ,7.78017,7.68984, ,7.78015, ,7.02881,7.24605, ,7.02884,-0.96456, ,22.56659,37.24799, ,22.56825, ,0.83939,0.50854, ,0.83933, ,1.19134,1.96641, ,1.19143, ,157.23206,170.9554, ,157.23455, ,146.07119,149.144, ,146.0719, ,59.53059,65.30203, ,59.53162, ,0.3206,0.30896, ,0.3206,164.571,111.488, , ,164.58,273.414,-40.25997,388.1089,388.13366,253.34393,264.97703, ,0.55182,0.55125,0.68783,0.68512, ,118.52185,123.15663,83.94542,8.4
495,99.97143,0.0173325, ,0.0112421,7.679419592,7.78292,7.69164, ,7.78289,7.118986883,7.02632,7.24435, ,7.02637,-0.97595,34.45226061,22.50651,37.37595, ,22.50924,0.546253705,0.83619,0.50352, ,0.83609,1.830651199,1.1959,1.986, ,1.19605,172.5610426,157.6965,171.58783, ,157.70088,147.795248,146.26579,149.54137, ,146.26688,66.13239288,59.71958,65.55348, ,59.7214,0.305016725,0.32031,0.30876, ,0.3203,164.985,111.776,755.015, ,164.929,274.448,-40.02685,385.34039,385.37943,249.91478,261.56059, ,0.5537,0.55045,0.68376,0.68139, ,119.20864,123.81884,84.66121,8.5
490,99.96831,0.0177742, ,0.0139207,7.681184904,7.78567,7.69344, ,7.78564,7.117346809,7.02384,7.24266, ,7.02389,-0.98738,34.55415153,22.44643,37.50372, ,22.44946,0.541097789,0.83297,0.49854, ,0.83286,1.848094781,1.20053,2.00585, ,1.20069,173.1554515,158.16062,172.21636, ,158.16554,148.1692997,146.45946,149.93454, ,146.46071,66.3687731,59.90852,65.80352, ,59.91057,0.304837409,0.32002,0.30856, ,0.32001,165.355,112.068,756.051, ,165.284,275.408,-39.8125,382.58604,382.62925,246.50583,258.16267, ,0.55087,0.54964,0.67975,0.67771, ,119.87965,124.46658,85.36036,8.6
485,99.96487,0.0181971, ,0.0169347,7.682946357,7.78843,7.69524, ,7.78839,7.115711102,7.02135,7.24097, ,7.02141,-0.9988,34.65608051,22.38636,37.63123, ,22.38973,0.535971602,0.82973,0.4936, ,0.82961,1.865770492,1.20521,2.02594, ,1.20539,173.7462716,158.62441,172.84096, ,158.62993,148.5394955,146.65221,150.32348, ,146.65363,66.60385023,60.09742,66.05213, ,60.09972,0.304658096,0.31973,0.30837, ,0.31972,165.732,112.366,757.104, ,165.643,276.373,-39.59755,379.83536,379.88312,243.11675,254.78299, ,0.55014,0.54883,0.67581,0.6741, ,120.53512,125.10013,86.0432,8.7
480,99.96112,0.0186007, ,0.0202816,7.684703934,7.79119,7.69703, ,7.79115,7.114079609,7.01887,7.23928, ,7.01893,-1.01023,34.75800745,22.32628,37.75844, ,22.33001,0.530875512,0.82648,0.48869, ,0.82634,1.883680783,1.20995,2.04629, ,1.21016,174.333465,159.08788,173.46159, ,159.09405,148.9058114,146.84404,150.70816, ,146.84566,66.83760954,60.28629,66.2993, ,60.28885,0.304478781,0.31944,0.30817, ,0.31943,166.117,112.668,758.173, ,166.009,277.343,-39.382,377.08834,377.14103,239.74725,251.42127, ,0.5494,0.54802,0.67193,0.67053, ,121.17536,125.71976,86.71004,8.8
475,99.95706,0.0189847, ,0.0239512,7.686457638,7.79394,7.69882, ,7.7939,7.112452372,7.01638,7.2376, ,7.01645,-1.02165,34.8598993,22.2662,37.88529, ,22.27034,0.525809752,0.82321,0.48382, ,0.82305,1.901828554,1.21476,2.06688, ,1.21499,174.9169923,159.55102,174.07819, ,159.55791,149.2682263,147.03495,151.08856, ,147.0368,67.07003532,60.47511,66.54501, ,60.47798,0.304299466,0.31915,0.30797, ,0.31914,166.51,112.974,759.259, ,166.381,278.318,-39.16579,374.34497,374.40301,236.39702,248.07723, ,0.54868,0.5472,0.6681,0.66702, ,121.80068,126.32578,87.36122,8.9
