T (C),Phases vol%-AUSTENITE-50.0(C/s),Phases vol%-FERRITE-50.0(C/s),Phases vol%-MARTENSITE-50.0(C/s),Phases vol%-BAINITE-50.0(C/s),Density (g/(cm)^3)-BAINITE_PEARLITE-50.0(C/s),Density (g/(cm)^3)-AUSTENITE-50.0(C/s),Density (g/(cm)^3)-FERRITE-50.0(C/s),Density (g/(cm)^3)-MARTENSITE-50.0(C/s),Density (g/(cm)^3)-TOTAL-50.0(C/s),Molar volume (cm^3)-BAINITE_PEARLITE-50.0(C/s),Molar volume (cm^3)-AUSTENITE-50.0(C/s),Molar volume (cm^3)-FERRITE-50.0(C/s),Molar volume (cm^3)-MARTENSITE-50.0(C/s),Molar volume (cm^3)-TOTAL-50.0(C/s),Linear expansion (%)-  -50.0(C/s),Thermal conductivity (W/(m*K))-BAINITE_PEARLITE-50.0(C/s),Thermal conductivity (W/(m*K))-AUSTENITE-50.0(C/s),Thermal conductivity (W/(m*K))-FERRITE-50.0(C/s),Thermal conductivity (W/(m*K))-MARTENSITE-50.0(C/s),Thermal conductivity (W/(m*K))-TOTAL-50.0(C/s),Electrical resistivity (10e-6 Ohm*m)-BAINITE_PEARLITE-50.0(C/s),Electrical resistivity (10e-6 Ohm*m)-AUSTENITE-50.0(C/s),Electrical resistivity (10e-6 Ohm*m)-FERRITE-50.0(C/s),Electrical resistivity (10e-6 Ohm*m)-MARTENSITE-50.0(C/s),Electrical resistivity (10e-6 Ohm*m)-TOTAL-50.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-BAINITE_PEARLITE-50.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-AUSTENITE-50.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-FERRITE-50.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-MARTENSITE-50.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-TOTAL-50.0(C/s),Young's modulus (GPa)-BAINITE_PEARLITE-50.0(C/s),Young's modulus (GPa)-AUSTENITE-50.0(C/s),Young's modulus (GPa)-FERRITE-50.0(C/s),Young's modulus (GPa)-MARTENSITE-50.0(C/s),Young's modulus (GPa)-TOTAL-50.0(C/s),Bulk modulus (GPa)-BAINITE_PEARLITE-50.0(C/s),Bulk modulus (GPa)-AUSTENITE-50.0(C/s),Bulk modulus (GPa)-FERRITE-50.0(C/s),Bulk modulus (GPa)-MARTENSITE-50.0(C/s),Bulk modulus (GPa)-TOTAL-50.0(C/s),Shear modulus(GPa)-BAINITE_PEARLITE-50.0(C/s),Shear modulus(GPa)-AUSTENITE-50.0(C/s),Shear modulus(GPa)-FERRITE-50.0(C/s),Shear modulus(GPa)-MARTENSITE-50.0(C/s),Shear modulus(GPa)-TOTAL-50.0(C/s),Poisson's ratio-BAINITE_PEARLITE-50.0(C/s),Poisson's ratio-AUSTENITE-50.0(C/s),Poisson's ratio-FERRITE-50.0(C/s),Poisson's ratio-MARTENSITE-50.0(C/s),Poisson's ratio-TOTAL-50.0(C/s),Yield Stress (MPa)-TOTAL-50.0(C/s),Yield Stress (MPa)-FERRITE-50.0(C/s),Yield Stress (MPa)-BAINITE-50.0(C/s),Yield Stress (MPa)-MARTENSITE-50.0(C/s),Yield Stress (MPa)-AUSTENITE-50.0(C/s),Tensile Stress (MPa)-TOTAL-50.0(C/s),Hardness (HRC)-TOTAL-50.0(C/s),Enthalpy (J/g)-TOTAL-50.0(C/s),Enthalpy (J/g)-AUSTENITE-50.0(C/s),Enthalpy (J/g)-FERRITE-50.0(C/s),Enthalpy (J/g)-BAINITE_PEARLITE-50.0(C/s),Enthalpy (J/g)-MARTENSITE-50.0(C/s),Specific heat (J/(g K))-TOTAL-50.0(C/s),Specific heat (J/(g K))-AUSTENITE-50.0(C/s),Specific heat (J/(g K))-FERRITE-50.0(C/s),Specific heat (J/(g K))-BAINITE_PEARLITE-50.0(C/s),Specific heat (J/(g K))-MARTENSITE-50.0(C/s),Latent heat (J/g)-FERRITE-50.0(C/s),Latent heat (J/g)-BAINITE_PEARLITE-50.0(C/s),Latent heat (J/g)-MARTENSITE-50.0(C/s),TIME(s)-Cooling_50.0(C/s)
325,66.85943,0.19566,32.14201,0.8029,7.741137183,7.89807,7.75097,7.7071,7.83516,7.103100823,6.96358,7.18893,7.13613,7.01968,-1.12676,39.30861577,20.53759,41.2616,41.20488,24.91038,0.372810762,0.71355,0.35516,0.35565,0.5883,2.682326,1.40144,2.81559,2.81172,1.69982,190.6202785,172.52909,190.51371,190.53855,178.42649,158.9553561,152.11787,160.41136,160.15089,154.79521,73.32789279,65.80208,73.15874,73.18782,68.2116,0.299869447,0.31097,0.30206,0.30171,0.30789,511.308,125.244,625.476,1288.79,146.332,756.443,18.74393,252.11734,288.34587,143.66532,151.04612,178.09509,2.08906,0.52055,0.57435,0.57862,0.57823,134.58771,137.29975,110.25078,11.9
320,60.43505,0.19537,38.56786,0.80172,7.742786184,7.90093,7.75266,7.70877,7.82527,7.101584028,6.96106,7.18737,7.13459,7.02854,-1.08608,39.40264996,20.47749,41.35003,41.2933,25.90754,0.368812123,0.70967,0.35144,0.35193,0.56092,2.711407615,1.40911,2.84541,2.84151,1.78277,191.0792585,172.98377,190.98681,191.01039,180.00451,159.1898915,152.28291,160.64966,160.38886,155.47683,73.51472161,65.99023,73.35152,73.38012,68.85958,0.29968458,0.31068,0.30186,0.30151,0.30704,585.632,125.784,627.028,1291.69,146.915,844.1,24.00673,242.37569,285.74526,140.7999,148.15902,175.21041,1.94833,0.51968,0.57177,0.57617,0.5756,134.86251,137.58624,110.53485,12
315,54.63533,0.19511,44.36892,0.80064,7.744431428,7.90379,7.75434,7.71043,7.81645,7.100071293,6.95854,7.18581,7.13306,7.03648,-1.04965,39.49538693,20.41739,41.43638,41.37964,26.89591,0.364844508,0.70575,0.34775,0.34823,0.53576,2.740893665,1.41692,2.87559,2.87166,1.86652,191.5334037,173.43812,191.45476,191.47711,181.4762,159.4199207,152.44715,160.88316,160.62207,156.11666,73.699748,66.17833,73.54239,73.5705,69.46404,0.299499713,0.31038,0.30166,0.30132,0.30626,653.362,126.337,628.612,1294.64,147.511,920.935,28.02186,233.27454,283.14901,137.94732,145.28409,172.33879,1.82023,0.5188,0.56921,0.57375,0.573,135.12885,137.86492,110.81022,12.1
310,49.39812,0.19487,49.60734,0.79967,7.746072912,7.90666,7.75601,7.71208,7.80857,7.098562616,6.95602,7.18426,7.13152,7.04358,-1.01709,39.58678897,20.35729,41.52058,41.46384,27.87345,0.360907651,0.70182,0.3441,0.34457,0.51257,2.770791915,1.42486,2.90614,2.90217,1.95094,191.9826919,173.89214,191.91755,191.9387,182.85238,159.6454387,152.6106,161.11185,160.85052,156.71922,73.8829626,66.3664,73.73132,73.75897,70.02933,0.299314846,0.31009,0.30147,0.30112,0.30554,715.123,126.901,630.231,1297.66,148.119,988.794,31.18855,224.7568,280.55714,135.10745,142.42119,169.4801,1.70355,0.51793,0.56669,0.57136,0.57043,135.38686,138.13595,111.07704,12.2
305,44.66784,0.19465,54.33873,0.79878,7.747710636,7.90952,7.75769,7.71373,7.80156,7.097057993,6.9535,7.18271,7.13,7.04991,-0.98805,39.6768187,20.29719,41.60261,41.54586,28.8273,0.357001278,0.69786,0.34048,0.34094,0.49136,2.801110417,1.43294,2.93707,2.93306,2.03515,192.4271016,174.34584,192.37515,192.39513,184.14184,159.8664407,152.77326,161.33574,161.0742,157.2877,74.06435635,66.55443,73.91832,73.94551,70.55903,0.299129979,0.3098,0.30127,0.30092,0.30488,771.481,127.477,631.886,1300.74,148.741,1049.1,33.74992,216.7713,277.96967,132.28016,139.57021,166.6342,1.5971,0.51704,0.56418,0.56899,0.56788,135.63671,138.39946,111.33547,12.3
300,40.39454,0.19446,58.61303,0.79797,7.749344598,7.91239,7.75936,7.71538,7.79533,7.095557422,6.95098,7.18116,7.12847,7.05554,-0.96222,39.76543901,20.23709,41.6824,41.62565,29.75652,0.353125109,0.69388,0.33688,0.33734,0.4719,2.83185753,1.44116,2.96837,2.96433,2.11908,192.8666126,174.79921,192.82753,192.84637,185.3521,160.0829235,152.93513,161.55482,161.2931,157.8246,74.24392065,66.74242,74.10338,74.13012,71.05623,0.298945112,0.30951,0.30107,0.30073,0.30426,822.947,128.066,633.577,1303.89,149.377,1102.97,35.86257,209.26988,275.38661,129.46531,136.73103,163.80097,1.50029,0.51616,0.56171,0.56664,0.56536,135.87853,138.65558,111.58564,12.4
295,36.53339,0.19428,62.47509,0.79724,7.750974797,7.91526,7.76102,7.71703,7.78982,7.094060898,6.94847,7.17962,7.12695,7.06053,-0.9393,39.85261313,20.17698,41.75992,41.70316,30.65541,0.349278853,0.68988,0.33333,0.33378,0.45407,2.863041927,1.44953,3.00006,2.99599,2.20231,193.3012056,175.25225,193.27469,193.29242,186.48976,160.2948843,153.09622,161.76909,161.50723,158.33203,74.42164724,66.93036,74.28648,74.31278,71.52363,0.298760245,0.30921,0.30087,0.30053,0.30369,869.986,128.668,635.305,1307.12,150.026,1151.3,37.63272,202.21019,272.80799,126.66279,133.90352,160.98028,1.41194,0.51527,0.55926,0.56432,0.56287,136.11246,138.90447,111.82771,12.5
290,33.04403,0.19411,65.96529,0.79657,7.75260123,7.91813,7.76268,7.71867,7.78495,7.09256842,6.94595,7.17808,7.12544,7.06495,-0.91904,39.93830461,20.11688,41.83512,41.77836,31.51918,0.345462211,0.68585,0.3298,0.33025,0.43774,2.894672613,1.45804,3.03215,3.02804,2.28447,193.7308625,175.70497,193.71659,193.73324,187.56073,160.5023213,153.25654,161.97855,161.71657,158.81183,74.59752832,67.11827,74.46762,74.49349,71.96367,0.298575378,0.30892,0.30068,0.30034,0.30316,913.023,129.284,637.073,1310.41,150.691,1194.83,39.13534,195.553,270.23382,123.87246,131.08757,158.172,1.33144,0.51438,0.55683,0.56202,0.5604,136.33864,139.14625,112.06182,12.6
285,29.89017,0.19397,69.11989,0.79597,7.754223898,7.921,7.76434,7.72031,7.78067,7.091079984,6.94343,7.17655,7.12392,7.06884,-0.9012,40.02247736,20.05678,41.90796,41.85119,32.34416,0.341674876,0.6818,0.3263,0.32675,0.42279,2.926758944,1.46671,3.06464,3.06049,2.36526,194.1555662,176.15736,194.15322,194.16882,188.57035,160.7052339,153.41607,162.18318,161.92114,159.26566,74.77155654,67.30613,74.64678,74.67224,72.37858,0.298390511,0.30863,0.30048,0.30014,0.30267,952.437,129.914,638.881,1313.78,151.37,1234.17,40.42462,189.26228,267.66413,121.09421,128.28307,155.37603,1.25815,0.51348,0.55443,0.55974,0.55795,136.55719,139.38106,112.2881,12.7
280,27.03918,0.19383,71.97157,0.79542,7.755842799,7.92388,7.766,7.72194,7.77691,7.089595588,6.94091,7.17502,7.12241,7.07225,-0.88555,40.10509563,19.99667,41.9784,41.92162,33.12783,0.337916536,0.67772,0.32284,0.32327,0.40909,2.959310637,1.47553,3.09754,3.09335,2.44447,194.5753012,176.60943,194.58457,194.59915,189.52347,160.9036222,153.57484,162.38301,162.12092,159.69506,74.94372499,67.49396,74.82397,74.84902,72.77034,0.298205644,0.30834,0.30028,0.29994,0.3022,988.576,130.558,640.73,1317.23,152.066,1269.83,41.54121,183.30576,265.09894,118.32792,125.48991,152.59223,1.1913,0.51258,0.55205,0.55748,0.55552,136.76828,139.60903,112.50671,12.8
275,24.46161,0.19371,74.54977,0.79492,7.757457931,7.92675,7.76765,7.72358,7.77365,7.088115228,6.93839,7.17349,7.12091,7.07522,-0.87191,40.18612407,19.93656,42.04639,41.9896,33.86874,0.334186869,0.67362,0.3194,0.31983,0.39652,2.992337795,1.48452,3.13086,3.12663,2.52193,194.9900529,177.06117,195.01062,195.0242,190.42451,161.0974877,153.73284,162.57801,162.31593,160.10143,75.11402724,67.68174,74.99918,75.02383,73.14079,0.298020777,0.30804,0.30009,0.29975,0.30177,1021.76,131.218,642.623,1320.76,152.777,1302.24,42.51594,177.65389,262.53827,115.57347,122.70798,149.8205,1.13037,0.51167,0.54969,0.55525,0.55312,136.97202,139.83029,112.71777,12.9
270,22.13096,0.1936,76.88098,0.79446,7.759069292,7.92963,7.7693,7.7252,7.77082,7.086638901,6.93587,7.17197,7.11941,7.0778,-0.86008,40.2655277,19.87646,42.11189,42.05509,34.56635,0.330485548,0.66949,0.316,0.31642,0.38497,3.025850919,1.49366,3.1646,3.16033,2.59757,195.3998082,177.51258,195.43135,195.44397,191.2775,161.2868329,153.89008,162.76821,162.50616,160.48608,75.28245739,67.86949,75.17239,75.19666,73.49161,0.29783591,0.30775,0.29989,0.29955,0.30136,1052.26,131.893,644.56,1324.37,153.505,1331.78,43.37288,172.27962,259.98213,112.83076,119.93718,147.06073,1.07485,0.51076,0.54735,0.55303,0.55074,137.16852,140.04495,112.9214,13
265,20.02345,0.19349,78.989,0.79405,7.760676882,7.93251,7.77094,7.72683,7.76838,7.085166605,6.93335,7.17045,7.11791,7.08002,-0.84992,40.34327193,19.81635,42.17486,42.11806,35.2208,0.326812238,0.66534,0.31262,0.31304,0.37434,3.059860931,1.50298,3.19878,3.19447,2.67134,195.8045551,177.96367,195.84676,195.85844,192.08611,161.4716612,154.04656,162.9536,162.69162,160.85022,75.44901006,68.05719,75.3436,75.3675,73.8243,0.297651043,0.30746,0.29969,0.29936,0.30097,1080.36,132.584,646.543,1328.06,154.251,1358.77,44.13117,167.15894,257.43057,110.09966,117.17739,144.31279,1.02413,0.50984,0.54504,0.55084,0.54839,137.35795,140.25318,113.11778,13.1
260,18.11749,0.1934,80.89544,0.79367,7.762280699,7.93539,7.77258,7.72845,7.76631,7.083698337,6.93083,7.16894,7.11642,7.0819,-0.84125,40.41932259,19.75624,42.23526,42.17846,35.83289,0.323166599,0.66117,0.30927,0.30969,0.36453,3.094379198,1.51248,3.2334,3.22905,2.74326,196.2042835,178.41443,196.25682,196.2676,192.8537,161.6519775,154.20228,163.13419,162.87231,161.195,75.61368043,68.24485,75.51282,75.53635,74.14028,0.297466176,0.30716,0.29949,0.29916,0.3006,1106.27,133.291,648.574,1331.85,155.014,1383.5,44.80603,162.26954,254.8836,107.38009,114.42854,141.5766,0.97788,0.50892,0.54275,0.54866,0.54605,137.54041,140.45506,113.307,13.2
255,16.3936,0.19332,82.61975,0.79333,7.763880742,7.93828,7.77422,7.73007,7.76457,7.082234093,6.92831,7.16743,7.11493,7.08349,-0.83396,40.49364595,19.69613,42.29306,42.23625,36.40382,0.319548282,0.65697,0.30595,0.30636,0.35545,3.129417543,1.52215,3.26848,3.26409,2.81335,196.5989847,178.86487,196.66154,196.67145,193.58337,161.8277878,154.35724,163.30998,163.04824,161.5215,75.77646426,68.43247,75.68002,75.7032,74.44082,0.297281309,0.30687,0.2993,0.29896,0.30025,1130.22,134.016,650.655,1335.73,155.796,1406.21,45.40984,157.59083,252.34125,104.67192,111.69051,138.85204,0.93574,0.508,0.54048,0.54651,0.54373,137.71604,140.65074,113.48921,13.3
250,14.8343,0.19324,84.17944,0.79302,7.76547701,7.94117,7.77585,7.73168,7.76313,7.080773871,6.9258,7.16592,7.11344,7.08481,-0.82792,40.56620868,19.63601,42.34822,42.2914,36.93509,0.315956936,0.65274,0.30266,0.30307,0.34702,3.164988281,1.53201,3.30402,3.29959,2.88169,196.9886513,179.31498,197.0609,197.06997,194.27793,161.9990994,154.51146,163.48099,163.21941,161.8307,75.93735793,68.62005,75.84522,75.86805,74.72708,0.297096441,0.30658,0.2991,0.29877,0.29992,1152.41,134.759,652.787,1339.7,156.597,1427.13,45.95277,153.10442,249.80354,101.97507,108.96321,136.13902,0.89728,0.50707,0.53822,0.54437,0.54144,137.88495,140.84033,113.66452,13.4
245,13.4238,0.19317,85.59029,0.79274,7.767069501,7.94405,7.77748,7.73329,7.76195,7.079317667,6.92328,7.16442,7.11196,7.08588,-0.82301,40.63697793,19.5759,42.4007,42.34387,37.42838,0.312392202,0.64848,0.2994,0.2998,0.33917,3.201104237,1.54206,3.34004,3.33556,2.94835,197.373278,179.76476,197.45491,197.46315,194.93996,162.1659211,154.66493,163.64721,163.38584,162.12354,76.09635846,68.80759,76.0084,76.0309,75.00014,0.296911574,0.30629,0.2989,0.29857,0.2996,1173,135.521,654.972,1343.78,157.419,1446.44,46.4433,148.79396,247.27051,99.28943,106.24655,133.43743,0.86209,0.50613,0.53599,0.54225,0.53916,138.04728,141.02396,113.83308,13.5
240,12.14784,0.19311,86.86657,0.79248,7.768658214,7.94694,7.77911,7.7349,7.76103,7.077865479,6.92076,7.16292,7.11048,7.08673,-0.81913,40.70592129,19.51579,42.45046,42.39363,37.88555,0.308853715,0.64421,0.29616,0.29656,0.33185,3.237778769,1.5523,3.37654,3.37202,3.01344,197.752861,180.21422,197.84354,197.85101,195.57183,162.3282629,154.81765,163.80867,163.54754,162.40091,76.25346354,68.99509,76.16957,76.19174,75.26097,0.296726707,0.30599,0.2987,0.29838,0.29929,1192.16,136.301,657.213,1347.95,158.261,1464.32,46.8887,144.64422,244.74218,96.6149,103.54043,130.74718,0.82995,0.50518,0.53378,0.54015,0.5369,138.20312,141.20175,113.995,13.6
235,10.99341,0.19305,88.0213,0.79224,7.770243149,7.94984,7.78073,7.7365,7.76032,7.076417304,6.91824,7.16143,7.10901,7.08737,-0.81619,40.77300684,19.45567,42.49748,42.44064,38.30851,0.305341106,0.6399,0.29295,0.29334,0.32498,3.275025801,1.56275,3.41354,3.40898,3.07707,198.1273983,180.66335,198.22681,198.23352,196.17573,162.4861365,154.96964,163.96537,163.70452,162.66363,76.40867158,69.18255,76.32871,76.35058,75.51049,0.29654184,0.3057,0.29851,0.29818,0.299,1210.04,137.102,659.51,1352.23,159.125,1480.92,47.29475,140.64095,242.21858,93.9514,100.84479,128.06818,0.80066,0.50423,0.53158,0.53807,0.53466,138.35261,141.37379,114.1504,13.7
230,9.94897,0.193,89.066,0.79203,7.771824302,7.95273,7.78235,7.7381,7.75983,7.074973138,6.91572,7.15994,7.10754,7.08782,-0.81409,40.83820313,19.39555,42.54171,42.48487,38.69916,0.301854001,0.63557,0.28977,0.29015,0.31854,3.312859851,1.5734,3.45105,3.44644,3.13934,198.49689,181.11215,198.60471,198.6107,196.75524,162.6395549,155.12089,164.11733,163.85678,162.91381,76.56198172,69.36997,76.48584,76.50741,75.75013,0.296356973,0.30541,0.29831,0.29798,0.29871,1226.77,137.923,661.867,1356.63,160.011,1496.39,47.66671,136.77185,239.69975,91.29883,98.15952,125.40034,0.77382,0.50328,0.52941,0.536,0.53244,138.49588,141.54023,114.29941,13.8
225,9.00398,0.19295,90.01123,0.79184,7.773401675,7.95563,7.78397,7.7397,7.75951,7.073532979,6.91321,7.15845,7.10607,7.08811,-0.81278,40.90147919,19.33544,42.58313,42.52628,39.05939,0.29839202,0.63121,0.28661,0.28699,0.31246,3.351296056,1.58426,3.48908,3.48443,3.20036,198.8613381,181.56063,198.97725,198.98254,197.30892,162.7885331,155.2714,164.26457,164.00436,163.14945,76.71339388,69.55734,76.64096,76.66223,75.97937,0.296172106,0.30511,0.29811,0.29779,0.29844,1242.46,138.766,664.286,1361.14,160.92,1510.83,48.0089,133.02537,237.18571,88.6571,95.48455,122.74357,0.7493,0.50232,0.52725,0.53395,0.53023,138.63302,141.70116,114.44214,13.9
220,8.14891,0.19291,90.86652,0.79166,7.774975264,7.95853,7.78558,7.7413,7.75936,7.072096824,6.91069,7.15697,7.10461,7.08824,-0.81216,40.96280459,19.27532,42.6217,42.56484,39.39106,0.29495478,0.62682,0.28347,0.28385,0.30672,3.390350214,1.59535,3.52765,3.52295,3.26026,199.2207469,182.00879,199.34442,199.34905,197.84022,162.9330875,155.42119,164.40709,164.14726,163.37271,76.86290884,69.74468,76.79405,76.81504,76.19961,0.295987239,0.30482,0.29792,0.29759,0.29817,1257.24,139.631,666.769,1365.77,161.853,1524.38,48.32506,129.3913,234.6765,86.02613,92.81979,120.0978,0.72682,0.50135,0.5251,0.53191,0.52804,138.76415,141.85671,114.5787,14
215,7.37521,0.19287,91.64042,0.7915,7.77654507,7.96143,7.78719,7.74288,7.75937,7.07066467,6.90817,7.15549,7.10315,7.08824,-0.81218,41.02214939,19.2152,42.6574,42.60053,39.69595,0.291541891,0.62241,0.28037,0.28074,0.30128,3.430038808,1.60667,3.56677,3.56201,3.31915,199.5751229,182.45661,199.70624,199.71024,198.35058,163.0732362,155.57025,164.54493,164.2855,163.58415,77.01052819,69.93198,76.94512,76.96585,76.41143,0.295802372,0.30453,0.29772,0.2974,0.29791,1271.2,140.519,669.319,1370.52,162.811,1537.12,48.61854,125.86006,232.17216,83.40585,90.16518,117.46293,0.70625,0.50037,0.52297,0.52989,0.52587,138.8894,142.00698,114.70923,14.1
210,6.67506,0.19283,92.34075,0.79136,7.77811109,7.96433,7.7888,7.74447,7.75951,7.069236513,6.90565,7.15402,7.1017,7.08811,-0.81279,41.07948418,19.15507,42.69019,42.63332,39.97579,0.288152961,0.61797,0.27728,0.27765,0.29611,3.470379055,1.61821,3.60645,3.60165,3.37714,199.9244748,182.90411,200.06272,200.06611,198.84143,163.2089996,155.71858,164.6781,164.41911,163.78438,77.15625448,70.11923,77.09419,77.11465,76.61542,0.295617505,0.30424,0.29752,0.2972,0.29766,1284.44,141.432,671.938,1375.4,163.796,1549.15,48.89216,122.42321,229.67272,80.79616,87.52063,114.83889,0.68737,0.49938,0.52086,0.52789,0.52371,139.00886,142.15209,114.83383,14.2
205,6.04149,0.1928,92.97448,0.79123,7.779673324,7.96723,7.7904,7.74605,7.75978,7.067812352,6.90313,7.15255,7.10025,7.08786,-0.81392,41.1347801,19.09495,42.72005,42.66317,40.23218,0.284787593,0.6135,0.27422,0.27459,0.29118,3.511388929,1.63,3.64671,3.64186,3.43434,200.2688139,183.35129,200.41386,200.41668,199.31406,163.3403997,155.8662,164.80662,164.5481,163.97396,77.30009118,70.30644,77.24124,77.26146,76.81212,0.295432638,0.30394,0.29732,0.297,0.29741,1297.04,142.369,674.63,1380.42,164.808,1560.55,49.14836,119.0727,227.17822,78.19699,84.88609,112.22561,0.6701,0.49839,0.51876,0.52589,0.52156,139.12266,142.29213,114.95261,14.3
200,5.46813,0.19277,93.548,0.79111,7.781231771,7.97014,7.792,7.74763,7.76017,7.066392182,6.90062,7.15108,7.0988,7.08751,-0.81552,41.18800883,19.03483,42.74695,42.69007,40.46668,0.281445385,0.609,0.27118,0.27154,0.28646,3.553087219,1.64204,3.68757,3.68266,3.49086,200.6081541,183.79813,200.75969,200.76197,199.76967,163.4674606,156.0131,164.93053,164.67251,164.15342,77.44204281,70.49361,77.38629,77.40627,77.00201,0.295247771,0.30365,0.29713,0.29681,0.29717,1309.07,143.333,677.396,1385.57,165.847,1571.39,49.38943,115.80172,224.6887,75.60828,82.26147,109.62302,0.6542,0.49739,0.51668,0.52391,0.51943,139.23087,142.42723,115.06568,14.4
195,4.94926,0.19274,94.067,0.791,7.782786429,7.97305,7.79359,7.74921,7.76065,7.064976002,6.8981,7.14962,7.09736,7.08707,-0.81756,41.2391426,18.9747,42.77086,42.71398,40.68073,0.278125933,0.60447,0.26817,0.26852,0.28194,3.59549356,1.65434,3.72904,3.72408,3.54681,200.9425121,184.24466,201.10022,201.10198,200.20934,163.5902087,156.15928,165.04984,164.79236,164.32324,77.58211492,70.68074,77.52934,77.54909,77.18555,0.295062904,0.30336,0.29693,0.29661,0.29694,1320.61,144.324,680.241,1390.88,166.917,1581.75,49.61725,112.60353,222.20421,73.02994,79.64672,107.03103,0.63964,0.49638,0.51461,0.52195,0.51732,139.33365,142.55749,115.17318,14.5
190,4.47967,0.19272,94.53672,0.7909,7.784337298,7.97596,7.79518,7.75078,7.76123,7.063563807,6.89558,7.14816,7.09592,7.08654,-0.82,41.28815422,18.91458,42.79177,42.73488,40.8757,0.274828827,0.59992,0.26517,0.26552,0.2776,3.638628489,1.6669,3.77114,3.76612,3.60228,201.2719075,184.69085,201.43546,201.43674,200.6341,163.7086727,156.30475,165.1646,164.90769,164.4839,77.72031419,70.86783,77.67039,77.68994,77.36314,0.294878037,0.30307,0.29673,0.29641,0.2967,1331.73,145.344,683.167,1396.33,168.017,1591.69,49.83358,109.47265,219.72478,70.46192,77.04177,104.4496,0.62618,0.49537,0.51256,0.51999,0.51521,139.43108,142.68301,115.27518,14.6
185,4.05468,0.19269,94.96182,0.79081,7.785884376,7.97887,7.79677,7.75235,7.7619,7.062155596,6.89306,7.1467,7.09448,7.08593,-0.82279,41.33501707,18.85445,42.80964,42.75274,41.05286,0.271553656,0.59533,0.2622,0.26255,0.27342,3.682513487,1.67973,3.81389,3.80882,3.65738,201.5963629,185.13672,201.76546,201.76628,201.04485,163.8228835,156.44952,165.27483,165.01851,164.63583,77.8566485,71.05488,77.80947,77.8288,77.53517,0.29469317,0.30277,0.29654,0.29622,0.29648,1342.47,146.393,686.179,1401.94,169.149,1601.26,50.03987,106.40335,217.25046,67.90415,74.44657,101.87866,0.61386,0.49434,0.51051,0.51805,0.51312,139.52324,142.80389,115.3718,14.7
180,3.67005,0.19267,95.34655,0.79073,7.787427662,7.98179,7.79835,7.75391,7.76264,7.060751364,6.89055,7.14525,7.09305,7.08525,-0.8259,41.37970512,18.79432,42.82446,42.76756,41.21341,0.268300003,0.59072,0.25925,0.25959,0.26938,3.727171039,1.69285,3.8573,3.85218,3.71219,201.9159042,185.58226,202.09022,202.09062,201.44246,163.9328747,156.59358,165.38056,165.12488,164.77944,77.99112699,71.24189,77.94657,77.96571,77.70198,0.294508303,0.30248,0.29634,0.29602,0.29625,1352.91,147.473,689.279,1407.72,170.314,1610.52,50.23762,103.39118,214.7813,65.35657,71.86105,99.31815,0.60244,0.4933,0.50848,0.51612,0.51104,139.61027,142.92025,115.46315,14.8
175,3.32193,0.19265,95.69476,0.79065,7.788967156,7.98471,7.79993,7.75548,7.76346,7.059351109,6.88803,7.1438,7.09162,7.08451,-0.8293,41.42219294,18.73419,42.8362,42.77929,41.35845,0.265067449,0.58608,0.25632,0.25666,0.26548,3.772624685,1.70626,3.90141,3.89623,3.76682,202.2305606,186.02748,202.40979,202.40979,201.8264,164.0386823,156.73694,165.48185,165.22682,164.91404,78.12376008,71.42886,78.0817,78.10066,77.8634,0.294323436,0.30219,0.29614,0.29583,0.29603,1363.09,148.586,692.472,1413.67,171.514,1619.51,50.42795,100.4316,212.31734,62.81913,69.28518,96.76801,0.59192,0.49226,0.50646,0.5142,0.50897,139.69226,143.03216,115.54933,14.9
170,3.00685,0.19264,96.00992,0.79059,7.790502855,7.98762,7.80151,7.75703,7.76433,7.057954829,6.88551,7.14236,7.0902,7.08371,-0.83297,41.46245568,18.67405,42.84485,42.78793,41.48901,0.261855571,0.5814,0.25341,0.25374,0.26169,3.818899085,1.71997,3.94622,3.94098,3.82134,202.540365,186.47237,202.7242,202.72383,202.20005,164.1403456,156.8796,165.57872,165.32438,165.04217,78.25455964,71.61578,78.21489,78.23367,78.02073,0.294138569,0.30189,0.29594,0.29563,0.29581,1373.05,149.732,695.761,1419.81,172.75,1628.29,50.61196,97.5206,209.85864,60.29177,66.71888,94.2282,0.5822,0.4912,0.50445,0.51228,0.50691,139.76931,143.13976,115.63044,15
