T (C),Phases vol%-AUSTENITE-50.0(C/s),Phases vol%-MARTENSITE-50.0(C/s),Phases vol%-BAINITE-50.0(C/s),Density (g/(cm)^3)-BAINITE_PEARLITE-50.0(C/s),Density (g/(cm)^3)-AUSTENITE-50.0(C/s),Density (g/(cm)^3)-MARTENSITE-50.0(C/s),Density (g/(cm)^3)-TOTAL-50.0(C/s),Molar volume (cm^3)-BAINITE_PEARLITE-50.0(C/s),Molar volume (cm^3)-AUSTENITE-50.0(C/s),Molar volume (cm^3)-MARTENSITE-50.0(C/s),Molar volume (cm^3)-TOTAL-50.0(C/s),Linear expansion (%)-  -50.0(C/s),Thermal conductivity (W/(m*K))-BAINITE_PEARLITE-50.0(C/s),Thermal conductivity (W/(m*K))-AUSTENITE-50.0(C/s),Thermal conductivity (W/(m*K))-MARTENSITE-50.0(C/s),Thermal conductivity (W/(m*K))-TOTAL-50.0(C/s),Electrical resistivity (10e-6 Ohm*m)-BAINITE_PEARLITE-50.0(C/s),Electrical resistivity (10e-6 Ohm*m)-AUSTENITE-50.0(C/s),Electrical resistivity (10e-6 Ohm*m)-MARTENSITE-50.0(C/s),Electrical resistivity (10e-6 Ohm*m)-TOTAL-50.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-BAINITE_PEARLITE-50.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-AUSTENITE-50.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-MARTENSITE-50.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-TOTAL-50.0(C/s),Young's modulus (GPa)-BAINITE_PEARLITE-50.0(C/s),Young's modulus (GPa)-AUSTENITE-50.0(C/s),Young's modulus (GPa)-MARTENSITE-50.0(C/s),Young's modulus (GPa)-TOTAL-50.0(C/s),Bulk modulus (GPa)-BAINITE_PEARLITE-50.0(C/s),Bulk modulus (GPa)-AUSTENITE-50.0(C/s),Bulk modulus (GPa)-MARTENSITE-50.0(C/s),Bulk modulus (GPa)-TOTAL-50.0(C/s),Shear modulus(GPa)-BAINITE_PEARLITE-50.0(C/s),Shear modulus(GPa)-AUSTENITE-50.0(C/s),Shear modulus(GPa)-MARTENSITE-50.0(C/s),Shear modulus(GPa)-TOTAL-50.0(C/s),Poisson's ratio-BAINITE_PEARLITE-50.0(C/s),Poisson's ratio-AUSTENITE-50.0(C/s),Poisson's ratio-MARTENSITE-50.0(C/s),Poisson's ratio-TOTAL-50.0(C/s),Yield Stress (MPa)-TOTAL-50.0(C/s),Yield Stress (MPa)-BAINITE-50.0(C/s),Yield Stress (MPa)-MARTENSITE-50.0(C/s),Yield Stress (MPa)-AUSTENITE-50.0(C/s),Tensile Stress (MPa)-TOTAL-50.0(C/s),Hardness (HRC)-TOTAL-50.0(C/s),Enthalpy (J/g)-TOTAL-50.0(C/s),Enthalpy (J/g)-AUSTENITE-50.0(C/s),Enthalpy (J/g)-FERRITE-50.0(C/s),Enthalpy (J/g)-BAINITE_PEARLITE-50.0(C/s),Enthalpy (J/g)-MARTENSITE-50.0(C/s),Specific heat (J/(g K))-TOTAL-50.0(C/s),Specific heat (J/(g K))-AUSTENITE-50.0(C/s),Specific heat (J/(g K))-FERRITE-50.0(C/s),Specific heat (J/(g K))-BAINITE_PEARLITE-50.0(C/s),Specific heat (J/(g K))-MARTENSITE-50.0(C/s),Latent heat (J/g)-FERRITE-50.0(C/s),Latent heat (J/g)-BAINITE_PEARLITE-50.0(C/s),Latent heat (J/g)-MARTENSITE-50.0(C/s),TIME(s)-Cooling_50.0(C/s)
80,5.32625,94.6314,0.0423557,7.808974536,7.99981,7.74883,7.76222,6.967545268,6.8042,7.02459,7.01247,-0.94295,38.24261802,17.45656,42.29109,39.97485,0.226244317,0.49564,0.20459,0.21644,4.420000522,2.01759,4.88791,4.62021,206.9357888,195.68085,207.5625,206.88986,164.1409476,159.74694,166.20744,165.83705,80.23322127,75.50331,80.3345,80.06108,0.289589847,0.29584,0.29186,0.29208,1938.88,1174.16,2035.78,279.679,2128.19,59.06282,82.7346,176.76514, ,27.65577,77.3018,0.57637,0.47082, ,0.48686,0.47184,140.64065,149.10937,99.46334,16.8
75,4.86328,95.09437,0.04235,7.810402087,8.0027,7.7503,7.7626,6.966262953,6.80174,7.02325,7.01212,-0.94455,38.23432521,17.39638,42.23802,40.11563,0.223089461,0.49031,0.20194,0.21263,4.482506686,2.03951,4.95189,4.70307,207.1672154,196.1169,207.79289,207.1892,164.1842015,159.87684,166.23603,165.90292,80.33383439,75.68842,80.43583,80.19045,0.289415046,0.29555,0.29167,0.29186,1961.79,1183.33,2050.95,282.619,2148.12,59.33386,79.9079,174.41449, ,25.22595,74.94774,0.56534,0.4694, ,0.48503,0.46975,140.64097,149.18854,99.46675,16.9
70,4.44061,95.51705,0.0423448,7.811825735,8.00559,7.75178,7.76307,6.964984572,6.79929,7.02192,7.0117,-0.94651,38.22390379,17.33621,42.18171,40.23756,0.219945483,0.48495,0.19931,0.20894,4.546581199,2.06207,5.01735,4.7861,207.3958275,196.55263,208.02016,207.47868,164.2251586,160.0061,166.26205,165.96268,80.43338557,75.87349,80.53597,80.31591,0.289240244,0.29527,0.29147,0.29164,1984.7,1192.89,2066.77,285.682,2168.05,59.60091,77.13239,172.07101, ,22.80528,72.60414,0.5551,0.46796, ,0.4832,0.46765,140.63811,149.26573,99.46687,17
65,4.05471,95.90295,0.0423401,7.813245484,8.00849,7.75324,7.76362,6.963710121,6.79683,7.02059,7.0112,-0.94879,38.21134304,17.27602,42.12218,40.34183,0.216811929,0.47955,0.19668,0.20536,4.61229234,2.0853,5.08435,4.86945,207.6218055,196.98804,208.24448,207.75912,164.2639696,160.13474,166.28569,166.0168,80.53194416,76.05852,80.63501,80.43777,0.289065442,0.29498,0.29128,0.29143,2007.69,1202.86,2083.26,288.876,2188.06,59.86522,74.40472,169.73484, ,20.39382,70.27108,0.54553,0.46648, ,0.48135,0.46553,140.63214,149.34102,99.46376,17.1
60,3.70238,96.25528,0.0423357,7.814661334,8.01138,7.75471,7.76424,6.962439596,6.79437,7.01926,7.01064,-0.95137,38.19663274,17.21584,42.05942,40.42953,0.213688339,0.47411,0.19406,0.20189,4.679712545,2.10922,5.15297,4.95328,207.8453437,197.42312,208.4661,208.03131,164.3007959,160.26276,166.30712,166.06575,80.62958483,76.24351,80.73302,80.55636,0.28889064,0.29469,0.29108,0.29122,2030.88,1213.26,2100.47,292.21,2208.24,60.12796,71.7218,167.40613, ,17.99164,67.94862,0.53658,0.46497, ,0.47948,0.4634,140.62313,149.41449,99.45751,17.2
55,3.38069,96.57697,0.0423317,7.816073289,8.01428,7.75617,7.76492,6.961172989,6.79192,7.01794,7.01003,-0.95423,38.17976319,17.15565,41.99344,40.50171,0.21057425,0.46863,0.19145,0.1985,4.74891873,2.13387,5.22328,5.03773,208.0666506,197.85788,208.68523,208.29599,164.3358098,160.39015,166.32653,166.11,80.72638802,76.42845,80.83011,80.67197,0.288715838,0.2944,0.29089,0.29101,2054.34,1224.13,2118.46,295.694,2228.67,60.39016,69.08066,165.08505, ,15.59882,65.63686,0.52823,0.46343, ,0.4776,0.46126,140.61116,149.48623,99.44819,17.3
50,3.08699,96.87068,0.0423281,7.817481348,8.01718,7.75763,7.76567,6.959910297,6.78946,7.01662,7.00935,-0.95734,38.16072519,17.09546,41.92427,40.55932,0.207469197,0.46312,0.18884,0.1952,4.819992635,2.15929,5.29536,5.12295,208.2859511,198.29233,208.90213,208.55388,164.369196,160.51693,166.34412,166.14999,80.82244035,76.61336,80.92635,80.78489,0.288541036,0.29411,0.29069,0.2908,2078.16,1235.5,2137.26,299.336,2249.43,60.65287,66.47883,162.77175, ,13.21546,63.33588,0.52037,0.46185, ,0.4757,0.45909,140.59629,149.55629,99.43587,17.4
45,2.81881,97.13886,0.0423248,7.818885517,8.02008,7.75909,7.76647,6.958651515,6.787,7.0153,7.00863,-0.96067,38.13951006,17.03526,41.8519,40.60327,0.204372709,0.45756,0.18624,0.19197,4.893021205,2.1855,5.36929,5.2091,208.5034871,198.72645,209.11706,208.80569,164.4011515,160.64309,166.36012,166.18617,80.91783518,76.79822,81.02187,80.8954,0.288366234,0.29382,0.2905,0.29059,2102.45,1247.39,2156.94,303.148,2270.62,60.91705,63.91391,160.46643, ,10.84166,61.0458,0.51299,0.46024, ,0.47378,0.4569,140.57861,149.62477,99.42063,17.5
40,2.57395,97.38373,0.0423218,7.820285796,8.02299,7.76054,7.76732,6.957396636,6.78455,7.01399,7.00786,-0.96421,38.11610961,16.97506,41.77635,40.63439,0.201284315,0.45197,0.18365,0.18881,4.968097002,2.21255,5.44518,5.29633,208.7195188,199.16025,209.33032,209.0521,164.4318882,160.76864,166.37476,166.21898,81.01267302,76.98304,81.11677,81.00378,0.288191432,0.29353,0.2903,0.29038,2127.29,1259.85,2177.56,307.141,2292.31,61.18361,61.38373,158.16926, ,8.47753,58.76673,0.50604,0.45859, ,0.47183,0.45468,140.55819,149.69173,99.40253,17.6
35,2.35037,97.60731,0.0423191,7.821682187,8.02589,7.76198,7.76821,6.956145657,6.78209,7.01268,7.00706,-0.96794,38.09051618,16.91486,41.69763,40.65347,0.198203536,0.44633,0.18106,0.18571,5.045318663,2.24047,5.5231,5.3848,208.9343267,199.59372,209.54222,209.29377,164.4616324,160.89358,166.38829,166.24885,81.10706227,77.16782,81.21116,81.11028,0.288016631,0.29324,0.29011,0.29018,2152.79,1272.92,2199.18,311.328,2314.61,61.45352,58.88653,155.88046, ,6.12321,56.49881,0.49944,0.45689, ,0.46986,0.45244,140.53509,149.75725,99.38165,17.7
30,2.14622,97.81146,0.0423166,7.823074693,8.0288,7.76343,7.76915,6.954898572,6.77963,7.01138,7.00621,-0.97184,38.06272262,16.85465,41.61575,40.66122,0.195129893,0.44066,0.17847,0.18266,5.124791407,2.26932,5.60317,5.47465,209.1482126,200.02688,209.75309,209.53136,164.4906271,161.01792,166.40098,166.27623,81.20111973,77.35255,81.30519,81.21518,0.287841829,0.29296,0.28991,0.28998,2179.04,1286.63,2221.87,315.723,2337.59,61.72767,56.4204,153.60022, ,3.77883,54.24219,0.49323,0.45516, ,0.46785,0.45016,140.50935,149.82139,99.35803,17.8
25,1.95982,97.99787,0.0423143,7.824463316,8.03171,7.76487,7.77012,6.953655376,6.77717,7.01008,7.00533,-0.9759,38.03272226,16.79444,41.53074,40.65832,0.192062902,0.43495,0.17589,0.17966,5.206627573,2.29914,5.6855,5.56607,209.3615024,200.45971,209.9633,209.76554,164.5191328,161.14165,166.41313,166.30156,81.29497141,77.53725,81.39899,81.31872,0.287667027,0.29267,0.28972,0.28977,2206.15,1301.04,2245.71,320.341,2361.37,62.00691,53.98394,151.32879, ,1.44454,51.99702,0.48729,0.45337, ,0.46581,0.44785,140.48108,149.88425,99.33177,17.9
