T (C),Phases vol%-AUSTENITE-1.0(C/s),Phases vol%-FERRITE-1.0(C/s),Phases vol%-BAINITE-1.0(C/s),Phases vol%-PEARLITE-1.0(C/s),Density (g/(cm)^3)-BAINITE_PEARLITE-1.0(C/s),Density (g/(cm)^3)-AUSTENITE-1.0(C/s),Density (g/(cm)^3)-FERRITE-1.0(C/s),Density (g/(cm)^3)-TOTAL-1.0(C/s),Molar volume (cm^3)-BAINITE_PEARLITE-1.0(C/s),Molar volume (cm^3)-AUSTENITE-1.0(C/s),Molar volume (cm^3)-FERRITE-1.0(C/s),Molar volume (cm^3)-TOTAL-1.0(C/s),Linear expansion (%)-  -1.0(C/s),Thermal conductivity (W/(m*K))-BAINITE_PEARLITE-1.0(C/s),Thermal conductivity (W/(m*K))-AUSTENITE-1.0(C/s),Thermal conductivity (W/(m*K))-FERRITE-1.0(C/s),Thermal conductivity (W/(m*K))-TOTAL-1.0(C/s),Electrical resistivity (10e-6 Ohm*m)-BAINITE_PEARLITE-1.0(C/s),Electrical resistivity (10e-6 Ohm*m)-AUSTENITE-1.0(C/s),Electrical resistivity (10e-6 Ohm*m)-FERRITE-1.0(C/s),Electrical resistivity (10e-6 Ohm*m)-TOTAL-1.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-BAINITE_PEARLITE-1.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-AUSTENITE-1.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-FERRITE-1.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-TOTAL-1.0(C/s),Young's modulus (GPa)-BAINITE_PEARLITE-1.0(C/s),Young's modulus (GPa)-AUSTENITE-1.0(C/s),Young's modulus (GPa)-FERRITE-1.0(C/s),Young's modulus (GPa)-TOTAL-1.0(C/s),Bulk modulus (GPa)-BAINITE_PEARLITE-1.0(C/s),Bulk modulus (GPa)-AUSTENITE-1.0(C/s),Bulk modulus (GPa)-FERRITE-1.0(C/s),Bulk modulus (GPa)-TOTAL-1.0(C/s),Shear modulus(GPa)-BAINITE_PEARLITE-1.0(C/s),Shear modulus(GPa)-AUSTENITE-1.0(C/s),Shear modulus(GPa)-FERRITE-1.0(C/s),Shear modulus(GPa)-TOTAL-1.0(C/s),Poisson's ratio-BAINITE_PEARLITE-1.0(C/s),Poisson's ratio-AUSTENITE-1.0(C/s),Poisson's ratio-FERRITE-1.0(C/s),Poisson's ratio-TOTAL-1.0(C/s),Yield Stress (MPa)-TOTAL-1.0(C/s),Yield Stress (MPa)-FERRITE-1.0(C/s),Yield Stress (MPa)-PEARLITE-1.0(C/s),Yield Stress (MPa)-BAINITE-1.0(C/s),Yield Stress (MPa)-AUSTENITE-1.0(C/s),Tensile Stress (MPa)-TOTAL-1.0(C/s),Hardness (HRC)-TOTAL-1.0(C/s),Enthalpy (J/g)-TOTAL-1.0(C/s),Enthalpy (J/g)-AUSTENITE-1.0(C/s),Enthalpy (J/g)-FERRITE-1.0(C/s),Enthalpy (J/g)-BAINITE_PEARLITE-1.0(C/s),Enthalpy (J/g)-MARTENSITE-1.0(C/s),Specific heat (J/(g K))-TOTAL-1.0(C/s),Specific heat (J/(g K))-AUSTENITE-1.0(C/s),Specific heat (J/(g K))-FERRITE-1.0(C/s),Specific heat (J/(g K))-BAINITE_PEARLITE-1.0(C/s),Specific heat (J/(g K))-MARTENSITE-1.0(C/s),Latent heat (J/g)-FERRITE-1.0(C/s),Latent heat (J/g)-BAINITE_PEARLITE-1.0(C/s),Latent heat (J/g)-MARTENSITE-1.0(C/s),TIME(s)-Cooling_1.0(C/s)
485, ,29.33014,69.37929,1.29685,7.683385116, ,7.69528,7.6884,7.119170679, ,7.24095,7.15446,-0.50835,34.79129973, ,37.64002,35.95968,0.533888505, ,0.49348,0.51654,1.873050254, ,2.02642,1.93595,173.7377913, ,172.84266,173.57108,148.5997844, ,150.3249,149.29761,66.59521309, ,66.05279,66.43941,0.304758887, ,0.30837,0.30624,381.08,112.436,374.562,492.872, ,579.303,5.18418,251.0571, ,243.12834,254.31246, ,1.86783, ,0.6758,0.67407, ,126.86344,125.01666,86.93746,435
480, ,29.33006,69.37936,1.29685,7.685143671, ,7.69708,7.69017,7.117537723, ,7.23927,7.15281,-0.51591,34.89486995, ,37.7674,36.07236,0.528793345, ,0.48857,0.51153,1.89109793, ,2.04677,1.95491,174.3259604, ,173.4633,174.17318,148.9666349, ,150.70959,149.67099,66.82936397, ,66.29996,66.67943,0.304579057, ,0.30817,0.30605,381.7,112.737,375.174,493.624, ,580.759,5.30963,247.69284, ,239.75889,250.95088, ,0.67285, ,0.67191,0.6705, ,127.49586,125.63688,87.60382,440
475, ,29.32999,69.37943,1.29685,7.686898371, ,7.69887,7.69194,7.115909018, ,7.23758,7.15117,-0.52346,34.99841794, ,37.89441,36.18488,0.523728673, ,0.4837,0.50656,1.909385624, ,2.06738,1.97411,174.9104529, ,174.07992,174.7714,149.329573, ,151.09001,150.04033,67.06217747, ,66.54567,66.91803,0.304399227, ,0.30797,0.30586,382.329,113.044,375.796,494.388, ,582.215,5.43468,244.34676, ,236.40872,247.60703, ,0.66922, ,0.66809,0.66698, ,128.11335,126.24343,88.25453,445
470, ,29.32991,69.37951,1.29686,7.688649214, ,7.70065,7.69371,7.114284558, ,7.2359,7.14953,-0.53098,35.10190857, ,38.02101,36.2972,0.51869473, ,0.47887,0.50161,1.927916251, ,2.08824,1.99357,175.4912302, ,174.69248,175.36571,149.6885774, ,151.46612,150.40559,67.29363817, ,66.7899,67.15521,0.304219398, ,0.30778,0.30567,382.969,113.355,376.428,495.164, ,583.671,5.55961,241.01859, ,233.07753,244.28064, ,0.66563, ,0.66432,0.66351, ,128.71618,126.83658,88.88989,450
465, ,29.32984,69.37958,1.29686,7.6903962, ,7.70244,7.69547,7.112664341, ,7.23423,7.14789,-0.53849,35.20530656, ,38.14715,36.40928,0.513691735, ,0.47408,0.49671,1.946692797, ,2.10936,2.01327,176.0682538, ,175.30093,175.95607,150.043627, ,151.8379,150.76677,67.52373081, ,67.03264,67.39094,0.304039568, ,0.30758,0.30549,383.62,113.672,377.07,495.954, ,585.127,5.68442,237.70807, ,229.76503,240.97145, ,0.6621, ,0.66061,0.6601, ,129.30465,127.4166,89.5102,455
460, ,29.32976,69.37966,1.29686,7.69213933, ,7.70422,7.69723,7.111048362, ,7.23256,7.14626,-0.54598,35.30857655, ,38.27276,36.52109,0.508719885, ,0.46932,0.49183,1.965718325, ,2.13074,2.03322,176.6414857, ,175.90524,176.54243,150.3947011, ,152.20534,151.12383,67.75244016, ,67.27387,67.62521,0.303859739, ,0.30738,0.3053,384.281,113.993,377.723,496.756, ,586.583,5.80884,234.41494, ,226.47097,237.67923, ,0.65863, ,0.65695,0.65673, ,129.87903,127.98373,90.11574,460
455, ,29.32968,69.37974,1.29686,7.693878601, ,7.70599,7.69898,7.109436617, ,7.23089,7.14463,-0.55345,35.41168303, ,38.39778,36.63256,0.50377936, ,0.4646,0.48699,1.984995973, ,2.15238,2.05343,177.210888, ,176.50536,177.12477,150.7417788, ,152.5684,151.47676,67.97975116, ,67.51356,67.858,0.303679909, ,0.30718,0.30511,384.953,114.32,378.387,497.572, ,588.04,5.93314,231.13895, ,223.19506,234.40373, ,0.6552, ,0.65335,0.65341, ,130.43955,128.53822,90.7068,465
450, ,29.3296,69.37981,1.29686,7.695614014, ,7.70776,7.70073,7.107829102, ,7.22923,7.14301,-0.56089,35.51459042, ,38.52217,36.74367,0.498870318, ,0.45992,0.48218,2.004528962, ,2.17428,2.0739,177.7764233, ,177.10126,177.70304,151.0848406, ,152.92708,151.82554,68.20564882, ,67.75172,68.0893,0.303500079, ,0.30699,0.30493,385.636,114.653,379.061,498.401, ,589.498,6.05733,227.87986, ,219.93705,231.1447, ,0.65182, ,0.64979,0.65014, ,130.9865,129.08033,91.28366,470
445, ,29.32951,69.37989,1.29686,7.697345567, ,7.70953,7.70248,7.106225812, ,7.22757,7.14139,-0.56833,35.61726306, ,38.64587,36.85437,0.493992898, ,0.45528,0.47741,2.0243206, ,2.19645,2.09463,178.3380545, ,177.69289,178.2772,151.4238663, ,153.28134,152.17015,68.43011829, ,67.98831,68.3191,0.30332025, ,0.30679,0.30474,386.331,114.991,379.747,499.244, ,590.957,6.1814,224.63744, ,216.69669,227.90193, ,0.64849, ,0.64629,0.64691, ,131.5201,129.61028,91.84657,475
440, ,29.32943,69.37997,1.29686,7.699073261, ,7.7113,7.70422,7.104626745, ,7.22591,7.13978,-0.57574,35.7196652, ,38.76881,36.96461,0.489147222, ,0.45068,0.47267,2.044374281, ,2.21889,2.11563,178.8957446, ,178.28021,178.84723,151.7588368, ,153.63116,152.51057,68.65314483, ,68.22332,68.54737,0.30314042, ,0.30659,0.30455,387.037,115.335,380.445,500.102, ,592.417,6.30535,221.41145, ,213.47373,224.67519, ,0.6452, ,0.64283,0.64373, ,132.04062,130.1283,92.3958,480
435, ,29.32935,69.38005,1.29687,7.700797093, ,7.71306,7.70596,7.103031896, ,7.22426,7.13816,-0.58313,35.82176103, ,38.89095,37.07436,0.484333391, ,0.44611,0.46797,2.06469349, ,2.2416,2.13689,179.4494572, ,178.86318,179.41307,152.0897331, ,153.97653,152.84677,68.87471383, ,68.45674,68.77411,0.30296059, ,0.3064,0.30436,387.756,115.685,381.155,500.974, ,593.878,6.42947,218.20168, ,210.26793,221.46427, ,0.64196, ,0.63942,0.64059, ,132.54829,130.63463,92.93162,485
430, ,29.32926,69.38014,1.29687,7.702517066, ,7.71482,7.70769,7.10144126, ,7.22261,7.13656,-0.5905,35.92351473, ,39.01223,37.18356,0.47955149, ,0.44158,0.4633,2.085281813, ,2.26457,2.15842,179.9991562, ,179.44176,179.97471,152.4165365, ,154.31743,153.17875,69.09481081, ,68.68855,68.99929,0.302780761, ,0.3062,0.30418,388.487,116.041,381.877,501.861, ,595.342,6.55347,215.0079, ,207.07906,218.26895, ,0.63876, ,0.63606,0.63749, ,133.04332,131.12947,93.45424,490
425, ,29.32918,69.38022,1.29687,7.704233176, ,7.71658,7.70943,7.099854835, ,7.22097,7.13495,-0.59786,36.02489038, ,39.13258,37.29218,0.474801584, ,0.4371,0.45867,2.106142933, ,2.28783,2.18023,180.544806, ,180.01592,180.53209,152.7392291, ,154.65383,153.50648,69.31342142, ,68.91874,69.22291,0.302600931, ,0.306,0.30399,389.231,116.403,382.612,502.764, ,596.808,6.67735,211.8299, ,203.9069,215.08902, ,0.6356, ,0.63274,0.63443, ,133.52597,131.61306,93.96394,495
420, ,29.32909,69.3803,1.29687,7.705945425, ,7.71833,7.71115,7.098272615, ,7.21933,7.13336,-0.60519,36.12585209, ,39.25197,37.40016,0.470083722, ,0.43265,0.45407,2.127280639, ,2.31136,2.20232,181.0863712, ,180.58561,181.08518,153.0577928, ,154.98571,153.82994,69.53053146, ,69.14729,69.44496,0.302421101, ,0.3058,0.3038,389.988,116.771,383.359,503.683, ,598.276,6.80139,208.66747, ,200.75122,211.92429, ,0.63249, ,0.62947,0.63141, ,133.99645,132.08559,94.46094,500
415, ,29.329,69.38039,1.29687,7.707653811, ,7.72008,7.71288,7.096694597, ,7.2177,7.13176,-0.61251,36.22636394, ,39.37032,37.50748,0.465397936, ,0.42823,0.4495,2.14869883, ,2.33518,2.22469,181.6238167, ,181.1508,181.63395,153.3722105, ,155.31306,154.14912,69.74612685, ,69.37418,69.6654,0.302241272, ,0.30561,0.30362,390.759,117.146,384.12,504.618, ,599.747,6.9253,205.52041, ,197.6118,208.77456, ,0.62941, ,0.62624,0.62843, ,134.45495,132.54726,94.94546,505
410, ,29.32891,69.38047,1.29687,7.709358334, ,7.72183,7.7146,7.095120776, ,7.21606,7.13017,-0.61981,36.32639002, ,39.48758,37.61407,0.460744241, ,0.42386,0.44497,2.170401518, ,2.35927,2.24734,182.1571083, ,181.71145,182.17837,153.6824651, ,155.63585,154.46399,69.96019372, ,69.5994,69.88424,0.302061442, ,0.30541,0.30343,391.543,117.527,384.894,505.569, ,601.222,7.04964,202.38854, ,194.48844,205.63963, ,0.62638, ,0.62305,0.62549, ,134.90172,132.9983,95.41774,510
405, ,29.32882,69.38056,1.29688,7.711058993, ,7.72357,7.71631,7.093551151, ,7.21444,7.12858,-0.62709,36.4258944, ,39.6037,37.71991,0.456122637, ,0.41952,0.44047,2.192392834, ,2.38366,2.27028,182.6862115, ,182.26752,182.7184,153.9885402, ,155.95407,154.77455,70.17271827, ,69.82293,70.10146,0.301881612, ,0.30521,0.30324,392.341,117.916,385.683,506.538, ,602.7,7.17386,199.27164, ,191.38093,202.51932, ,0.62338, ,0.6199,0.62258, ,135.33695,133.43889,95.878,515
400, ,29.32873,69.38065,1.29688,7.712755789, ,7.72531,7.71803,7.091985714, ,7.21281,7.127,-0.63435,36.52484121, ,39.71862,37.82495,0.451533106, ,0.41523,0.43601,2.214677034, ,2.40833,2.29351,183.2110931, ,182.81897,183.254,154.2904198, ,156.26771,155.08078,70.38368696, ,70.04477,70.31705,0.301701783, ,0.30502,0.30306,393.154,118.312,386.486,507.525, ,604.182,7.29849,196.16953, ,188.28906,199.41345, ,0.62042, ,0.61679,0.61971, ,135.76086,133.86922,96.32645,520
395, ,29.32864,69.38074,1.29688,7.71444872, ,7.72704,7.71974,7.090424464, ,7.21119,7.12542,-0.64159,36.62319459, ,39.83228,37.92914,0.446975617, ,0.41097,0.43159,2.237258503, ,2.4333,2.31704,183.7317197, ,183.36577,183.78515,154.5880882, ,156.57674,155.38265,70.59308636, ,70.26488,70.53098,0.301521953, ,0.30482,0.30287,393.982,118.714,387.303,508.529, ,605.669,7.423,193.08204, ,185.21265,196.32184, ,0.6175, ,0.61372,0.61688, ,136.17362,134.28947,96.76329,525
390, ,29.32855,69.38083,1.29688,7.716137786, ,7.72877,7.72144,7.088867394, ,7.20958,7.12385,-0.64881,36.72091875, ,39.94464,38.03244,0.442450123, ,0.40674,0.42719,2.260141763, ,2.45856,2.34086,184.2480587, ,183.90789,184.3118,154.8815305, ,156.88115,155.68016,70.80090323, ,70.48327,70.74325,0.301342124, ,0.30462,0.30268,394.825,119.125,388.136,509.553, ,607.16,7.54791,190.00898, ,182.15149,193.24431, ,0.61461, ,0.61069,0.61408, ,136.57545,134.69985,97.18875,530
385, ,29.32845,69.38092,1.29688,7.717822987, ,7.7305,7.72315,7.087314503, ,7.20796,7.12228,-0.65601,36.81797794, ,40.05563,38.1348,0.437956561, ,0.40256,0.42283,2.283331474, ,2.48412,2.365,184.7600779, ,184.44528,184.83394,155.170732, ,157.18092,155.97329,71.00712452, ,70.69992,70.95385,0.301162294, ,0.30442,0.30249,395.684,119.543,388.984,510.595, ,608.657,7.67324,186.95017, ,179.10541,190.1807, ,0.61176, ,0.60769,0.61132, ,136.96651,135.10052,97.60301,535
380, ,29.32836,69.38101,1.29688,7.719504322, ,7.73223,7.72484,7.085765785, ,7.20636,7.12071,-0.6632,36.9143365, ,40.1652,38.2362,0.433494856, ,0.39841,0.41851,2.306832446, ,2.50998,2.38944,185.2677457, ,184.97792,185.35151,155.4556786, ,157.47603,156.26203,71.21173737, ,70.9148,71.16276,0.300982464, ,0.30423,0.30231,396.559,119.969,389.848,511.657, ,610.159,7.79869,183.90545, ,176.07422,187.13083, ,0.60894, ,0.60473,0.60858, ,137.34704,135.49168,98.00628,540
375, ,29.32826,69.3811,1.29689,7.721181792, ,7.73395,7.72654,7.084221237, ,7.20475,7.11915,-0.67036,37.00995883, ,40.2733,38.33657,0.429064919, ,0.3943,0.41422,2.330649641, ,2.53615,2.41419,185.7710308, ,185.50576,185.86451,155.7363567, ,157.76648,156.54635,71.41472911, ,71.12792,71.36997,0.300802635, ,0.30403,0.30212,397.451,120.403,390.729,512.739, ,611.668,7.92454,180.87464, ,173.05774,184.09455, ,0.60616, ,0.60181,0.60588, ,137.71718,135.87348,98.39875,545
370, ,29.32816,69.38119,1.29689,7.722855395, ,7.73567,7.72823,7.082680855, ,7.20315,7.11759,-0.67751,37.10480946, ,40.37987,38.43588,0.424666646, ,0.39022,0.40996,2.354788181, ,2.56263,2.43926,186.2699028, ,186.02878,186.37288,156.0127533, ,158.05225,156.82626,71.6160873, ,71.33925,71.57546,0.300622805, ,0.30383,0.30193,398.36,120.845,391.626,513.842, ,613.183,8.05078,177.85759, ,170.05579,181.07169, ,0.60341, ,0.59892,0.60321, ,138.07713,136.24611,98.78061,550
365, ,29.32807,69.38129,1.29689,7.724525132, ,7.73738,7.72992,7.081144633, ,7.20156,7.11604,-0.68464,37.19885297, ,40.48487,38.53409,0.420299922, ,0.38619,0.40574,2.379253356, ,2.58943,2.46466,186.7643319, ,186.54695,186.87661,156.2848559, ,158.33331,157.10173,71.81579971, ,71.54878,71.77923,0.300442975, ,0.30363,0.30175,399.286,121.296,392.541,514.967, ,614.705,8.17768,174.85412, ,167.06821,178.0621, ,0.60069, ,0.59606,0.60058, ,138.42705,136.60973,99.15205,555
360, ,29.32797,69.38138,1.29689,7.726191001, ,7.73909,7.7316,7.07961257, ,7.19996,7.11449,-0.69175,37.29205412, ,40.58822,38.63115,0.415964617, ,0.38218,0.40155,2.404050632, ,2.61654,2.49038,187.2542885, ,187.06022,187.37566,156.5526525, ,158.60967,157.37275,72.01385432, ,71.7565,71.98126,0.300263146, ,0.30344,0.30156,400.231,121.755,393.474,516.113, ,616.236,8.30468,171.8641, ,164.09483,175.06563, ,0.59801, ,0.59324,0.59797, ,138.76713,136.9645,99.51324,560
355, ,29.32787,69.38148,1.29689,7.727853004, ,7.7408,7.73328,7.078084661, ,7.19837,7.11294,-0.69884,37.38437776, ,40.68989,38.72703,0.41166059, ,0.37822,0.39739,2.429185656, ,2.64397,2.51643,187.739744, ,187.56858,187.87001,156.8161319, ,158.88131,157.63931,72.21023936, ,71.96239,72.18155,0.300083316, ,0.30324,0.30137,401.194,122.224,394.426,517.283, ,617.774,8.43233,168.88735, ,161.13548,172.08212, ,0.59535, ,0.59045,0.59539, ,139.09754,137.3106,99.86437,565
350, ,29.32777,69.38158,1.29689,7.729511139, ,7.7425,7.73496,7.076560901, ,7.19679,7.1114,-0.70591,37.47578888, ,40.78982,38.82168,0.407387688, ,0.37429,0.39326,2.454664264, ,2.67173,2.54282,188.2206703, ,188.07198,188.35962,157.0752831, ,159.14821,157.90141,72.40494332, ,72.16644,72.38007,0.299903486, ,0.30304,0.30118,402.177,122.702,395.396,518.475, ,619.322,8.5606,165.92373, ,158.19,169.11143, ,0.59272, ,0.58769,0.59284, ,139.41844,137.64818,100.20561,570
345, ,29.32767,69.38167,1.2969,7.731165405, ,7.74421,7.73663,7.075041286, ,7.19521,7.10987,-0.71296,37.56625266, ,40.88796,38.91505,0.403145747, ,0.37039,0.38917,2.480492494, ,2.69982,2.56955,188.69704, ,188.57041,188.84447,157.3300962, ,159.41037,158.15902,72.59795491, ,72.36865,72.57681,0.299723657, ,0.30285,0.301,403.179,123.19,396.386,519.692, ,620.879,8.6895,162.9731, ,155.25823,166.15343, ,0.59013, ,0.58496,0.59032, ,139.73,137.97739,100.53714,575
340, ,29.32756,69.38177,1.2969,7.732815805, ,7.7459,7.7383,7.073525813, ,7.19363,7.10833,-0.72,37.65573439, ,40.98426,39.00712,0.398934591, ,0.36654,0.38511,2.506676589, ,2.72825,2.59664,189.1688265, ,189.06382,189.32453,157.5805617, ,159.66778,158.41214,72.78926313, ,72.56899,72.77178,0.299543827, ,0.30265,0.30081,404.202,123.688,397.396,520.933, ,622.447,8.81928,160.03531, ,152.34003,163.20796, ,0.58756, ,0.58227,0.58782, ,140.03239,138.2984,100.85913,580
335, ,29.32746,69.38187,1.2969,7.734462336, ,7.7476,7.73996,7.072014477, ,7.19206,7.1068,-0.72701,37.74419959, ,41.07867,39.09783,0.394754033, ,0.36271,0.38109,2.533223012, ,2.75702,2.62407,189.6360038, ,189.55219,189.79978,157.8266708, ,159.92042,158.66077,72.97885726, ,72.76746,72.96495,0.299363998, ,0.30245,0.30062,405.246,124.196,398.427,522.2, ,624.025,8.9494,157.11022, ,149.43525,160.27489, ,0.58502, ,0.5796,0.58536, ,140.32576,138.61136,101.17174,585
330, ,29.32736,69.38197,1.2969,7.736104998, ,7.74929,7.74162,7.070507275, ,7.19049,7.10528,-0.73401,37.83161393, ,41.17113,39.18714,0.390603875, ,0.35892,0.37709,2.560138452, ,2.78613,2.65187,190.0985469, ,190.0355,190.2702,158.0684152, ,160.16828,158.90489,73.16672687, ,72.96405,73.15631,0.299184168, ,0.30225,0.30044,406.311,124.714,399.479,523.493, ,625.615,9.08038,154.19769, ,146.54372,157.35409, ,0.58251, ,0.57696,0.58292, ,140.61029,138.91641,101.47514,590
325, ,29.32725,69.38207,1.2969,7.737743792, ,7.75097,7.74328,7.069004202, ,7.18893,7.10376,-0.74099,37.91794326, ,41.2616,39.27503,0.386483911, ,0.35516,0.37313,2.587429831, ,2.81559,2.68003,190.5564314, ,190.51371,190.73574,158.3057877, ,160.41136,159.14449,73.35286181, ,73.15874,73.34586,0.299004338, ,0.30206,0.30025,407.399,125.244,400.553,524.813, ,627.217,9.21221,151.29759, ,143.66532,154.44542, ,0.58002, ,0.57435,0.5805, ,140.88608,139.2137,101.76948,595
320, ,29.32715,69.38217,1.29691,7.739378716, ,7.75266,7.74494,7.067505256, ,7.18737,7.10224,-0.74795,38.00315371, ,41.35003,39.36143,0.382393922, ,0.35144,0.3692,2.615104326, ,2.84541,2.70857,191.0096337, ,190.98681,191.1964,158.5387815, ,160.64966,159.37957,73.53725228, ,73.35152,73.53358,0.298824509, ,0.30186,0.30006,408.51,125.784,401.65,526.161, ,628.832,9.34514,148.40978, ,140.7999,151.54877, ,0.57756, ,0.57177,0.57811, ,141.15335,139.50338,102.05493,600
315, ,29.32704,69.38228,1.29691,7.741009772, ,7.75434,7.74659,7.066010429, ,7.18581,7.10073,-0.75489,38.08721156, ,41.43638,39.44633,0.378333682, ,0.34775,0.3653,2.643169368, ,2.87559,2.73749,191.4581312, ,191.45476,191.65215,158.7673907, ,160.88316,159.61012,73.71988878, ,73.54239,73.71947,0.298644679, ,0.30166,0.29987,409.644,126.337,402.771,527.538, ,630.462,9.47863,145.53414, ,137.94732,148.664, ,0.57513, ,0.56921,0.57575, ,141.4122,139.78559,102.33165,605
310, ,29.32693,69.38238,1.29691,7.742636959, ,7.75601,7.74823,7.064519721, ,7.18426,7.09922,-0.76181,38.17008334, ,41.52058,39.52967,0.374302955, ,0.3441,0.36143,2.67163266, ,2.90614,2.76679,191.9019024, ,191.91755,192.10297,158.9916102, ,161.11185,159.83614,73.90076219, ,73.73132,73.90352,0.298464849, ,0.30147,0.29969,410.804,126.901,403.915,528.945, ,632.105,9.61345,142.67054, ,135.10745,145.79098, ,0.57272, ,0.56669,0.57341, ,141.66279,140.06047,102.59977,610
305, ,29.32683,69.38248,1.29691,7.744260277, ,7.75769,7.74987,7.063033126, ,7.18271,7.09771,-0.76871,38.25173584, ,41.60261,39.61142,0.370301496, ,0.34048,0.35759,2.700502189, ,2.93707,2.79649,192.3409263, ,192.37515,192.54884,159.2114356, ,161.33574,160.05762,74.07986372, ,73.91832,74.08571,0.29828502, ,0.30127,0.2995,411.988,127.477,405.085,530.382, ,633.765,9.74908,139.81885, ,132.28016,142.92961, ,0.57034, ,0.56418,0.5711, ,141.90529,140.32817,102.85947,615
300, ,29.32672,69.38259,1.29691,7.745879725, ,7.75936,7.75151,7.06155064, ,7.18116,7.09621,-0.7756,38.33213609, ,41.6824,39.69154,0.36632905, ,0.33688,0.35378,2.72978624, ,2.96837,2.82659,192.7751832, ,192.82753,192.98973,159.4268636, ,161.55482,160.27456,74.25718496, ,74.10338,74.26604,0.29810519, ,0.30107,0.29931,413.199,128.066,406.28,531.851, ,635.441,9.88575,136.97896, ,129.46531,140.07976, ,0.56798, ,0.56171,0.5688, ,142.13982,140.58881,103.11088,620
295, ,29.32661,69.38269,1.29692,7.747495304, ,7.76102,7.75315,7.060072259, ,7.17962,7.09472,-0.78247,38.41125138, ,41.75992,39.76999,0.362385356, ,0.33333,0.35,2.759493406, ,3.00006,2.85711,193.2046545, ,193.27469,193.42564,159.6378914, ,161.76909,160.48696,74.4327179, ,74.28648,74.44451,0.29792536, ,0.30087,0.29913,414.436,128.668,407.503,533.353, ,637.134,10.02396,134.15075, ,126.66279,137.24132, ,0.56564, ,0.55926,0.56653, ,142.36652,140.84253,103.35415,625
290, ,29.3265,69.3828,1.29692,7.749107013, ,7.76268,7.75478,7.05859798, ,7.17808,7.09322,-0.78931,38.48904927, ,41.83512,39.84674,0.358470143, ,0.3298,0.34626,2.789632607, ,3.03215,2.88804,193.6293223, ,193.71659,193.85653,159.8445176, ,161.97855,160.6948,74.60645496, ,74.46762,74.62109,0.297745531, ,0.30068,0.29894,415.702,129.284,408.752,534.889, ,638.846,10.16319,131.3341, ,123.87246,134.41417, ,0.56333, ,0.55683,0.56429, ,142.58553,141.08947,103.58943,630
285, ,29.32639,69.38291,1.29692,7.750714853, ,7.76434,7.75641,7.057127797, ,7.17655,7.09174,-0.79614,38.56549761, ,41.90796,39.92174,0.354583134, ,0.3263,0.34254,2.820213103, ,3.06464,2.91939,194.0491704, ,194.15322,194.2824,160.0467413, ,162.18318,160.8981,74.77838894, ,74.64678,74.7958,0.297565701, ,0.30048,0.29875,416.996,129.914,410.031,536.46, ,640.578,10.30367,128.52889, ,121.09421,131.5982, ,0.56104, ,0.55443,0.56206, ,142.797,141.32977,103.81685,635
280, ,29.32628,69.38301,1.29692,7.752318823, ,7.766,7.75803,7.055661708, ,7.17502,7.09025,-0.80295,38.64056456, ,41.9784,39.99496,0.350724042, ,0.32284,0.33885,2.851244509, ,3.09754,2.95118,194.4641832, ,194.58457,194.70323,160.2445628, ,162.38301,161.09686,74.94851315, ,74.82397,74.96861,0.297385872, ,0.30028,0.29857,418.32,130.558,411.338,538.067, ,642.33,10.44564,125.73503, ,118.32792,128.79332, ,0.55877, ,0.55205,0.55985, ,143.00107,141.56354,104.03657,640
275, ,29.32616,69.38312,1.29692,7.753918923, ,7.76765,7.75965,7.054199708, ,7.17349,7.08877,-0.80975,38.71421855, ,42.04639,40.06637,0.346892576, ,0.3194,0.33519,2.882736816, ,3.13086,2.98342,194.8743467, ,195.01062,195.07633,160.4379835, ,162.57801,161.25578,75.11682134, ,74.99918,75.12309,0.297206042, ,0.30009,0.29838,419.675,131.218,412.676,539.711, ,644.103,10.58908,122.95239, ,115.57347,125.99941, ,0.55653, ,0.54969,0.55767, ,143.19785,141.79091,104.24871,645
270, ,29.32605,69.38323,1.29693,7.755515155, ,7.7693,7.76127,7.052741795, ,7.17197,7.08729,-0.81652,38.78642835, ,42.11189,40.13592,0.343088435, ,0.316,0.33155,2.914700404, ,3.1646,3.01611,195.2796482, ,195.43135,195.4872,160.6270057, ,162.76821,161.44561,75.28330776, ,75.17239,75.29216,0.297026212, ,0.29989,0.29819,421.062,131.893,414.046,541.394, ,645.9,10.73397,120.18089, ,112.83076,123.21637, ,0.5543, ,0.54735,0.55551, ,143.38749,142.01202,104.45341,650
265, ,29.32594,69.38334,1.29693,7.757107515, ,7.77094,7.76288,7.051287961, ,7.17045,7.08582,-0.82328,38.85716305, ,42.17486,40.20359,0.339311313, ,0.31262,0.32795,2.947146066, ,3.19878,3.04927,195.680076, ,195.84676,195.89301,160.8116329, ,162.9536,161.63091,75.44796715, ,75.3436,75.45934,0.296846383, ,0.29969,0.298,422.482,132.584,415.448,543.118, ,647.721,10.88054,117.4204, ,110.09966,120.4441, ,0.5521, ,0.54504,0.55336, ,143.5701,142.22698,104.6508,655
