T (C),Phases vol%-AUSTENITE-1.0(C/s),Phases vol%-FERRITE-1.0(C/s),Phases vol%-BAINITE-1.0(C/s),Phases vol%-PEARLITE-1.0(C/s),Density (g/(cm)^3)-BAINITE_PEARLITE-1.0(C/s),Density (g/(cm)^3)-AUSTENITE-1.0(C/s),Density (g/(cm)^3)-FERRITE-1.0(C/s),Density (g/(cm)^3)-TOTAL-1.0(C/s),Molar volume (cm^3)-BAINITE_PEARLITE-1.0(C/s),Molar volume (cm^3)-AUSTENITE-1.0(C/s),Molar volume (cm^3)-FERRITE-1.0(C/s),Molar volume (cm^3)-TOTAL-1.0(C/s),Linear expansion (%)-  -1.0(C/s),Thermal conductivity (W/(m*K))-BAINITE_PEARLITE-1.0(C/s),Thermal conductivity (W/(m*K))-AUSTENITE-1.0(C/s),Thermal conductivity (W/(m*K))-FERRITE-1.0(C/s),Thermal conductivity (W/(m*K))-TOTAL-1.0(C/s),Electrical resistivity (10e-6 Ohm*m)-BAINITE_PEARLITE-1.0(C/s),Electrical resistivity (10e-6 Ohm*m)-AUSTENITE-1.0(C/s),Electrical resistivity (10e-6 Ohm*m)-FERRITE-1.0(C/s),Electrical resistivity (10e-6 Ohm*m)-TOTAL-1.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-BAINITE_PEARLITE-1.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-AUSTENITE-1.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-FERRITE-1.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-TOTAL-1.0(C/s),Young's modulus (GPa)-BAINITE_PEARLITE-1.0(C/s),Young's modulus (GPa)-AUSTENITE-1.0(C/s),Young's modulus (GPa)-FERRITE-1.0(C/s),Young's modulus (GPa)-TOTAL-1.0(C/s),Bulk modulus (GPa)-BAINITE_PEARLITE-1.0(C/s),Bulk modulus (GPa)-AUSTENITE-1.0(C/s),Bulk modulus (GPa)-FERRITE-1.0(C/s),Bulk modulus (GPa)-TOTAL-1.0(C/s),Shear modulus(GPa)-BAINITE_PEARLITE-1.0(C/s),Shear modulus(GPa)-AUSTENITE-1.0(C/s),Shear modulus(GPa)-FERRITE-1.0(C/s),Shear modulus(GPa)-TOTAL-1.0(C/s),Poisson's ratio-BAINITE_PEARLITE-1.0(C/s),Poisson's ratio-AUSTENITE-1.0(C/s),Poisson's ratio-FERRITE-1.0(C/s),Poisson's ratio-TOTAL-1.0(C/s),Yield Stress (MPa)-TOTAL-1.0(C/s),Yield Stress (MPa)-FERRITE-1.0(C/s),Yield Stress (MPa)-PEARLITE-1.0(C/s),Yield Stress (MPa)-BAINITE-1.0(C/s),Yield Stress (MPa)-AUSTENITE-1.0(C/s),Tensile Stress (MPa)-TOTAL-1.0(C/s),Hardness (HRC)-TOTAL-1.0(C/s),Enthalpy (J/g)-TOTAL-1.0(C/s),Enthalpy (J/g)-AUSTENITE-1.0(C/s),Enthalpy (J/g)-FERRITE-1.0(C/s),Enthalpy (J/g)-BAINITE_PEARLITE-1.0(C/s),Enthalpy (J/g)-MARTENSITE-1.0(C/s),Specific heat (J/(g K))-TOTAL-1.0(C/s),Specific heat (J/(g K))-AUSTENITE-1.0(C/s),Specific heat (J/(g K))-FERRITE-1.0(C/s),Specific heat (J/(g K))-BAINITE_PEARLITE-1.0(C/s),Specific heat (J/(g K))-MARTENSITE-1.0(C/s),Latent heat (J/g)-FERRITE-1.0(C/s),Latent heat (J/g)-BAINITE_PEARLITE-1.0(C/s),Latent heat (J/g)-MARTENSITE-1.0(C/s),TIME(s)-Cooling_1.0(C/s)
480,64.58384,15.87956,17.81605,1.71318,7.682738722,7.77986,7.69703,7.74822,7.09162355,7.00536,7.23928,7.05835,-0.82867,34.02995561,22.28252,37.75844,25.92807,0.542233296,0.8281,0.48869,0.71167,1.84422463,1.20758,2.04629,1.40515,174.4325231,159.5745,173.46159,164.81149,148.5440656,146.99817,150.70816,148.07837,66.91134429,60.48731,66.2993,62.68982,0.303818162,0.31907,0.30817,0.3145,248.056,112.668,385.617,581.398,185.789,398.944,-16.23211,333.9774,380.80362,239.74725,253.85147, ,2.38715,0.54902,0.67193,0.67038, ,125.91302,126.95215,81.13985,440
475,54.99737,15.86199,27.38226,1.75244,7.684485921,7.78259,7.69882,7.74144,7.090006306,7.0029,7.2376,7.06453,-0.80022,34.12407346,22.22245,37.88529,26.98364,0.537147918,0.82483,0.48382,0.67929,1.861684588,1.21238,2.06688,1.47213,175.009899,160.03666,174.07819,166.73025,148.903121,147.18863,151.08856,148.49078,67.14130019,60.67579,66.54501,63.49881,0.303642137,0.31879,0.30797,0.31286,286.434,112.974,386.252,582.269,186.184,453.624,-8.5886,318.82974,378.0605,236.39702,250.50804, ,3.02953,0.54821,0.6681,0.66693, ,126.53174,127.55246,81.79309,445
470,44.23216,15.84171,38.13437,1.78779,7.686229146,7.78533,7.70061,7.73334,7.088393376,7.00044,7.23592,7.07193,-0.76613,34.21810729,22.16236,38.01172,28.31072,0.532091821,0.82154,0.47899,0.64312,1.879374878,1.21723,2.08773,1.55492,175.5836378,160.49849,174.69074,168.83035,149.2583252,147.37818,151.46467,148.93932,67.36993176,60.86424,66.78923,64.38624,0.303466112,0.3185,0.30778,0.31107,329.703,113.286,386.898,583.155,186.586,513.362,-1.50422,302.038,375.32148,233.06577,247.18174, ,3.35835,0.54739,0.66433,0.66353, ,127.13585,128.13974,82.43092,450
465,34.17414,15.82242,48.18133,1.82016,7.687968405,7.78807,7.70239,7.72571,7.086784789,6.99798,7.23424,7.07892,-0.73397,34.31202569,22.10228,38.13768,29.62798,0.527065209,0.81823,0.47419,0.61039,1.897298441,1.22216,2.10884,1.63829,176.1537015,160.96001,175.29918,170.85135,149.6096582,147.56684,151.83645,149.40763,67.59722385,61.05264,67.03197,65.23969,0.303290088,0.31821,0.30758,0.30941,370.382,113.603,387.554,584.054,186.993,567.901,4.06852,286.00888,372.58654,229.75322,243.87235, ,3.20583,0.54657,0.66062,0.66017, ,127.72561,128.71419,83.05361,455
460,25.8594,15.80625,56.48488,1.8493,7.689703692,7.79081,7.70417,7.7196,7.085180504,6.99552,7.23257,7.08452,-0.70816,34.40579456,22.0422,38.26311,30.8642,0.522068309,0.8149,0.46944,0.58197,1.915458154,1.22715,2.1302,1.71829,176.7200533,161.4212,175.90347,172.64373,149.9570991,147.7546,152.20388,149.87875,67.82316178,61.24101,67.27319,65.99438,0.303114063,0.31792,0.30738,0.30802,404.286,113.925,388.222,584.969,187.408,612.32,8.09966,272.11121,369.85571,226.4591,240.5796, ,2.77953,0.54575,0.65696,0.65687, ,128.3013,129.27611,83.66147,460
455,19.33609,15.79341,62.99602,1.87579,7.691435008,7.79355,7.70595,7.7151,7.083580523,6.99306,7.2309,7.08865,-0.68916,34.49938131,21.98212,38.38796,31.93671,0.517101302,0.81155,0.46472,0.55859,1.933857052,1.2322,2.15183,1.79021,177.282656,161.88206,176.50358,174.19307,150.300628,147.94148,152.56694,150.34292,68.04773073,61.42934,67.51288,66.64394,0.302938039,0.31763,0.30718,0.30689,431.154,114.253,388.9,585.899,187.829,646.96,10.97635,260.45412,367.12899,223.18313,237.30327, ,2.33142,0.54492,0.65336,0.65361, ,128.86316,129.82572,84.25479,465
450,14.26932,15.7833,68.05031,1.89956,7.693162356,7.79629,7.70772,7.71194,7.081984847,6.9906,7.22924,7.09156,-0.67576,34.5927532,21.92204,38.51216,32.64393,0.512164351,0.80819,0.46004,0.54274,1.952498251,1.23733,2.17372,1.8425,177.8414729,162.34261,177.09947,175.54006,150.6402252,148.12746,152.92561,150.79639,68.27091602,61.61762,67.75103,67.20597,0.302762015,0.31734,0.30699,0.30599,452.277,114.586,389.589,586.844,188.258,673.917,13.0717,250.64052,364.40638,219.92507,234.04313, ,1.96272,0.5441,0.6498,0.65039, ,129.41145,130.36325,84.83383,470
445,10.28782,15.77524,72.01935,1.92106,7.694885731,7.79903,7.70949,7.70978,7.08039344,6.98814,7.22758,7.09355,-0.66659,34.68587614,21.86195,38.63567,33.40546,0.507257621,0.80481,0.4554,0.5267,1.971384873,1.24253,2.19587,1.89861,178.3964678,162.80283,177.69108,176.73288,150.9758711,148.31257,153.27986,151.23856,68.49270323,61.80587,67.98761,67.70138,0.30258599,0.31705,0.30679,0.30524,469.11,114.924,390.291,587.805,188.694,695.274,14.65079,242.21239,361.6879,216.68466,230.79894, ,1.68563,0.54327,0.6463,0.64722, ,129.94643,130.88896,85.39887,475
440,7.1217,15.76874,75.17361,1.94022,7.696605138,7.80178,7.71126,7.70836,7.078806339,6.98568,7.22593,7.09485,-0.6606,34.77871871,21.80187,38.75842,34.07578,0.502381216,0.80141,0.4508,0.51274,1.990520282,1.24781,2.21829,1.95029,178.9476045,163.26273,178.27839,177.80649,151.3075473,148.4968,153.62968,151.66906,68.71307776,61.99408,68.22262,68.14539,0.302409965,0.31676,0.30659,0.30461,482.718,115.269,391.004,588.783,189.137,712.495,15.87516,234.83426,358.97356,213.46165,227.5705, ,1.47563,0.54245,0.64284,0.6441, ,130.46835,131.40306,85.95018,480
435,4.57191,15.76342,77.7126,1.95703,7.698320578,7.80453,7.71302,7.70752,7.077223536,6.98322,7.22428,7.09562,-0.65703,34.87124774,21.74179,38.88036,34.68271,0.497535251,0.79799,0.44623,0.50024,2.009907837,1.25315,2.24099,1.99904,179.4948473,163.72231,178.86135,178.787,151.6352352,148.68015,153.97505,152.08792,68.93202534,62.18225,68.45604,68.54936,0.302233941,0.31647,0.3064,0.30407,493.888,115.619,391.729,589.778,189.588,726.63,16.84909,228.25692,356.26335,210.25581,224.35758, ,1.31547,0.54162,0.63943,0.64101, ,130.97741,131.90577,86.488,485
430,2.47911,15.75895,79.79552,1.97194,7.70003205,7.80728,7.71478,7.7071,7.075645013,6.98076,7.22263,7.09601,-0.65525,34.96342965,21.6817,39.00144,35.24757,0.492719827,0.79455,0.44171,0.48875,2.029550965,1.25858,2.26395,2.04604,180.0381608,164.18157,179.43992,179.69614,151.9589165,148.86264,154.31594,152.49606,69.14953183,62.37038,68.68784,68.92273,0.302057917,0.31618,0.3062,0.30361,503.255,115.975,392.467,590.789,190.046,738.498,17.64615,222.27875,353.5573,207.06689,221.15998, ,1.19563,0.54079,0.63607,0.63797, ,131.47388,132.39732,87.01259,490
425,0.75335,15.75521,81.51204,1.98542,7.70173955,7.81003,7.71654,7.70702,7.074070745,6.9783,7.22098,7.09608,-0.65491,35.05523058,21.62162,39.12159,35.77088,0.48793503,0.79109,0.43722,0.47817,2.049453181,1.26408,2.28719,2.09129,180.5775102,164.6405,180.01407,180.54554,152.278573,149.04426,154.65233,152.8933,69.36558325,62.55847,68.91802,69.27061,0.301881893,0.31589,0.306,0.30319,511.172,116.338,393.218,591.818,190.513,748.561,18.30749,216.78696,350.85541,203.89468,217.97751, ,1.09836,0.53995,0.63275,0.63497, ,131.95797,132.8779,87.52419,495
420, ,15.75351,82.26128,1.99144,7.703443085, ,7.71829,7.70794,7.072500763, ,7.21934,7.09524,-0.65882,35.14661887, ,39.24076,36.06183,0.483180902, ,0.43277,0.47092,2.069618224, ,2.3107,2.12351,181.1128608, ,180.58375,181.22398,152.5941878, ,154.98421,153.24742,69.58016559, ,69.14657,69.54602,0.301705868, ,0.3058,0.30291,515.17,116.707,393.982,592.866, ,753.892,18.65043,212.60649, ,200.73896,214.80995, ,0.83609, ,0.62948,0.632, ,132.4299,133.34774,88.02304,500
415, ,15.75344,82.26135,1.99144,7.705142652, ,7.72004,7.70965,7.070935038, ,7.21771,7.09366,-0.66608,35.23756045, ,39.3589,36.15451,0.478457498, ,0.42836,0.46632,2.090049805, ,2.3345,2.14444,181.6441785, ,181.14892,181.76516,152.9057437, ,155.31155,153.5629,69.79326515, ,69.37345,69.76347,0.301529844, ,0.30561,0.30272,516.124,117.082,394.759,593.932, ,755.564,18.75373,209.45553, ,197.5995,211.65713, ,0.63019, ,0.62625,0.62908, ,132.88986,133.80701,88.50936,505
410, ,15.75338,82.26141,1.99144,7.706838252, ,7.72178,7.71136,7.069373573, ,7.21608,7.09209,-0.67332,35.32802264, ,39.47594,36.24649,0.47376484, ,0.42398,0.46176,2.110751823, ,2.35858,2.16563,182.1714294, ,181.70956,182.30208,153.2132242, ,155.63434,153.87419,70.00486829, ,69.59867,69.97935,0.30135382, ,0.30541,0.30254,517.094,117.464,395.551,595.017, ,757.24,18.85712,206.31936, ,194.47609,208.51885, ,0.62724, ,0.62306,0.62619, ,133.33811,134.25594,88.9834,510
405, ,15.7533,82.26148,1.99144,7.708529886, ,7.72352,7.71307,7.067816364, ,7.21445,7.09052,-0.68054,35.41797242, ,39.59184,36.33773,0.46910294, ,0.41965,0.45723,2.131728271, ,2.38294,2.18709,182.6945802, ,182.26562,182.8347,153.516613, ,155.95256,154.18129,70.21496155, ,69.8222,70.19363,0.301177795, ,0.30521,0.30236,518.082,117.853,396.357,596.121, ,758.919,18.96059,203.19778, ,191.36853,205.39492, ,0.62432, ,0.61991,0.62333, ,133.77483,134.69472,89.44536,515
400, ,15.75323,82.26155,1.99144,7.710217554, ,7.72526,7.71477,7.066263406, ,7.21283,7.08896,-0.68774,35.5073768, ,39.70654,36.42819,0.464471794, ,0.41535,0.45273,2.152983266, ,2.4076,2.20882,183.213598, ,182.81706,183.363,153.8158947, ,156.26619,154.48418,70.42353163, ,70.04403,70.40632,0.301001771, ,0.30502,0.30218,519.088,118.25,397.177,597.246, ,760.603,19.06416,200.09061, ,188.27663,202.28517, ,0.62143, ,0.6168,0.62052, ,134.20022,135.12352,89.89546,520
395, ,15.75316,82.26162,1.99145,7.711901256, ,7.727,7.71647,7.064714693, ,7.21121,7.0874,-0.69492,35.59620287, ,39.81997,36.51783,0.459871382, ,0.41109,0.44827,2.17452105, ,2.43255,2.23082,183.7284502, ,183.36385,183.88692,154.1110538, ,156.57522,154.78283,70.6305654, ,70.26414,70.61739,0.300825746, ,0.30482,0.30199,520.112,118.653,398.012,598.392, ,762.292,19.168,196.99767, ,185.20017,199.18943, ,0.61859, ,0.61373,0.61773, ,134.61449,135.54254,90.33392,525
390, ,15.75309,82.26169,1.99145,7.713580993, ,7.72873,7.71816,7.063170221, ,7.20959,7.08584,-0.70209,35.68441777, ,39.9321,36.60662,0.45530167, ,0.40687,0.44383,2.196345997, ,2.45779,2.25311,184.239105, ,183.90596,184.40646,154.4020757, ,156.87963,155.07724,70.83604989, ,70.48253,70.82683,0.300649722, ,0.30462,0.30181,521.155,119.064,398.863,599.558, ,763.986,19.27212,193.91879, ,182.13898,196.10751, ,0.61578, ,0.6107,0.61498, ,135.01783,135.95197,90.76095,530
385, ,15.75302,82.26176,1.99145,7.715256767, ,7.73046,7.71985,7.061629986, ,7.20798,7.08429,-0.70923,35.77198868, ,40.04285,36.69452,0.45076261, ,0.40269,0.43943,2.218462616, ,2.48333,2.27567,184.7455307, ,184.44334,184.92157,154.6889461, ,157.17939,155.36738,71.03997235, ,70.69917,71.03463,0.300473697, ,0.30442,0.30163,522.218,119.482,399.73,600.747, ,765.685,19.37631,190.8538, ,179.09286,193.03927, ,0.613, ,0.6077,0.61227, ,135.41043,136.35197,91.17674,535
380, ,15.75294,82.26183,1.99145,7.716928577, ,7.73218,7.72154,7.060093983, ,7.20637,7.08274,-0.71636,35.85888292, ,40.15218,36.78149,0.446254141, ,0.39854,0.43506,2.240875564, ,2.50917,2.29853,185.2476965, ,184.97597,185.43222,154.9716511, ,157.4745,155.65326,71.24232015, ,70.91405,71.24077,0.300297673, ,0.30423,0.30145,523.301,119.909,400.614,601.957, ,767.392,19.48078,187.80253, ,176.06163,189.98452, ,0.61025, ,0.60474,0.60958, ,135.79247,136.74273,91.5815,540
375, ,15.75287,82.2619,1.99145,7.718596423, ,7.73391,7.72322,7.058562204, ,7.20477,7.0812,-0.72346,35.94506785, ,40.26003,36.86749,0.441776187, ,0.39443,0.43072,2.263589642, ,2.53532,2.32168,185.7455719, ,185.50381,185.93839,155.2501775, ,157.76495,155.93484,71.44308093, ,71.12716,71.44525,0.300121649, ,0.30403,0.30126,524.405,120.344,401.514,603.191, ,769.105,19.58552,184.76482, ,173.04511,186.94312, ,0.60754, ,0.60182,0.60693, ,136.16414,137.12441,91.97541,545
370, ,15.75279,82.26197,1.99145,7.720260308, ,7.73562,7.7249,7.057034649, ,7.20317,7.07966,-0.73055,36.03051095, ,40.36635,36.9525,0.437328658, ,0.39035,0.42642,2.286609811, ,2.56178,2.34512,186.2391269, ,186.02682,186.44004,155.5245124, ,158.05071,156.21213,71.64224249, ,71.33848,71.64805,0.299945624, ,0.30383,0.30108,525.529,120.787,402.431,604.449, ,770.826,19.69071,181.74051, ,170.04313,183.9149, ,0.60486, ,0.59893,0.60431, ,136.52563,137.4972,92.35869,550
365, ,15.75271,82.26204,1.99146,7.72192023, ,7.73734,7.72657,7.05551131, ,7.20157,7.07812,-0.73761,36.11517981, ,40.47109,37.03646,0.432911454, ,0.38632,0.42214,2.309941192, ,2.58855,2.36887,186.7283323, ,186.54497,186.93714,155.7946437, ,158.33178,156.4851,71.83979284, ,71.54801,71.84916,0.2997696, ,0.30363,0.3009,526.676,121.238,403.366,605.731, ,772.555,19.79616,178.72945, ,167.05551,180.89971, ,0.60221, ,0.59607,0.60172, ,136.87709,137.86125,92.7315,555
360, ,15.75264,82.26212,1.99146,7.723576192, ,7.73905,7.72825,7.053992184, ,7.19998,7.07659,-0.74466,36.19904215, ,40.57419,37.11935,0.42852446, ,0.38232,0.4179,2.333589077, ,2.61564,2.39292,187.2131592, ,187.05824,187.42968,156.0605597, ,158.60813,156.75375,72.03572025, ,71.75572,72.04857,0.299593575, ,0.30344,0.30072,527.845,121.699,404.32,607.038, ,774.292,19.90205,175.73147, ,164.08209,177.89741, ,0.5996, ,0.59325,0.59916, ,137.21871,138.21671,93.09402,560
355, ,15.75256,82.26219,1.99146,7.725228193, ,7.74076,7.72991,7.052477264, ,7.19839,7.07507,-0.75169,36.2820658, ,40.6756,37.20113,0.424167551, ,0.37835,0.41369,2.357558935, ,2.64304,2.41728,187.6935796, ,187.56658,187.91761,156.3222494, ,158.87977,157.01807,72.23001317, ,71.96161,72.24627,0.299417551, ,0.30324,0.30054,529.037,122.168,405.292,608.371, ,776.04,20.00839,172.74644, ,161.12271,174.90784, ,0.59701, ,0.59046,0.59662, ,137.55067,138.56377,93.44646,565
350, ,15.75248,82.26227,1.99146,7.726876234, ,7.74246,7.73158,7.050966547, ,7.1968,7.07355,-0.7587,36.36421875, ,40.77526,37.28176,0.419840588, ,0.37442,0.40951,2.381856418, ,2.67078,2.44196,188.1695662, ,188.06998,188.40091,156.579702, ,159.14667,157.27803,72.42266032, ,72.16566,72.44224,0.299241527, ,0.30304,0.30035,530.253,122.647,406.284,609.731, ,777.797,20.11517,169.7742, ,158.1772,171.93087, ,0.59445, ,0.5877,0.59412, ,137.87312,138.90257,93.78897,570
345, ,15.7524,82.26234,1.99146,7.728520316, ,7.74416,7.73324,7.049460028, ,7.19522,7.07203,-0.76569,36.44546913, ,40.87313,37.36121,0.415543423, ,0.37053,0.40536,2.406487371, ,2.69884,2.46695,188.6410918, ,188.56839,188.87957,156.8329078, ,159.40883,157.53365,72.61365069, ,72.36787,72.63648,0.299065502, ,0.30285,0.30017,531.493,123.135,407.296,611.118, ,779.565,20.22238,166.81462, ,155.2454,168.96635, ,0.59192, ,0.58497,0.59164, ,138.18623,139.23327,94.12174,575
340, ,15.75232,82.26242,1.99147,7.730160441, ,7.74586,7.73489,7.047957702, ,7.19365,7.07051,-0.77266,36.52578524, ,40.96915,37.43944,0.411275895, ,0.36667,0.40124,2.431457844, ,2.72725,2.49228,189.1081306, ,189.06179,189.35354,157.0818576, ,159.66623,157.78489,72.80297349, ,72.56821,72.82897,0.298889478, ,0.30265,0.29999,532.759,123.634,408.328,612.533, ,781.345,20.33039,163.86755, ,152.32717,166.01415, ,0.58941, ,0.58227,0.58919, ,138.49017,139.55601,94.44492,580
335, ,15.75224,82.26249,1.99147,7.731796608, ,7.74755,7.73654,7.046459563, ,7.19207,7.069,-0.77962,36.60513552, ,41.06328,37.51641,0.407037832, ,0.36285,0.39715,2.456774092, ,2.75598,2.51793,189.5706572, ,189.55016,189.8228,157.3265426, ,159.91886,158.03176,72.99061821, ,72.76667,73.01971,0.298713453, ,0.30245,0.29981,534.051,124.143,409.382,613.978, ,783.137,20.43883,160.93286, ,149.42235,163.07413, ,0.58694, ,0.57961,0.58677, ,138.7851,139.87097,94.75871,585
330, ,15.75216,82.26257,1.99147,7.733428818, ,7.74924,7.73819,7.044965608, ,7.1905,7.0675,-0.78655,36.68348863, ,41.15546,37.5921,0.402829053, ,0.35906,0.39309,2.482442593, ,2.78507,2.54393,190.028647, ,190.03346,190.28734,157.5669549, ,160.16673,158.27425,73.17657465, ,72.96325,73.20868,0.298537429, ,0.30225,0.29962,535.369,124.662,410.457,615.452, ,784.943,20.54786,158.01041, ,146.5308,160.14616, ,0.58449, ,0.57697,0.58437, ,139.07116,140.17827,95.06324,590
325, ,15.75208,82.26265,1.99147,7.735057073, ,7.75093,7.73984,7.043475831, ,7.18894,7.066,-0.79346,36.76081338, ,41.24564,37.66646,0.398649367, ,0.3553,0.38906,2.508470053, ,2.8145,2.57027,190.4820761, ,190.51167,190.74712,157.8030872, ,160.40981,158.51235,73.36083289, ,73.15794,73.39588,0.298361404, ,0.30206,0.29944,536.715,125.192,411.555,616.957, ,786.763,20.65768,155.10008, ,143.65236,157.23011, ,0.58207, ,0.57436,0.582, ,139.34852,140.47807,95.35869,595
320, ,15.752,82.26273,1.99147,7.736681372, ,7.75262,7.74148,7.041990227, ,7.18738,7.0645,-0.80036,36.8370788, ,41.33378,37.73947,0.394498572, ,0.35158,0.38507,2.534863419, ,2.84429,2.59696,190.9309213, ,190.98475,191.20213,158.0349331, ,160.6481,158.74605,73.54338331, ,73.35072,73.58129,0.29818538, ,0.30186,0.29926,538.09,125.734,412.676,618.494, ,788.597,20.76828,152.20172, ,140.78691,154.32586, ,0.57967, ,0.57178,0.57966, ,139.61731,140.7705,95.64522,600
315, ,15.75191,82.26281,1.99148,7.738301717, ,7.75429,7.74311,7.040508793, ,7.18582,7.06301,-0.80723,36.91225414, ,41.41983,37.81109,0.390376457, ,0.34789,0.3811,2.561629887, ,2.87445,2.62401,191.3751608, ,191.4527,191.65234,158.2624867, ,160.8816,158.97535,73.72421663, ,73.54158,73.7649,0.298009356, ,0.30166,0.29908,539.494,126.287,413.821,620.064, ,790.448,20.87964,149.31523, ,137.93431,151.43328, ,0.5773, ,0.56922,0.57733, ,139.87771,141.05572,95.92299,605
310, ,15.75183,82.26289,1.99148,7.739918108, ,7.75597,7.74475,7.039031521, ,7.18427,7.06152,-0.81409,36.98630882, ,41.50373,37.88128,0.386282802, ,0.34424,0.37716,2.588776915, ,2.90496,2.65142,191.8147733, ,191.91548,192.09773,158.4857429, ,161.1103,159.20023,73.90332391, ,73.73052,73.94671,0.297833331, ,0.30147,0.29889,540.929,126.852,414.991,621.668, ,792.315,20.99175,146.44048, ,135.09441,148.55226, ,0.57495, ,0.56669,0.57503, ,140.12985,141.33385,96.19214,610
305, ,15.75174,82.26297,1.99148,7.741530548, ,7.75764,7.74637,7.037558409, ,7.18272,7.06003,-0.82093,37.05921252, ,41.58545,37.95002,0.382217377, ,0.34062,0.37325,2.616312236, ,2.93586,2.6792,192.2497383, ,192.37307,192.53829,158.7046977, ,161.33419,159.42071,74.08069654, ,73.91751,74.12671,0.297657307, ,0.30127,0.29871,542.394,127.429,416.187,623.308, ,794.2,21.1048,143.57734, ,132.26709,145.68267, ,0.57263, ,0.56419,0.57276, ,140.37387,141.60504,96.45283,615
300, ,15.75166,82.26305,1.99148,7.743139035, ,7.75931,7.748,7.036089451, ,7.18117,7.05855,-0.82775,37.13093515, ,41.66494,38.01726,0.378179945, ,0.33703,0.36936,2.644243869, ,2.96713,2.70736,192.6800365, ,192.82545,192.97398,158.9193476, ,161.55327,159.63677,74.25632631, ,74.10257,74.3049,0.297481282, ,0.30107,0.29853,543.893,128.019,417.409,624.983, ,796.104,21.21877,140.72569, ,129.45221,142.8244, ,0.57033, ,0.56171,0.57051, ,140.60993,141.86943,96.70521,620
295, ,15.75157,82.26313,1.99148,7.744743573, ,7.76098,7.74962,7.034624643, ,7.17963,7.05708,-0.83455,37.20144686, ,41.74215,38.08298,0.374170259, ,0.33347,0.36551,2.672580133, ,2.99879,2.73591,193.1056496, ,193.27259,193.35339,159.1296901, ,161.76753,159.80591,74.43020535, ,74.28566,74.46145,0.297305258, ,0.30087,0.29835,545.424,128.622,418.658,626.695, ,798.029,21.33366,137.88544, ,126.64966,139.97733, ,0.56805, ,0.55926,0.56828, ,140.83816,142.12715,96.94943,625
290, ,15.75149,82.26321,1.99149,7.74634416, ,7.76264,7.75124,7.033163978, ,7.1781,7.0556,-0.84133,37.27071804, ,41.81703,38.14715,0.370188065, ,0.32994,0.36168,2.701329659, ,3.03084,2.76485,193.5265603, ,193.71449,193.77952,159.3357235, ,161.97699,160.01333,74.60232624, ,74.4668,74.63604,0.297129234, ,0.30068,0.29816,546.99,129.239,419.936,628.447, ,799.974,21.44981,135.05645, ,123.85931,137.14137, ,0.5658, ,0.55683,0.56607, ,141.05869,142.37831,97.18562,630
285, ,15.7514,82.2633,1.99149,7.747940799, ,7.7643,7.75285,7.031707455, ,7.17656,7.05413,-0.84809,37.33871937, ,41.88955,38.20973,0.366233102, ,0.32645,0.35788,2.73050141, ,3.06329,2.7942,193.9427525, ,194.15112,194.20074,159.5374471, ,162.18162,160.21633,74.77268197, ,74.64596,74.80879,0.296953209, ,0.30048,0.29798,548.592,129.87,421.242,630.238, ,801.942,21.56685,132.23863, ,121.08103,134.31639, ,0.56357, ,0.55443,0.56388, ,141.27168,142.62307,97.41394,635
280, ,15.75131,82.26338,1.99149,7.74953349, ,7.76596,7.75446,7.030255065, ,7.17503,7.05267,-0.85484,37.40542176, ,41.95967,38.27069,0.362305098, ,0.32298,0.35411,2.760104689, ,3.09616,2.82395,194.3542112, ,194.58246,194.61705,159.7348612, ,162.38145,160.41491,74.94126596, ,74.82315,74.9797,0.296777185, ,0.30028,0.2978,550.231,130.515,422.579,632.07, ,803.933,21.68513,129.43186, ,118.31471,131.5023, ,0.56135, ,0.55205,0.56172, ,141.47725,142.86155,97.63453,640
275, ,15.75122,82.26346,1.99149,7.751122233, ,7.76761,7.75607,7.028806805, ,7.17351,7.05121,-0.86156,37.47079644, ,42.02733,38.33001,0.358403778, ,0.31955,0.35037,2.790149161, ,3.12944,2.85413,194.7609225, ,195.0085,195.02842,159.9279673, ,162.57646,160.60907,75.10807208, ,74.99835,75.14875,0.29660116, ,0.30009,0.29762,551.908,131.176,423.946,633.945, ,805.95,21.80483,126.63604, ,115.56024,128.69899, ,0.55916, ,0.54969,0.55957, ,141.67552,143.09386,97.84751,645
270, ,15.75114,82.26355,1.99149,7.752707032, ,7.76926,7.75767,7.027362672, ,7.17198,7.04975,-0.86827,37.53481488, ,42.0925,38.38764,0.354528857, ,0.31614,0.34665,2.820644869, ,3.16314,2.88473,195.1628739, ,195.42923,195.43484,160.1167674, ,162.76666,160.79881,75.27309472, ,75.17156,75.31595,0.296425136, ,0.29989,0.29743,553.624,131.852,425.347,635.865, ,807.993,21.92573,123.85107, ,112.81751,125.90636, ,0.55699, ,0.54736,0.55744, ,141.86665,143.32015,98.05304,650
