T (C),Phases vol%-AUSTENITE-1.0(C/s),Phases vol%-FERRITE-1.0(C/s),Phases vol%-BAINITE-1.0(C/s),Phases vol%-PEARLITE-1.0(C/s),Density (g/(cm)^3)-BAINITE_PEARLITE-1.0(C/s),Density (g/(cm)^3)-AUSTENITE-1.0(C/s),Density (g/(cm)^3)-FERRITE-1.0(C/s),Density (g/(cm)^3)-TOTAL-1.0(C/s),Molar volume (cm^3)-BAINITE_PEARLITE-1.0(C/s),Molar volume (cm^3)-AUSTENITE-1.0(C/s),Molar volume (cm^3)-FERRITE-1.0(C/s),Molar volume (cm^3)-TOTAL-1.0(C/s),Linear expansion (%)-  -1.0(C/s),Thermal conductivity (W/(m*K))-BAINITE_PEARLITE-1.0(C/s),Thermal conductivity (W/(m*K))-AUSTENITE-1.0(C/s),Thermal conductivity (W/(m*K))-FERRITE-1.0(C/s),Thermal conductivity (W/(m*K))-TOTAL-1.0(C/s),Electrical resistivity (10e-6 Ohm*m)-BAINITE_PEARLITE-1.0(C/s),Electrical resistivity (10e-6 Ohm*m)-AUSTENITE-1.0(C/s),Electrical resistivity (10e-6 Ohm*m)-FERRITE-1.0(C/s),Electrical resistivity (10e-6 Ohm*m)-TOTAL-1.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-BAINITE_PEARLITE-1.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-AUSTENITE-1.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-FERRITE-1.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-TOTAL-1.0(C/s),Young's modulus (GPa)-BAINITE_PEARLITE-1.0(C/s),Young's modulus (GPa)-AUSTENITE-1.0(C/s),Young's modulus (GPa)-FERRITE-1.0(C/s),Young's modulus (GPa)-TOTAL-1.0(C/s),Bulk modulus (GPa)-BAINITE_PEARLITE-1.0(C/s),Bulk modulus (GPa)-AUSTENITE-1.0(C/s),Bulk modulus (GPa)-FERRITE-1.0(C/s),Bulk modulus (GPa)-TOTAL-1.0(C/s),Shear modulus(GPa)-BAINITE_PEARLITE-1.0(C/s),Shear modulus(GPa)-AUSTENITE-1.0(C/s),Shear modulus(GPa)-FERRITE-1.0(C/s),Shear modulus(GPa)-TOTAL-1.0(C/s),Poisson's ratio-BAINITE_PEARLITE-1.0(C/s),Poisson's ratio-AUSTENITE-1.0(C/s),Poisson's ratio-FERRITE-1.0(C/s),Poisson's ratio-TOTAL-1.0(C/s),Yield Stress (MPa)-TOTAL-1.0(C/s),Yield Stress (MPa)-FERRITE-1.0(C/s),Yield Stress (MPa)-PEARLITE-1.0(C/s),Yield Stress (MPa)-BAINITE-1.0(C/s),Yield Stress (MPa)-AUSTENITE-1.0(C/s),Tensile Stress (MPa)-TOTAL-1.0(C/s),Hardness (HRC)-TOTAL-1.0(C/s),Enthalpy (J/g)-TOTAL-1.0(C/s),Enthalpy (J/g)-AUSTENITE-1.0(C/s),Enthalpy (J/g)-FERRITE-1.0(C/s),Enthalpy (J/g)-BAINITE_PEARLITE-1.0(C/s),Enthalpy (J/g)-MARTENSITE-1.0(C/s),Specific heat (J/(g K))-TOTAL-1.0(C/s),Specific heat (J/(g K))-AUSTENITE-1.0(C/s),Specific heat (J/(g K))-FERRITE-1.0(C/s),Specific heat (J/(g K))-BAINITE_PEARLITE-1.0(C/s),Specific heat (J/(g K))-MARTENSITE-1.0(C/s),Latent heat (J/g)-FERRITE-1.0(C/s),Latent heat (J/g)-BAINITE_PEARLITE-1.0(C/s),Latent heat (J/g)-MARTENSITE-1.0(C/s),TIME(s)-Cooling_1.0(C/s)
150, ,40.74259,58.70638,0.55347,7.797489825, ,7.80782,7.80281,7.058804875, ,7.13662,7.0903,-0.9244,41.95879455, ,42.87634,42.66926,0.247079906, ,0.24179,0.24297,4.047273684, ,4.13578,4.1158,203.7722549, ,203.93326,203.93722,164.6299649, ,165.92453,165.27613,78.76747998, ,78.72931,78.77997,0.293529453, ,0.29515,0.29435,328.896,154.687,441.135,447.426, ,520.412,-0.8946,53.64029, ,50.29586,55.93307, ,0.50199, ,0.49649,0.50403, ,144.45666,143.18545,117.54936,770
145, ,40.74249,58.70647,0.55347,7.799009802, ,7.80937,7.80435,7.057424771, ,7.13519,7.0889,-0.93079,41.98874129, ,42.86965,42.68358,0.243986237, ,0.23897,0.24001,4.098591833, ,4.18458,4.16642,204.0586468, ,204.22253,204.22444,164.7110973, ,166.00008,165.35478,78.88947578, ,78.85299,78.9026,0.293343619, ,0.29496,0.29416,331.017,156.024,443.761,450.081, ,522.961,-0.61408,51.13998, ,47.81825,53.41755, ,0.50006, ,0.49452,0.50214, ,144.50703,143.27018,117.60654,775
140, ,40.74239,58.70657,0.55347,7.800525992, ,7.81093,7.80588,7.056048619, ,7.13377,7.08751,-0.93716,42.01628641, ,42.85977,42.69507,0.240910748, ,0.23617,0.23708,4.150914839, ,4.23425,4.21797,204.3404486, ,204.50695,204.50693,164.7883677, ,166.07154,165.42946,79.00973443, ,78.97484,79.02345,0.293157786, ,0.29476,0.29396,333.209,157.405,446.475,452.824, ,525.583,-0.32749,48.64925, ,45.35049,50.91144, ,0.49815, ,0.49255,0.50026, ,144.55312,143.35111,117.65925,780
135, ,40.7423,58.70666,0.55347,7.802038393, ,7.81248,7.80741,7.054676417, ,7.13236,7.08612,-0.94351,42.04140921, ,42.8467,42.70374,0.237852993, ,0.23338,0.23416,4.20427756, ,4.28481,4.27051,204.6177254, ,204.78658,204.78476,164.8618399, ,166.13898,165.50023,79.12828028, ,79.09487,79.14253,0.292971953, ,0.29456,0.29377,335.474,158.833,449.28,455.659, ,528.284,-0.0339837,46.16808, ,42.89255,48.41471, ,0.49623, ,0.49059,0.49839, ,144.59499,143.42832,117.70758,785
130, ,40.7422,58.70676,0.55347,7.803547003, ,7.81403,7.80894,7.053308159, ,7.13094,7.08473,-0.94985,42.06408966, ,42.83041,42.70955,0.234812523, ,0.23061,0.23126,4.258716653, ,4.3363,4.32407,204.8905482, ,205.0615,205.05799,164.9315824, ,166.20247,165.56716,79.2451399, ,79.21312,79.25986,0.292786119, ,0.29437,0.29358,337.816,160.309,452.18,458.591, ,531.067,0.26626,43.69646, ,40.44441,45.92736, ,0.49432, ,0.48863,0.49652, ,144.63275,143.5019,117.75163,790
125, ,40.7421,58.70685,0.55348,7.805051822, ,7.81557,7.81046,7.051943846, ,7.12954,7.08335,-0.95617,42.08430841, ,42.8109,42.7125,0.231788887, ,0.22785,0.22838,4.314270687, ,4.38876,4.37867,205.158994, ,205.33178,205.32671,164.9976681, ,166.26208,165.63033,79.36034225, ,79.32961,79.37549,0.292600286, ,0.29417,0.29339,340.24,161.837,455.182,461.625, ,533.937,0.57341,41.23437, ,38.00605,43.44935, ,0.49242, ,0.48667,0.49465, ,144.66649,143.57196,117.79148,795
120, ,40.74201,58.70695,0.55348,7.806552848, ,7.81711,7.81198,7.050583473, ,7.12813,7.08197,-0.96246,42.10204683, ,42.78817,42.71256,0.228781632, ,0.22511,0.22551,4.370980265, ,4.44221,4.43436,205.4231461, ,205.59752,205.59101,165.0601752, ,166.31791,165.68982,79.47391886, ,79.44439,79.48944,0.292414453, ,0.29397,0.2932,342.749,163.418,458.289,464.765, ,536.898,0.88825,38.7818, ,35.57747,40.98069, ,0.49051, ,0.48472,0.49278, ,144.69631,143.63857,117.82723,800
115, ,40.74191,58.70705,0.55348,7.808050081, ,7.81865,7.8135,7.049227037, ,7.12673,7.0806,-0.96875,42.11728698, ,42.76221,42.70973,0.225790303, ,0.22239,0.22266,4.428888156, ,4.49671,4.49119,205.6830949, ,205.85881,205.85097,165.1191867, ,166.37003,165.74571,79.58590389, ,79.55748,79.60176,0.292228619, ,0.29377,0.29301,345.349,165.056,461.507,468.018, ,539.956,1.2109,36.33875, ,33.15866,38.52138, ,0.48861, ,0.48277,0.49091, ,144.72226,143.70181,117.85896,805
110, ,40.74181,58.70714,0.55348,7.809543519, ,7.82018,7.81501,7.047874538, ,7.12533,7.07923,-0.97501,42.13001162, ,42.733,42.70398,0.222814441, ,0.21967,0.21982,4.488039439, ,4.55228,4.54918,205.9389384, ,206.11576,206.10671,165.1747919, ,166.41854,165.7981,79.6963344, ,79.66892,79.71246,0.292042786, ,0.29358,0.29281,348.043,166.754,464.843,471.39, ,543.116,1.54178,33.90522, ,30.74961,36.07141, ,0.48671, ,0.48081,0.48904, ,144.74448,143.76179,117.88677,810
105, ,40.74171,58.70724,0.55348,7.81103316, ,7.82171,7.81652,7.046525969, ,7.12394,7.07786,-0.98125,42.14020424, ,42.70056,42.69532,0.219853586, ,0.21697,0.217,4.548481651, ,4.60896,4.6084,206.1907818, ,206.36847,206.35832,165.2270855, ,166.46355,165.84707,79.80525052, ,79.77876,79.82161,0.291856953, ,0.29338,0.29262,350.837,168.515,468.302,474.887, ,546.384,1.88128,31.48122, ,28.35035,33.6308, ,0.4848, ,0.47885,0.48717, ,144.76302,143.81858,117.91074,815
100, ,40.74161,58.70734,0.55348,7.812519004, ,7.82323,7.81802,7.045181331, ,7.12255,7.0765,-0.98748,42.14784903, ,42.66486,42.68372,0.216907273, ,0.21428,0.21418,4.610264956, ,4.66682,4.66888,206.4387395, ,206.61707,206.60592,165.276169, ,166.50516,165.89274,79.91269564, ,79.88705,79.92924,0.291671119, ,0.29318,0.29243,353.736,170.342,471.892,478.516, ,549.766,2.22979,29.06676, ,25.96088,31.19955, ,0.48289, ,0.47689,0.48529, ,144.77797,143.87227,117.93094,820
95, ,40.74151,58.70743,0.55348,7.81400105, ,7.82475,7.81953,7.043840619, ,7.12117,7.07514,-0.99369,42.15293091, ,42.62593,42.66918,0.213975038, ,0.2116,0.21139,4.673442325, ,4.72588,4.73068,206.6829343, ,206.86169,206.84965,165.3221505, ,166.54348,165.93522,80.01871664, ,79.99383,80.0354,0.291485286, ,0.29299,0.29224,356.747,172.24,475.62,482.284, ,553.269,2.58735,26.66186, ,23.58122,28.77769, ,0.48098, ,0.47493,0.48341, ,144.78941,143.92294,117.94747,825
90, ,40.74141,58.70753,0.55348,7.815479295, ,7.82627,7.82102,7.042503831, ,7.11979,7.07379,-0.99988,42.15543551, ,42.58374,42.65168,0.211056413, ,0.20893,0.2086,4.738069725, ,4.78621,4.79385,206.9234988, ,207.10246,207.08964,165.3651455, ,166.57864,165.97461,80.12336412, ,80.09915,80.14014,0.291299453, ,0.29279,0.29205,359.875,174.212,479.494,486.199, ,556.901,2.9546,24.26654, ,21.2114,26.36524, ,0.47906, ,0.47296,0.48153, ,144.79744,143.97068,117.96041,830
85, ,40.74131,58.70763,0.55348,7.816953741, ,7.82778,7.82252,7.041170964, ,7.11841,7.07244,-1.00606,42.15534922, ,42.53831,42.63123,0.208150927, ,0.20628,0.20583,4.804206335, ,4.84785,4.85844,207.1605757, ,207.33955,207.32603,165.405277, ,166.61077,166.01106,80.22669269, ,80.20308,80.24352,0.291113619, ,0.29259,0.29186,363.128,176.262,483.521,490.27, ,560.668,3.33244,21.88085, ,18.85145,23.96224, ,0.47714, ,0.47098,0.47963, ,144.80212,144.01556,117.96984,835
80, ,40.74121,58.70773,0.55348,7.818424385, ,7.82929,7.82401,7.039842016, ,7.11704,7.07109,-1.01221,42.15265913, ,42.48963,42.60781,0.205258107, ,0.20363,0.20307,4.871914765, ,4.91086,4.92452,207.3943188, ,207.57311,207.55899,165.4426769, ,166.64,166.04469,80.32876123, ,80.30568,80.34561,0.290927786, ,0.29239,0.29166,366.512,178.395,487.712,494.506, ,564.578,3.72053,19.50483, ,16.50141,21.56873, ,0.47521, ,0.46899,0.47773, ,144.80352,144.05766,117.97584,840
75, ,40.74111,58.70783,0.55348,7.819891226, ,7.8308,7.82549,7.038516983, ,7.11567,7.06975,-1.01835,42.14735309, ,42.43771,42.58141,0.202377477, ,0.20099,0.20031,4.941261313, ,4.9753,4.99215,207.6248935, ,207.80331,207.78868,165.4774855, ,166.66649,166.07565,80.42963321, ,80.40701,80.44646,0.290741953, ,0.2922,0.29147,370.036,180.616,492.076,498.917, ,568.642,4.12002,17.13852, ,14.16134,19.18476, ,0.47326, ,0.46699,0.47582, ,144.80176,144.09707,117.97849,845
70, ,40.74101,58.70792,0.55349,7.821354263, ,7.8323,7.82698,7.037195864, ,7.1143,7.06841,-1.02447,42.13941967, ,42.38255,42.55203,0.199508561, ,0.19836,0.19757,5.012316226, ,5.04124,5.06139,207.8524782, ,208.03035,208.01529,165.509853, ,166.69039,166.1041,80.52937701, ,80.50715,80.54615,0.29055612, ,0.292,0.29128,373.709,182.93,496.623,503.513, ,572.867,4.53109,14.78198, ,11.8313,16.81039, ,0.47131, ,0.46498,0.47389, ,144.79689,144.13386,117.97787,850
65, ,40.74091,58.70802,0.55349,7.822813495, ,7.8338,7.82845,7.035878653, ,7.11294,7.06707,-1.03057,42.12884819, ,42.32417,42.51966,0.196650878, ,0.19574,0.19484,5.085153997, ,5.10873,5.13233,208.0772642, ,208.25443,208.23901,165.5399396, ,166.71188,166.13019,80.62806628, ,80.60617,80.64474,0.290370286, ,0.2918,0.29109,377.539,185.344,501.365,508.306, ,577.265,4.9545,12.43527, ,9.51135,14.44567, ,0.46934, ,0.46296,0.47195, ,144.78898,144.16811,117.97404,855
60, ,40.74081,58.70812,0.55349,7.824268922, ,7.8353,7.82993,7.034565351, ,7.11158,7.06574,-1.03666,42.11562871, ,42.26255,42.48431,0.193803945, ,0.19313,0.19212,5.15985368, ,5.17785,5.20502,208.299458, ,208.47576,208.46006,165.5679166, ,166.73113,166.1541,80.72578039, ,80.70416,80.74234,0.290184453, ,0.2916,0.2909,381.536,187.864,506.315,513.31, ,581.846,5.39035,10.09849, ,7.20157,12.0907, ,0.46736, ,0.46091,0.47, ,144.77811,144.19988,117.96709,860
55, ,40.74071,58.70822,0.55349,7.825720541, ,7.83679,7.8314,7.033255953, ,7.11023,7.06441,-1.04273,42.09975204, ,42.19772,42.44596,0.190967277, ,0.19052,0.18941,5.236499242, ,5.24869,5.27956,208.5192813, ,208.69458,208.67867,165.5939674, ,166.74834,166.17603,80.8226048, ,80.8012,80.83901,0.28999862, ,0.29141,0.29071,385.712,190.496,511.486,518.536, ,586.622,5.83988,7.7717, ,4.90205,9.74554, ,0.46536, ,0.45885,0.46802, ,144.76437,144.22928,117.9571,865
50, ,40.74061,58.70832,0.55349,7.827168353, ,7.83828,7.83287,7.031950457, ,7.10888,7.06309,-1.04877,42.08120972, ,42.12969,42.40463,0.188140385, ,0.18792,0.18671,5.315179937, ,5.3213,5.35603,208.7369729, ,208.91115,208.89508,165.6182881, ,166.76372,166.19617,80.91863154, ,80.89741,80.93487,0.289812786, ,0.29121,0.29051,390.078,193.247,516.892,524, ,591.607,6.30338,5.45502, ,2.6129,7.41031, ,0.46334, ,0.45677,0.46603, ,144.7478,144.25635,117.94412,870
45, ,40.74051,58.70842,0.55349,7.828612355, ,7.83976,7.83433,7.030648861, ,7.10754,7.06177,-1.05481,42.05999404, ,42.05845,42.3603,0.185322779, ,0.18533,0.18401,5.395990729, ,5.39579,5.43452,208.9527897, ,209.12574,209.10956,165.6410882, ,166.77748,166.21473,81.01395981, ,80.99287,81.03,0.289626953, ,0.29101,0.29032,394.647,196.127,522.549,529.719, ,596.813,6.78167,3.14854, ,0.33421,5.0851, ,0.4613, ,0.45466,0.46401, ,144.7285,144.28118,117.92824,875
40, ,40.7404,58.70852,0.55349,7.830052547, ,7.84124,7.83579,7.02935116, ,7.10619,7.06046,-1.06082,42.03609805, ,41.98404,42.31297,0.182513967, ,0.18274,0.18132,5.479032744, ,5.47225,5.51512,209.1670085, ,209.33863,209.32239,165.6625924, ,166.78988,166.23195,81.1086964, ,81.08771,81.12452,0.28944112, ,0.29082,0.29013,399.433,199.143,528.475,535.709, ,602.256,7.27519,0.8524, ,-1.93387,2.77004, ,0.45923, ,0.45253,0.46197, ,144.70652,144.30383,117.90952,880
35, ,40.7403,58.70862,0.55349,7.831488928, ,7.84272,7.83725,7.028057352, ,7.10486,7.05914,-1.06681,42.00951553, ,41.90644,42.26266,0.179713451, ,0.18016,0.17864,5.56441377, ,5.55076,5.59794,209.3799272, ,209.55015,209.53388,165.6830416, ,166.80115,166.24808,81.20295649, ,81.18205,81.21855,0.289255286, ,0.29062,0.28994,404.451,202.306,534.689,541.989, ,607.952,7.78489,-1.43327, ,-4.19121,0.46527, ,0.45713, ,0.45036,0.4599, ,144.68195,144.32437,117.88803,885
30, ,40.7402,58.70872,0.55349,7.832921498, ,7.84419,7.8387,7.026767436, ,7.10352,7.05784,-1.07279,41.98024102, ,41.82569,42.20936,0.176920733, ,0.17757,0.17596,5.652248806, ,5.63144,5.6831,209.5918666, ,209.76063,209.74436,165.7026938, ,166.81158,166.26338,81.29686418, ,81.27601,81.31222,0.289069453, ,0.29042,0.28975,409.718,205.625,541.21,548.581, ,613.92,8.31162,-3.70832, ,-6.43767,-1.82907, ,0.45501, ,0.44817,0.45779, ,144.65483,144.34288,117.86384,890
25, ,40.7401,58.70882,0.55349,7.834350255, ,7.84566,7.84015,7.025481407, ,7.10219,7.05653,-1.07875,41.9482698, ,41.74179,42.15307,0.174135311, ,0.175,0.17329,5.742660665, ,5.71439,5.7707,209.8031723, ,209.97044,209.95419,165.7218259, ,166.82145,166.27813,81.39055334, ,81.36974,81.40566,0.28888362, ,0.29022,0.28956,415.252,209.113,548.062,555.507, ,620.177,8.85587,-5.97258, ,-8.67305,-4.11282, ,0.45285, ,0.44594,0.45566, ,144.62526,144.35943,117.83702,895
