T (C),Phases vol%-AUSTENITE-1.0(C/s),Phases vol%-FERRITE-1.0(C/s),Phases vol%-MARTENSITE-1.0(C/s),Phases vol%-BAINITE-1.0(C/s),Phases vol%-PEARLITE-1.0(C/s),Density (g/(cm)^3)-BAINITE_PEARLITE-1.0(C/s),Density (g/(cm)^3)-AUSTENITE-1.0(C/s),Density (g/(cm)^3)-FERRITE-1.0(C/s),Density (g/(cm)^3)-MARTENSITE-1.0(C/s),Density (g/(cm)^3)-TOTAL-1.0(C/s),Molar volume (cm^3)-BAINITE_PEARLITE-1.0(C/s),Molar volume (cm^3)-AUSTENITE-1.0(C/s),Molar volume (cm^3)-FERRITE-1.0(C/s),Molar volume (cm^3)-MARTENSITE-1.0(C/s),Molar volume (cm^3)-TOTAL-1.0(C/s),Linear expansion (%)-  -1.0(C/s),Thermal conductivity (W/(m*K))-BAINITE_PEARLITE-1.0(C/s),Thermal conductivity (W/(m*K))-AUSTENITE-1.0(C/s),Thermal conductivity (W/(m*K))-FERRITE-1.0(C/s),Thermal conductivity (W/(m*K))-MARTENSITE-1.0(C/s),Thermal conductivity (W/(m*K))-TOTAL-1.0(C/s),Electrical resistivity (10e-6 Ohm*m)-BAINITE_PEARLITE-1.0(C/s),Electrical resistivity (10e-6 Ohm*m)-AUSTENITE-1.0(C/s),Electrical resistivity (10e-6 Ohm*m)-FERRITE-1.0(C/s),Electrical resistivity (10e-6 Ohm*m)-MARTENSITE-1.0(C/s),Electrical resistivity (10e-6 Ohm*m)-TOTAL-1.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-BAINITE_PEARLITE-1.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-AUSTENITE-1.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-FERRITE-1.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-MARTENSITE-1.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-TOTAL-1.0(C/s),Young's modulus (GPa)-BAINITE_PEARLITE-1.0(C/s),Young's modulus (GPa)-AUSTENITE-1.0(C/s),Young's modulus (GPa)-FERRITE-1.0(C/s),Young's modulus (GPa)-MARTENSITE-1.0(C/s),Young's modulus (GPa)-TOTAL-1.0(C/s),Bulk modulus (GPa)-BAINITE_PEARLITE-1.0(C/s),Bulk modulus (GPa)-AUSTENITE-1.0(C/s),Bulk modulus (GPa)-FERRITE-1.0(C/s),Bulk modulus (GPa)-MARTENSITE-1.0(C/s),Bulk modulus (GPa)-TOTAL-1.0(C/s),Shear modulus(GPa)-BAINITE_PEARLITE-1.0(C/s),Shear modulus(GPa)-AUSTENITE-1.0(C/s),Shear modulus(GPa)-FERRITE-1.0(C/s),Shear modulus(GPa)-MARTENSITE-1.0(C/s),Shear modulus(GPa)-TOTAL-1.0(C/s),Poisson's ratio-BAINITE_PEARLITE-1.0(C/s),Poisson's ratio-AUSTENITE-1.0(C/s),Poisson's ratio-FERRITE-1.0(C/s),Poisson's ratio-MARTENSITE-1.0(C/s),Poisson's ratio-TOTAL-1.0(C/s),Yield Stress (MPa)-TOTAL-1.0(C/s),Yield Stress (MPa)-FERRITE-1.0(C/s),Yield Stress (MPa)-PEARLITE-1.0(C/s),Yield Stress (MPa)-BAINITE-1.0(C/s),Yield Stress (MPa)-MARTENSITE-1.0(C/s),Yield Stress (MPa)-AUSTENITE-1.0(C/s),Tensile Stress (MPa)-TOTAL-1.0(C/s),Hardness (HRC)-TOTAL-1.0(C/s),Enthalpy (J/g)-TOTAL-1.0(C/s),Enthalpy (J/g)-AUSTENITE-1.0(C/s),Enthalpy (J/g)-FERRITE-1.0(C/s),Enthalpy (J/g)-BAINITE_PEARLITE-1.0(C/s),Enthalpy (J/g)-MARTENSITE-1.0(C/s),Specific heat (J/(g K))-TOTAL-1.0(C/s),Specific heat (J/(g K))-AUSTENITE-1.0(C/s),Specific heat (J/(g K))-FERRITE-1.0(C/s),Specific heat (J/(g K))-BAINITE_PEARLITE-1.0(C/s),Specific heat (J/(g K))-MARTENSITE-1.0(C/s),Latent heat (J/g)-FERRITE-1.0(C/s),Latent heat (J/g)-BAINITE_PEARLITE-1.0(C/s),Latent heat (J/g)-MARTENSITE-1.0(C/s),TIME(s)-Cooling_1.0(C/s)
505,98.16472,0.27122, , ,1.56406,7.6700324,7.7441,7.68796, ,7.74283,7.055365308,6.99104,7.24778, ,6.99271,-0.92298,32.16690089,22.49526,37.10554, ,22.64059,0.592679881,0.8475,0.5138, ,0.84206,1.687251468,1.17994,1.9463, ,1.18757,171.7295239,158.23124,170.31624, ,158.49655,145.9987445,146.33787,148.73998, ,146.36277,65.90442687,59.94571,65.04807, ,60.05858,0.303364074,0.31979,0.30916, ,0.31952,224.805,111.078,400.447, , ,222.335,362.843,-21.99111,399.55668,401.90145,256.77369,275.79584, ,0.57871,0.5551,0.69199,0.68769, ,117.9584,126.10561,66.46904,415
500,98.0829,0.28932, , ,1.62779,7.671787668,7.74676,7.68976, ,7.74542,7.053745428,6.9886,7.24608, ,6.99037,-0.9338,32.24534798,22.43512,37.23338, ,22.58849,0.587439001,0.84431,0.50874, ,0.83858,1.702304407,1.1844,1.96563, ,1.1925,172.311627,158.69376,170.95248, ,158.9731,146.3693584,146.53218,149.14152, ,146.56181,66.13562751,60.13402,65.30091, ,60.25271,0.303194586,0.3195,0.30896, ,0.31922,225.339,111.363,401.069, , ,222.774,364.131,-21.78658,396.67028,399.13338,253.3239,272.36629, ,0.57728,0.55429,0.68785,0.68407, ,118.66874,126.76709,67.215,420
495,98.00514,0.30736, , ,1.6875,7.673538753,7.74942,7.69157, ,7.74801,7.052129976,6.98617,7.24438, ,6.98804,-0.94461,32.32380265,22.37498,37.36107, ,22.53618,0.582223422,0.8411,0.50372, ,0.83509,1.717553712,1.18891,1.98521, ,1.19748,172.8904127,159.15595,171.58488, ,159.44887,146.7363672,146.72557,149.53888, ,146.76013,66.36562639,60.32229,65.55235, ,60.4466,0.303025096,0.31921,0.30876, ,0.31892,225.872,111.652,401.702, , ,223.218,365.411,-21.584,393.79293,396.36935,249.89463,268.95464, ,0.57547,0.55347,0.68378,0.68052, ,119.36289,127.41471,67.94369,425
490,97.92052,0.32531, ,0.0108894,1.74318,7.67528566,7.75208,7.69337, ,7.75059,7.050518991,6.98374,7.24268, ,6.98571,-0.9554,32.40223795,22.31483,37.48856, ,22.4845,0.577033445,0.83788,0.49874, ,0.83156,1.733001801,1.19349,2.00504, ,1.20256,173.4658429,159.61782,172.21339, ,159.92547,147.09975,146.91807,149.93204, ,146.95785,66.59440845,60.51051,65.80238, ,60.64092,0.302855606,0.31893,0.30857, ,0.31863,226.46,111.945,402.344,738.346, ,223.669,366.762,-21.36997,390.90986,393.60941,246.48557,265.56064, ,0.57661,0.55265,0.67977,0.67702, ,120.04121,128.04877,68.65549,430
485,97.8333,0.34313, ,0.027959,1.79535,7.677028393,7.75474,7.69516, ,7.75317,7.048912479,6.98131,7.24099, ,6.98339,-0.96618,32.48062586,22.25469,37.6158, ,22.43312,0.571869369,0.83464,0.4938, ,0.828,1.748651099,1.19812,2.02511, ,1.20773,174.0378806,160.07936,172.83797, ,160.40225,147.4594862,147.10965,150.32097, ,147.15494,66.82195884,60.69869,66.05098, ,60.83542,0.302686116,0.31864,0.30837, ,0.31833,227.082,112.243,402.996,739.498, ,224.126,368.153,-21.14996,388.02697,390.85348,243.09639,262.18399, ,0.57658,0.55183,0.67583,0.67358, ,120.70388,128.66949,69.35067,435
480,97.73771,0.36078, ,0.0575014,1.84348,7.678766961,7.75741,7.69696, ,7.75575,7.047310502,6.97887,7.23931, ,6.98107,-0.97692,32.5589403,22.19454,37.74272, ,22.38251,0.566731436,0.83138,0.48889, ,0.8244,1.764504201,1.20281,2.04543, ,1.213,174.606488,160.54058,173.45857, ,160.88011,147.8155555,147.30034,150.70564, ,147.3515,67.04826256,60.88683,66.29814, ,61.03045,0.302516629,0.31835,0.30817, ,0.31803,227.767,112.546,403.658,740.666, ,224.591,369.629,-20.91611,385.1363,388.10165,239.72678,258.82444, ,0.57813,0.55101,0.67195,0.67018, ,121.35135,129.27721,70.02964,440
475,97.61641,0.37824, ,0.11671,1.88758,7.680501353,7.76007,7.69875, ,7.75831,7.045712928,6.97644,7.23762, ,6.97877,-0.98758,32.63714828,22.1344,37.86927, ,22.33406,0.561619993,0.82811,0.48402, ,0.82071,1.780563391,1.20757,2.06601, ,1.21846,175.1716295,161.00146,174.07515, ,161.36168,148.1679357,147.49012,151.08603, ,147.5479,67.27330559,61.07492,66.54384, ,61.22716,0.30234714,0.31807,0.30797, ,0.31773,228.607,112.853,404.33,741.85, ,225.061,371.32,-20.64754,382.21634,385.35381,236.37644,255.48173, ,0.58399,0.55018,0.66812,0.66684, ,121.98368,129.87208,70.69261,445
470,97.45777,0.39547, ,0.21671,1.92816,7.682231564,7.76274,7.70053, ,7.76083,7.044119691,6.97401,7.23594, ,6.9765,-0.9981,32.71521897,22.07425,37.99541, ,22.28874,0.556535324,0.82481,0.47919, ,0.81688,1.796831138,1.21239,2.08684, ,1.22417,175.733269,161.46201,174.68768, ,161.84882,148.5166058,147.67902,151.46212, ,147.7445,67.49707365,61.26297,66.78806, ,61.42631,0.302177648,0.31778,0.30778, ,0.31742,229.659,113.166,405.013,743.05, ,225.539,373.313,-20.33018,379.25107,382.61005,233.0451,252.15562, ,0.59305,0.54936,0.66435,0.66355, ,122.60133,130.45443,71.33998,450
465,97.23234,0.41245, ,0.38687,1.96519,7.683957619,7.76541,7.70232, ,7.76331,7.042531017,6.97158,7.23427, ,6.97428,-1.0084,32.793132,22.01411,38.12106, ,22.24905,0.551477517,0.8215,0.4744, ,0.81283,1.813310552,1.21728,2.10792, ,1.23027,176.2913687,161.92224,175.29609, ,162.34616,148.8615492,147.86703,151.83389, ,147.94212,67.71955132,61.45098,67.03078, ,61.62987,0.30200816,0.31749,0.30758, ,0.31711,231.075,113.483,405.706,744.266, ,226.024,375.828,-19.92917,376.20158,379.87038,229.73245,248.84586, ,0.6099,0.54853,0.66064,0.6603, ,123.20453,131.02452,71.97205,455
460,96.90966,0.42916, ,0.65763,1.99868,7.685679508,7.76809,7.7041, ,7.7657,7.04094677,6.96915,7.2326, ,6.97213,-1.01836,32.87085408,21.95397,38.24617, ,22.21764,0.54644686,0.81817,0.46965, ,0.80846,1.83000411,1.22223,2.12926, ,1.23691,176.8458935,162.38212,175.90037, ,162.85854,149.2027443,148.05416,152.20131, ,148.14174,67.94072483,61.63894,67.27199, ,61.83987,0.301838672,0.3172,0.30738, ,0.31678,233.015,113.806,406.411,745.499, ,226.516,379.096,-19.40812,373.02724,377.13471,226.43823,245.55222, ,0.63487,0.5477,0.65698,0.6571, ,123.79344,131.58249,72.58902,460
455,96.45932,0.44558, ,1.05958,2.02861,7.687397226,7.77076,7.70587, ,7.76799,7.039366896,6.96672,7.23093, ,6.97008,-1.02787,32.94835464,21.89382,38.3707, ,22.1973,0.541443577,0.81483,0.46493, ,0.80369,1.846914512,1.22725,2.15086, ,1.24427,177.3968081,162.84168,176.50046, ,163.39085,149.5401712,148.2404,152.56436, ,148.34449,68.16058015,61.82685,67.51167, ,62.05838,0.301669182,0.31692,0.30718, ,0.31643,235.637,114.135,407.127,746.748, ,227.015,383.346,-18.73505,369.68726,374.40307,223.16217,242.27447, ,0.668,0.54687,0.65338,0.65395, ,124.36831,132.1286,73.19121,465
450,95.83058,0.4617, ,1.64313,2.05548,7.689110782,7.77344,7.70765, ,7.77012,7.037791429,6.96428,7.22927, ,6.96816,-1.03674,33.02560645,21.83368,38.49458, ,22.19275,0.536467817,0.81146,0.46025, ,0.79833,1.864044716,1.23235,2.17273, ,1.25261,177.9440768,163.3009,177.09632, ,163.9512,149.8738117,148.42577,152.92302, ,148.55213,68.37910302,62.01472,67.74981, ,62.28882,0.301499692,0.31663,0.30699, ,0.31606,239.204,114.468,407.855,748.016, ,227.522,388.956,-17.85687,366.11221,371.67559,219.90402,239.01239, ,0.71501,0.54604,0.64982,0.65083, ,124.92961,132.6632,73.77901,470
445,94.98251,0.47751, ,2.44898,2.07976,7.690820179,7.77612,7.70941, ,7.77207,7.036220396,6.96185,7.22761, ,6.96642,-1.04481,33.10258205,21.77354,38.61775, ,22.20814,0.531519716,0.80808,0.45561, ,0.79226,1.881397755,1.23751,2.19485, ,1.26221,178.4876646,163.75979,177.68791, ,164.54613,150.2036475,148.61026,153.27727, ,148.76628,68.59627925,62.20255,67.98639, ,62.53393,0.301330203,0.31634,0.30679, ,0.31565,243.931,114.808,408.594,749.301, ,228.037,396.226,-16.73812,362.24635,368.9521,216.66352,235.76575, ,0.77317,0.54521,0.64632,0.64777, ,125.47731,133.18635,74.35252,475
440,93.88055,0.48767, ,3.51768,2.10096,7.69252542,7.77881,7.71118, ,7.77379,7.034653785,6.95943,7.22595, ,6.96488,-1.05196,33.17925244,21.71341,38.74016, ,22.24736,0.526599417,0.80467,0.45101, ,0.78536,1.898976655,1.24274,2.21725, ,1.2733,179.0275366,164.21813,178.2752, ,165.181,150.5296603,148.79383,153.62708, ,148.98822,68.81209501,62.39024,68.22139, ,62.796,0.301160714,0.31606,0.30659, ,0.31522,250.027,115.153,409.342,750.567, ,228.551,405.442,-15.35401,358.03952,366.23108,213.44042,232.53435, ,0.84137,0.54438,0.64286,0.64474, ,126.00928,133.69673,74.91047,480
435,92.46898,0.49713, ,4.89958,2.11957,7.694226504,7.7815,7.71294, ,7.77523,7.033091581,6.95701,7.2243, ,6.96359,-1.05795,33.25558862,21.65329,38.86176, ,22.31654,0.521707049,0.80125,0.44645, ,0.77744,1.916784529,1.24805,2.23991, ,1.28628,179.5636587,164.67614,178.85813, ,165.86465,150.8518323,148.97652,153.97244, ,149.22026,69.02653656,62.57788,68.4548, ,63.07874,0.300991225,0.31577,0.3064, ,0.31474,257.764,115.504,410.102,751.851, ,229.072,416.967,-13.67542,353.41498,363.51413,210.23449,229.31799, ,0.92491,0.54354,0.63945,0.64175, ,126.52821,134.19614,75.45472,485
430,90.73535,0.49779, ,6.61481,2.13608,7.695923425,7.78419,7.7147, ,7.77638,7.03153368,6.95458,7.22265, ,6.96255,-1.06275,33.33155795,21.59317,38.98248, ,22.41825,0.516842778,0.79781,0.44192, ,0.76844,1.934824366,1.25344,2.26285, ,1.30133,180.0959971,165.13379,179.43669, ,166.59893,151.1701443,149.15835,154.31332, ,149.46297,69.23959058,62.76547,68.68659, ,63.38296,0.300821734,0.31548,0.3062, ,0.31422,267.264,115.861,410.874,753.15, ,229.601,430.934,-11.71734,348.35245,360.80109,207.0455,226.11646, ,1.01251,0.5427,0.63609,0.63881, ,127.03408,134.68463,75.98536,490
425,88.64167,0.49773, ,8.69329,2.15046,7.697616204,7.78689,7.71646, ,7.77718,7.029980271,6.95217,7.22101, ,6.96183,-1.06609,33.40713956,21.53309,39.10227, ,22.55754,0.512006572,0.79434,0.43743, ,0.75827,1.953099931,1.2589,2.28606, ,1.31879,180.6245174,165.59077,180.01081, ,167.38914,151.4845822,149.33922,154.6497, ,149.71799,69.45124285,62.95288,68.91677, ,63.7109,0.300652246,0.3152,0.306, ,0.31366,278.667,116.225,411.653,754.412, ,230.125,447.486,-9.49879,342.79385,358.08964,203.87321,222.92957, ,1.11172,0.54186,0.63277,0.6359, ,127.52353,135.16007,76.50029,495
420,86.1977,0.49764, ,11.12452,2.16273,7.699304836,7.7896,7.71821, ,7.77764,7.028431276,6.94976,7.21937, ,6.96142,-1.068,33.48230195,21.473,39.22108, ,22.73529,0.50719855,0.79086,0.43299, ,0.74695,1.971614469,1.26444,2.30954, ,1.33877,181.1491864,166.04744,180.58047, ,168.2337,151.7951283,149.51925,154.98157, ,149.98551,69.66148026,63.14025,69.1453, ,64.06191,0.300482758,0.31491,0.3058, ,0.31306,291.946,116.595,412.446,755.695, ,230.657,466.517,-7.07432,336.74965,355.3824,200.7174,219.75713, ,1.20884,0.54102,0.62949,0.63303, ,128.00076,135.62527,77.00236,500
415,83.43378,0.49754, ,13.87761,2.17339,7.70098931,7.7923,7.71996, ,7.77777,7.026886558,6.94734,7.21773, ,6.9613,-1.06853,33.55701126,21.41291,39.33884, ,22.95073,0.50241885,0.78736,0.42858, ,0.7346,1.990371182,1.27007,2.33331, ,1.36128,181.669972,166.50379,181.14563, ,169.12756,152.1017639,149.69843,155.30891, ,150.26495,69.87028997,63.32758,69.37218, ,64.43387,0.300313268,0.31462,0.30561, ,0.31241,306.951,116.971,413.252,757.001, ,231.2,487.743,-4.51723,330.25482,352.6794,197.57786,216.59894, ,1.29897,0.54017,0.62626,0.63019, ,128.46607,136.08046,77.49184,505
410,80.41073,0.49742, ,16.89169,2.18244,7.702669639,7.79501,7.72171, ,7.77761,7.025346225,6.94493,7.2161, ,6.96144,-1.06788,33.63124353,21.35282,39.45551, ,23.20035,0.497667444,0.78384,0.4242, ,0.72142,2.009373956,1.27577,2.35736, ,1.38616,182.186841,166.95982,181.70625, ,170.06108,152.4044751,149.87677,155.63169, ,150.55486,70.07765849,63.51487,69.59739, ,64.82273,0.300143778,0.31434,0.30541, ,0.31174,323.377,117.354,414.074,758.331, ,231.752,510.673,-1.91409,323.38853,349.98063,194.45438,213.45484, ,1.37326,0.53932,0.62307,0.6274, ,128.91961,136.52579,77.96893,510
405,77.21925,0.49728, ,20.07547,2.19041,7.704345826,7.79772,7.72345, ,7.77724,7.023810276,6.94252,7.21447, ,6.96178,-1.06634,33.70497051,21.29273,39.57102, ,23.47756,0.492944357,0.7803,0.41987, ,0.70768,2.028626531,1.28156,2.38169, ,1.41306,182.6997613,167.41553,182.26229, ,171.02023,152.7032464,150.05427,155.9499, ,150.85291,70.28357285,63.70212,69.82091, ,65.22253,0.299974289,0.31405,0.30521, ,0.31105,340.757,117.744,414.91,759.684, ,232.314,534.612,0.64424,316.27084,347.28612,191.34675,210.32464, ,1.42354,0.53847,0.61992,0.62463, ,129.36161,136.96148,78.43387,515
400,73.95071,0.49714, ,23.338,2.19685,7.706017868,7.80043,7.72519, ,7.77673,7.022278654,6.9401,7.21285, ,6.96223,-1.06424,33.77816171,21.23263,39.68532, ,23.77517,0.488249631,0.77674,0.41557, ,0.69367,2.048132627,1.28744,2.40631, ,1.4416,183.2087014,167.87092,182.81371, ,171.99109,152.9980619,150.23094,156.26353, ,151.15673,70.48802038,63.88932,70.04273, ,65.62736,0.299804799,0.31376,0.30502, ,0.31036,358.621,118.141,415.761,761.062, ,232.886,558.894,3.08797,309.02409,344.59587,188.25477,207.20816, ,1.44935,0.53761,0.61681,0.62191, ,129.79225,137.38771,78.88687,520
395,70.71539,0.49699, ,26.56842,2.20225,7.707685778,7.80315,7.72692, ,7.77619,7.020751451,6.93769,7.21123, ,6.96272,-1.06199,33.85079283,21.17254,39.79835, ,24.08304,0.483583208,0.77316,0.41132, ,0.67972,2.067896451,1.2934,2.43122, ,1.4712,183.7136297,168.32599,183.36048, ,172.95694,153.2889084,150.40679,156.57255, ,151.46325,70.69098818,64.07649,70.26284, ,66.03012,0.299635311,0.31348,0.30482, ,0.30968,376.391,118.546,416.628,762.466, ,233.469,582.745,5.35405,301.79936,341.90989,185.17825,204.10525, ,1.44495,0.53676,0.61374,0.61921, ,130.21176,137.80464,79.32814,525
390,67.59327,0.49685, ,29.68621,2.20714,7.709349547,7.80586,7.72866, ,7.77569,7.019228559,6.93527,7.20961, ,6.96317,-1.05989,33.92283145,21.11245,39.91006, ,24.39298,0.478945132,0.76955,0.40709, ,0.66606,2.087921836,1.29945,2.45643, ,1.50137,184.2145157,168.78075,183.90257, ,173.90567,153.5757701,150.58181,156.87695, ,151.77005,70.89246403,64.26362,70.48121, ,66.42565,0.299465822,0.31319,0.30462, ,0.30903,393.645,118.958,417.511,763.895, ,234.062,605.631,7.41371,294.70784,339.2282,182.11698,201.01573, ,1.41831,0.5359,0.61071,0.61655, ,130.6203,138.21247,79.75791,530
385,64.65474,0.49671, ,32.6214,2.21105,7.711009177,7.80858,7.73038, ,7.77529,7.017709973,6.93286,7.208, ,6.96352,-1.05825,33.99424939,21.05235,40.0204, ,24.69659,0.474335374,0.76593,0.40291, ,0.65291,2.108212996,1.3056,2.48194, ,1.5316,184.711329,169.23518,184.43994, ,174.82654,153.8586333,150.75601,157.17671, ,152.07475,71.09243563,64.45071,70.69785, ,66.80936,0.299296333,0.3129,0.30442, ,0.3084,410.01,119.377,418.41,765.352, ,234.667,627.107,9.25284,287.84952,336.55082,179.07079,197.93945, ,1.37166,0.53504,0.60771,0.61392, ,131.01809,138.61137,80.17638,535
380,61.94917,0.49658, ,35.32406,2.21449,7.712664677,7.8113,7.73211, ,7.77506,7.016195742,6.93045,7.20639, ,6.96373,-1.05727,34.06502089,20.99226,40.12931, ,24.98666,0.469753858,0.76229,0.39877, ,0.64043,2.128774425,1.31184,2.50774, ,1.56145,185.2040398,169.68929,184.97254, ,175.71185,154.1374856,150.92939,157.47182, ,152.37531,71.2908907,64.63776,70.91272, ,67.178,0.299126843,0.31262,0.30423, ,0.30781,425.219,119.805,419.327,766.836, ,235.283,646.876,10.87157,281.2955,333.87774,176.0395,194.87624, ,1.3108,0.53417,0.60475,0.61132, ,131.40529,139.0015,80.58373,540
375,59.49632,0.49647, ,37.77445,2.21745,7.714316048,7.81402,7.73383, ,7.77501,7.014685854,6.92803,7.20479, ,6.96378,-1.05707,34.1351178,20.93216,40.23673, ,25.2587,0.465200533,0.75863,0.39466, ,0.62868,2.149610606,1.31817,2.53385, ,1.59063,185.6926185,170.14309,185.50036, ,176.55831,154.412314,151.10196,157.76225, ,152.67044,71.48781734,64.82477,71.12582, ,67.53014,0.298957355,0.31233,0.30403, ,0.30726,439.16,120.241,420.261,768.348, ,235.911,664.849,12.28557,275.07768,331.20899,173.02291,191.82596, ,1.24356,0.53331,0.60183,0.60875, ,131.78211,139.38303,80.98018,545
370,57.29575,0.49637, ,39.97295,2.21997,7.715963287,7.81675,7.73555, ,7.77515,7.013180247,6.92562,7.20319, ,6.96365,-1.05767,34.20450983,20.87207,40.34261, ,25.51035,0.460675363,0.75494,0.39058, ,0.61768,2.170726024,1.32461,2.56027, ,1.61897,186.1770367,170.59656,186.02336, ,177.36564,154.6831054,151.27372,158.04801, ,152.9594,71.68320393,65.01174,71.33714, ,67.8657,0.298787865,0.31204,0.30383, ,0.30674,451.83,120.685,421.213,769.889, ,236.551,681.067,13.51708,269.1992,328.54458,170.02087,188.78844, ,1.1757,0.53244,0.59894,0.60621, ,132.14871,139.75614,81.36591,550
365,55.33715,0.49628, ,41.9299,2.22203,7.717606403,7.81947,7.73726, ,7.77549,7.011678992,6.9232,7.20159, ,6.96335,-1.05906,34.27317265,20.81197,40.4469, ,25.74049,0.456178223,0.75123,0.38655, ,0.6074,2.192125685,1.33114,2.587, ,1.64637,186.6572659,171.04972,186.5415, ,178.13503,154.9498494,151.44468,158.32907, ,153.24176,71.87703876,65.19867,71.54666, ,68.18517,0.298618376,0.31176,0.30364, ,0.30626,463.275,121.138,422.183,771.46, ,237.203,695.63,14.58895,263.64914,325.88452,167.03319,185.76354, ,1.11001,0.53157,0.59608,0.6037, ,132.50526,140.12098,81.74111,555
360,53.61007,0.4962, ,43.65571,2.22365,7.719245394,7.8222,7.73898, ,7.77601,7.010182025,6.92079,7.2, ,6.96288,-1.06123,34.34107616,20.75187,40.54954, ,25.94813,0.451709053,0.74751,0.38255, ,0.59781,2.213814385,1.33778,2.61405, ,1.67276,187.1332785,171.50256,187.05474, ,178.86771,155.2125336,151.61483,158.60542, ,153.51711,72.06931064,65.38556,71.75437, ,68.48911,0.298448887,0.31147,0.30344, ,0.30581,473.545,121.599,423.173,773.062, ,237.868,708.633,15.51998,258.41694,323.22884,164.05971,182.75113, ,1.04644,0.53069,0.59326,0.60122, ,132.85195,140.47771,82.10597,560
355,52.10427,0.49614, ,45.16059,2.22486,7.72088026,7.82493,7.74068, ,7.77672,7.008689325,6.91837,7.19841, ,6.96224,-1.06417,34.40819204,20.69177,40.65049, ,26.13244,0.447267761,0.74376,0.37859, ,0.58891,2.235797185,1.34452,2.64141, ,1.69805,187.6050476,171.95508,187.56307, ,179.56487,155.4711471,151.78419,158.87706, ,153.78505,72.2600085,65.57241,71.96025, ,68.77803,0.298279397,0.31118,0.30324, ,0.30539,482.689,122.07,424.182,774.695, ,238.547,720.165,16.32597,253.49121,320.57753,161.10026,179.75105, ,0.98515,0.52981,0.59047,0.59877, ,133.18893,140.82648,82.46067,565
350,50.78912,0.49609, ,46.47479,2.22605,7.722511012,7.82766,7.74239, ,7.77759,7.007200967,6.91596,7.19683, ,6.96147,-1.06778,34.47449686,20.63167,40.74968, ,26.29574,0.442854179,0.73999,0.37466, ,0.5806,2.258079629,1.35137,2.6691, ,1.72237,188.0725463,172.40727,188.06645, ,180.23092,155.7256813,151.95275,159.14395, ,154.04604,72.44912129,65.75922,72.16429, ,69.05382,0.298109909,0.3109,0.30304, ,0.305,490.863,122.55,425.211,776.361, ,239.238,730.44,17.02917,248.8311,317.93063,158.15469,176.76317, ,0.93202,0.52893,0.58771,0.59634, ,133.5164,141.16746,82.8054,570
345,49.64479,0.49604, ,47.61852,2.22685,7.724137646,7.8304,7.74409, ,7.7786,7.005716883,6.91354,7.19525, ,6.96056,-1.07199,34.53996052,20.57157,40.84708, ,26.43921,0.43846822,0.73619,0.37077, ,0.57281,2.280667002,1.35834,2.69712, ,1.74578,188.5357492,172.85915,188.56485, ,180.86865,155.9761255,152.12052,159.40611, ,154.30023,72.63663854,65.94599,72.36649, ,69.31769,0.29794042,0.31061,0.30285, ,0.30464,498.171,123.04,426.261,778.061, ,239.944,739.601,17.6445,244.41186,315.28814,155.22284,173.78735, ,0.88385,0.52805,0.58498,0.59394, ,133.83449,141.50079,83.14032,575
340,48.6508,0.49601, ,48.6119,2.22762,7.725760162,7.83313,7.74579, ,7.77975,7.004237046,6.91113,7.19367, ,6.95953,-1.07674,34.60455504,20.51147,40.94262, ,26.56445,0.434109758,0.73238,0.36691, ,0.5655,2.303564899,1.36541,2.72548, ,1.76835,188.994631,173.31071,189.05824, ,181.481,156.2224703,152.2875,159.6635, ,154.54787,72.8225499,66.13272,72.56682, ,69.57089,0.297770929,0.31033,0.30265, ,0.30429,504.716,123.54,427.332,779.796, ,240.664,747.787,18.18517,240.20569,312.65008,152.30455,170.82346, ,0.84124,0.52716,0.58228,0.59157, ,134.14336,141.82662,83.4656,580
335,47.797,0.49598, ,49.46509,2.22834,7.727378573,7.83587,7.74748, ,7.78102,7.002761549,6.90871,7.1921, ,6.9584,-1.08201,34.66825827,20.45137,41.03625, ,26.67175,0.429778586,0.72854,0.36309, ,0.55863,2.326779495,1.37261,2.75417, ,1.79009,189.4491673,173.76195,189.54659, ,182.06932,156.4647094,152.4537,159.91614, ,154.78893,73.00684505,66.3194,72.76528, ,69.81402,0.297601441,0.31004,0.30245, ,0.30396,510.551,124.05,428.426,781.566, ,241.399,755.073,18.65965,236.20066,310.01647,149.39968,167.87137, ,0.80101,0.52627,0.57962,0.58922, ,134.44321,142.1451,83.78142,585
330,47.05348,0.49596, ,50.20801,2.22902,7.72899287,7.83861,7.74917, ,7.78239,7.001290259,6.9063,7.19053, ,6.95717,-1.08767,34.73103748,20.39127,41.12793, ,26.76469,0.425474621,0.72468,0.3593, ,0.55211,2.350316449,1.37992,2.78321, ,1.81122,189.8993345,174.21288,190.02987, ,182.63814,156.7028326,152.61911,160.164, ,155.0242,73.18951443,66.50605,72.96186, ,70.049,0.297431951,0.30975,0.30225, ,0.30365,515.834,124.571,429.542,783.373, ,242.15,761.656,19.08277,232.35553,307.38733,146.50807,164.93096, ,0.76903,0.52537,0.57698,0.5869, ,134.73416,142.45637,84.08794,590
